,day_time,uplink_length,downlink_length,sum_flow
0,12_10,0,26728,26728
1,12_11,1480,25,1505
2,12_12,2990,877,3867
3,12_18,0,28320,28320
4,12_23,0,130784,130784
5,13_13,40612,4813,45425
6,13_14,100784,16650,117434
7,15_10,83070,110547,193617
8,15_11,0,103593,103593
9,15_12,0,29662,29662
10,15_13,89278,17230,106508
11,15_15,0,44977,44977
12,15_16,107733,26421,134154
13,15_17,0,55172,55172
14,15_18,67133,71855,138988
15,15_19,102419,27542,129961
16,15_21,94234,23649,117883
17,16_13,4261,882,5143
18,16_15,0,26669,26669
19,16_16,1432,417,1849
20,16_17,1468,27896,29364
21,16_18,0,30507,30507
22,17_10,0,114469,114469
23,17_11,0,29378,29378
24,17_15,176829,43010,219839
25,18_16,0,61509,61509
26,18_17,90013,23387,113400
27,11-0,0,0,0
28,11-1,0,0,0
29,11-2,0,0,0
30,11-3,0,0,0
31,11-4,0,0,0
32,11-5,0,0,0
33,11-6,0,0,0
34,11-7,0,0,0
35,11-8,0,0,0
36,11-9,0,0,0
37,11-10,0,0,0
38,11-11,0,0,0
39,11-12,0,0,0
40,11-13,0,0,0
41,11-14,0,0,0
42,11-15,0,0,0
43,11-16,0,0,0
44,11-17,0,0,0
45,11-18,0,0,0
46,11-19,0,0,0
47,11-20,0,0,0
48,11-21,0,0,0
49,11-22,0,0,0
50,11-23,0,0,0
51,12-0,0,0,0
52,12-1,0,0,0
53,12-2,0,0,0
54,12-3,0,0,0
55,12-4,0,0,0
56,12-5,0,0,0
57,12-6,0,0,0
58,12-7,0,0,0
59,12-8,0,0,0
60,12-9,0,0,0
61,12-10,0,0,0
62,12-11,0,0,0
63,12-12,0,0,0
64,12-13,0,0,0
65,12-14,0,0,0
66,12-15,0,0,0
67,12-16,0,0,0
68,12-17,0,0,0
69,12-18,0,0,0
70,12-19,0,0,0
71,12-20,0,0,0
72,12-21,0,0,0
73,12-22,0,0,0
74,12-23,0,0,0
75,13-0,0,0,0
76,13-1,0,0,0
77,13-2,0,0,0
78,13-3,0,0,0
79,13-4,0,0,0
80,13-5,0,0,0
81,13-6,0,0,0
82,13-7,0,0,0
83,13-8,0,0,0
84,13-9,0,0,0
85,13-10,0,0,0
86,13-11,0,0,0
87,13-12,0,0,0
88,13-13,0,0,0
89,13-14,0,0,0
90,13-15,0,0,0
91,13-16,0,0,0
92,13-17,0,0,0
93,13-18,0,0,0
94,13-19,0,0,0
95,13-20,0,0,0
96,13-21,0,0,0
97,13-22,0,0,0
98,13-23,0,0,0
99,14-0,0,0,0
100,14-1,0,0,0
101,14-2,0,0,0
102,14-3,0,0,0
103,14-4,0,0,0
104,14-5,0,0,0
105,14-6,0,0,0
106,14-7,0,0,0
107,14-8,0,0,0
108,14-9,0,0,0
109,14-10,0,0,0
110,14-11,0,0,0
111,14-12,0,0,0
112,14-13,0,0,0
113,14-14,0,0,0
114,14-15,0,0,0
115,14-16,0,0,0
116,14-17,0,0,0
117,14-18,0,0,0
118,14-19,0,0,0
119,14-20,0,0,0
120,14-21,0,0,0
121,14-22,0,0,0
122,14-23,0,0,0
123,15-0,0,0,0
124,15-1,0,0,0
125,15-2,0,0,0
126,15-3,0,0,0
127,15-4,0,0,0
128,15-5,0,0,0
129,15-6,0,0,0
130,15-7,0,0,0
131,15-8,0,0,0
132,15-9,0,0,0
133,15-10,0,0,0
134,15-11,0,0,0
135,15-12,0,0,0
136,15-13,0,0,0
137,15-14,0,0,0
138,15-15,0,0,0
139,15-16,0,0,0
140,15-17,0,0,0
141,15-18,0,0,0
142,15-19,0,0,0
143,15-20,0,0,0
144,15-21,0,0,0
145,15-22,0,0,0
146,15-23,0,0,0
147,16-0,0,0,0
148,16-1,0,0,0
149,16-2,0,0,0
150,16-3,0,0,0
151,16-4,0,0,0
152,16-5,0,0,0
153,16-6,0,0,0
154,16-7,0,0,0
155,16-8,0,0,0
156,16-9,0,0,0
157,16-10,0,0,0
158,16-11,0,0,0
159,16-12,0,0,0
160,16-13,0,0,0
161,16-14,0,0,0
162,16-15,0,0,0
163,16-16,0,0,0
164,16-17,0,0,0
165,16-18,0,0,0
166,16-19,0,0,0
167,16-20,0,0,0
168,16-21,0,0,0
169,16-22,0,0,0
170,16-23,0,0,0
171,17-0,0,0,0
172,17-1,0,0,0
173,17-2,0,0,0
174,17-3,0,0,0
175,17-4,0,0,0
176,17-5,0,0,0
177,17-6,0,0,0
178,17-7,0,0,0
179,17-8,0,0,0
180,17-9,0,0,0
181,17-10,0,0,0
182,17-11,0,0,0
183,17-12,0,0,0
184,17-13,0,0,0
185,17-14,0,0,0
186,17-15,0,0,0
187,17-16,0,0,0
188,17-17,0,0,0
189,17-18,0,0,0
190,17-19,0,0,0
191,17-20,0,0,0
192,17-21,0,0,0
193,17-22,0,0,0
194,17-23,0,0,0
195,18-0,0,0,0
196,18-1,0,0,0
197,18-2,0,0,0
198,18-3,0,0,0
199,18-4,0,0,0
200,18-5,0,0,0
201,18-6,0,0,0
202,18-7,0,0,0
203,18-8,0,0,0
204,18-9,0,0,0
205,18-10,0,0,0
206,18-11,0,0,0
207,18-12,0,0,0
208,18-13,0,0,0
209,18-14,0,0,0
210,18-15,0,0,0
211,18-16,0,0,0
212,18-17,0,0,0
213,18-18,0,0,0
214,18-19,0,0,0
215,18-20,0,0,0
216,18-21,0,0,0
217,18-22,0,0,0
218,18-23,0,0,0
