,day_time,uplink_length,downlink_length,sum_flow
0,12_0,242368,836718,1079086
1,12_1,198998,464174,663172
2,12_10,43735,316126,359861
3,12_11,44355,293517,337872
4,12_12,167123,383731,550854
5,12_13,200058,626675,826733
6,12_14,128097,447355,575452
7,12_15,582929,1087741,1670670
8,12_16,165879,1071733,1237612
9,12_17,353436,1273254,1626690
10,12_18,213780,384806,598586
11,12_19,265800,1005668,1271468
12,12_2,268590,868557,1137147
13,12_20,329025,1392078,1721103
14,12_21,354636,1751017,2105653
15,12_22,369328,1858526,2227854
16,12_23,300834,1681056,1981890
17,12_3,117763,538489,656252
18,12_4,132008,826827,958835
19,12_5,70186,507939,578125
20,12_6,575917,2299793,2875710
21,12_7,263484,1488540,1752024
22,12_8,377210,1756550,2133760
23,12_9,162319,766669,928988
24,13_0,159046,1035046,1194092
25,13_1,447232,1521893,1969125
26,13_10,271670,1306862,1578532
27,13_11,480724,2690120,3170844
28,13_12,212386,1322920,1535306
29,13_13,328082,1220463,1548545
30,13_14,194520,911781,1106301
31,13_15,367091,763381,1130472
32,13_16,217026,1255914,1472940
33,13_17,278952,1377051,1656003
34,13_18,521851,2192719,2714570
35,13_19,417853,1999717,2417570
36,13_2,404416,1782874,2187290
37,13_20,388291,1860126,2248417
38,13_21,427225,1497323,1924548
39,13_22,220083,1034883,1254966
40,13_23,327410,1606696,1934106
41,13_3,78563,404225,482788
42,13_4,181741,679870,861611
43,13_5,116726,709205,825931
44,13_6,375230,2098845,2474075
45,13_7,279365,1390808,1670173
46,13_8,143903,768012,911915
47,13_9,216581,865751,1082332
48,14_0,349297,1764327,2113624
49,14_1,261397,738296,999693
50,14_10,267269,1026449,1293718
51,14_11,207063,1353990,1561053
52,14_12,414118,1583740,1997858
53,14_13,302431,748783,1051214
54,14_14,445593,1805521,2251114
55,14_15,152103,601527,753630
56,14_16,503439,1835675,2339114
57,14_17,430288,2439637,2869925
58,14_18,449029,2155893,2604922
59,14_19,477905,1866050,2343955
60,14_2,384350,1667089,2051439
61,14_20,469690,2635937,3105627
62,14_21,392382,2084564,2476946
63,14_22,272932,1570728,1843660
64,14_23,304433,1700914,2005347
65,14_3,80283,410436,490719
66,14_4,171040,1068495,1239535
67,14_5,160247,751875,912122
68,14_6,233863,1457080,1690943
69,14_7,237892,1600540,1838432
70,14_8,246067,1215067,1461134
71,14_9,498769,1749327,2248096
72,15_0,266054,1645415,1911469
73,15_1,350764,1375059,1725823
74,15_10,78595,497446,576041
75,15_11,7980,210526,218506
76,15_12,90720,836395,927115
77,15_13,1975116,2833157,4808273
78,15_14,3013783,3749984,6763767
79,15_15,5975933,1872095,7848028
80,15_16,2781981,602597,3384578
81,15_17,1633742,572022,2205764
82,15_18,1456629,839242,2295871
83,15_19,1378531,844266,2222797
84,15_2,326263,1331750,1658013
85,15_20,1357955,1201807,2559762
86,15_21,1437563,1062799,2500362
87,15_22,1266419,1287241,2553660
88,15_23,1237253,2802734,4039987
89,15_3,238547,992057,1230604
90,15_4,162255,935081,1097336
91,15_5,412214,2158619,2570833
92,15_6,256832,1200209,1457041
93,15_7,266369,1669845,1936214
94,15_8,614977,2500813,3115790
95,15_9,413947,1513861,1927808
96,16_0,1151573,821576,1973149
97,16_1,1302981,2269945,3572926
98,16_10,316260,520276,836536
99,16_11,811536,700547,1512083
100,16_12,906655,667338,1573993
101,16_13,1069992,941046,2011038
102,16_14,1044085,848009,1892094
103,16_15,874820,669020,1543840
104,16_16,774873,905083,1679956
105,16_17,715836,248659,964495
106,16_18,1003210,799605,1802815
107,16_19,907548,1678816,2586364
108,16_2,1055666,1446557,2502223
109,16_20,899673,1733364,2633037
110,16_21,972957,1104022,2076979
111,16_22,813017,1255732,2068749
112,16_23,945126,1578713,2523839
113,16_3,981025,910522,1891547
114,16_4,1162174,2442241,3604415
115,16_5,1197763,1310498,2508261
116,16_6,1216957,2042447,3259404
117,16_7,1222684,2267231,3489915
118,16_8,1047686,1373501,2421187
119,16_9,942678,1182964,2125642
120,17_0,893462,1617280,2510742
121,17_1,866786,2014303,2881089
122,17_10,373259,526705,899964
123,17_11,430805,791868,1222673
124,17_12,391959,646478,1038437
125,17_13,82027,670159,752186
126,17_14,67376,1384222,1451598
127,17_15,138012,352786,490798
128,17_16,380149,1509124,1889273
129,17_17,274499,1626728,1901227
130,17_18,143729,589443,733172
131,17_19,200975,1052696,1253671
132,17_2,975335,2217470,3192805
133,17_20,206017,1163566,1369583
134,17_21,69962,613570,683532
135,17_22,294206,2584093,2878299
136,17_23,245017,1861282,2106299
137,17_3,663247,1040128,1703375
138,17_4,858508,1445524,2304032
139,17_5,699651,1119179,1818830
140,17_6,682911,2069977,2752888
141,17_7,817744,872641,1690385
142,17_8,625729,1249260,1874989
143,17_9,682161,896393,1578554
144,18_0,93307,659816,753123
145,18_1,120983,545265,666248
146,18_10,175409,365168,540577
147,18_11,266101,721721,987822
148,18_12,370329,1352956,1723285
149,18_13,247711,880341,1128052
150,18_14,125926,647866,773792
151,18_15,163269,1214516,1377785
152,18_16,230112,560963,791075
153,18_17,124736,538923,663659
154,18_18,226913,963295,1190208
155,18_19,331370,1806783,2138153
156,18_2,230698,2072049,2302747
157,18_20,196666,1189182,1385848
158,18_21,207290,1096576,1303866
159,18_22,315588,1463678,1779266
160,18_23,388826,2240646,2629472
161,18_3,418743,2007591,2426334
162,18_4,102164,557051,659215
163,18_5,126875,661000,787875
164,18_6,243528,2390103,2633631
165,18_7,403294,2427530,2830824
166,18_8,138242,734968,873210
167,18_9,273336,1134061,1407397
168,11-0,0,0,0
169,11-1,0,0,0
170,11-2,0,0,0
171,11-3,0,0,0
172,11-4,0,0,0
173,11-5,0,0,0
174,11-6,0,0,0
175,11-7,0,0,0
176,11-8,0,0,0
177,11-9,0,0,0
178,11-10,0,0,0
179,11-11,0,0,0
180,11-12,0,0,0
181,11-13,0,0,0
182,11-14,0,0,0
183,11-15,0,0,0
184,11-16,0,0,0
185,11-17,0,0,0
186,11-18,0,0,0
187,11-19,0,0,0
188,11-20,0,0,0
189,11-21,0,0,0
190,11-22,0,0,0
191,11-23,0,0,0
192,12-0,0,0,0
193,12-1,0,0,0
194,12-2,0,0,0
195,12-3,0,0,0
196,12-4,0,0,0
197,12-5,0,0,0
198,12-6,0,0,0
199,12-7,0,0,0
200,12-8,0,0,0
201,12-9,0,0,0
202,12-10,0,0,0
203,12-11,0,0,0
204,12-12,0,0,0
205,12-13,0,0,0
206,12-14,0,0,0
207,12-15,0,0,0
208,12-16,0,0,0
209,12-17,0,0,0
210,12-18,0,0,0
211,12-19,0,0,0
212,12-20,0,0,0
213,12-21,0,0,0
214,12-22,0,0,0
215,12-23,0,0,0
216,13-0,0,0,0
217,13-1,0,0,0
218,13-2,0,0,0
219,13-3,0,0,0
220,13-4,0,0,0
221,13-5,0,0,0
222,13-6,0,0,0
223,13-7,0,0,0
224,13-8,0,0,0
225,13-9,0,0,0
226,13-10,0,0,0
227,13-11,0,0,0
