,day_time,uplink_length,downlink_length,sum_flow
0,11_23,1817,818,2635
1,12_0,419533,1671522,2091055
2,12_1,502722,2339879,2842601
3,12_10,8819,183274,192093
4,12_11,103712,453550,557262
5,12_12,115140,208049,323189
6,12_13,6258,101465,107723
7,12_14,5407,34562,39969
8,12_15,15103,189334,204437
9,12_16,34137,512119,546256
10,12_17,15264,211764,227028
11,12_18,8547,118256,126803
12,12_19,123509,7022725,7146234
13,12_2,404467,438151,842618
14,12_20,2776,60392,63168
15,12_21,3512,136918,140430
16,12_22,33842,125194,159036
17,12_23,16502,107071,123573
18,12_3,59955,153942,213897
19,12_4,22287,89905,112192
20,12_5,1156,25001,26157
21,12_6,2270,91006,93276
22,12_7,2826,72549,75375
23,12_8,2312,50002,52314
24,12_9,2840,56584,59424
25,13_0,249398,1451116,1700514
26,13_1,392723,659552,1052275
27,13_10,120142,215126,335268
28,13_11,142218,7547255,7689473
29,13_12,3254,74185,77439
30,13_13,112885,995613,1108498
31,13_14,138368,2105746,2244114
32,13_15,11841,111652,123493
33,13_16,3640,116825,120465
34,13_17,4368,140190,144558
35,13_18,5182,184466,189648
36,13_19,1884,48366,50250
37,13_2,40767,157475,198242
38,13_20,2912,93460,96372
39,13_21,3854,117643,121497
40,13_22,5524,165191,170715
41,13_23,38838,172698,211536
42,13_3,17112,64811,81923
43,13_4,3126,94278,97404
44,13_5,4068,118461,122529
45,13_6,728,23365,24093
46,13_7,4154,139372,143526
47,13_8,461421,867749,1329170
48,13_9,59096,167222,226318
49,14_0,288200,1657038,1945238
50,14_1,486725,631917,1118642
51,14_10,1370,25819,27189
52,14_11,1670,47548,49218
53,14_12,5482,206195,211677
54,14_13,8936,51707,60643
55,14_14,1670,47548,49218
56,14_15,9708,186649,196357
57,14_16,2398,70913,73311
58,14_17,2698,92642,95340
59,14_18,3126,94278,97404
60,14_19,2907,93460,96367
61,14_2,454506,3013194,3467700
62,14_20,381832,1874661,2256493
63,14_21,4240,160283,164523
64,14_22,2698,92642,95340
65,14_23,34466,106573,141039
66,14_3,62988,152585,215573
67,14_4,51993,119695,171688
68,14_5,3940,138554,142494
69,14_6,5096,163555,168651
70,14_7,3126,94278,97404
71,14_8,16441,161228,177669
72,14_9,5482,206195,211677
73,15_0,2184,70095,72279
74,15_1,4454,161101,165555
75,15_10,439987,3076133,3516120
76,15_11,27053,127971,155024
77,15_12,138083,528222,666305
78,15_13,603889,6465460,7069349
79,15_14,61812,473698,535510
