,day_time,uplink_length,downlink_length,sum_flow
0,12_0,124170,246908,371078
1,12_13,86988,175302,262290
2,12_14,335671,709612,1045283
3,12_16,62436,17346,79782
4,12_3,52888,109802,162690
5,12_4,74524,154721,229245
6,12_5,273403,568401,841804
7,12_8,894916,16131,911047
8,13_3,4808,9982,14790
9,13_4,135089,279975,415064
10,14_4,33660,69768,103428
11,14_5,116573,241763,358336
12,14_6,287731,597800,885531
13,15_7,168012,345303,513315
14,16_10,409753,861243,1270996
15,16_14,400759,5961,406720
16,16_19,18481,1866,20347
17,16_3,21636,44919,66555
18,16_4,122604,254541,377145
19,16_5,307033,638901,945934
20,17_15,23272,1851,25123
21,17_19,23703,2191,25894
22,17_4,2404,4991,7395
23,17_5,138174,286833,425007
24,17_6,191605,396558,588163
25,18_10,55442,5178,60620
26,18_11,3480,8005,11485
27,18_13,255500,602848,858348
28,18_14,369541,777533,1147074
29,11-0,0,0,0
30,11-1,0,0,0
31,11-2,0,0,0
32,11-3,0,0,0
33,11-4,0,0,0
34,11-5,0,0,0
35,11-6,0,0,0
36,11-7,0,0,0
37,11-8,0,0,0
38,11-9,0,0,0
39,11-10,0,0,0
40,11-11,0,0,0
41,11-12,0,0,0
42,11-13,0,0,0
43,11-14,0,0,0
44,11-15,0,0,0
45,11-16,0,0,0
46,11-17,0,0,0
47,11-18,0,0,0
48,11-19,0,0,0
49,11-20,0,0,0
50,11-21,0,0,0
51,11-22,0,0,0
52,11-23,0,0,0
53,12-0,0,0,0
54,12-1,0,0,0
55,12-2,0,0,0
56,12-3,0,0,0
57,12-4,0,0,0
58,12-5,0,0,0
59,12-6,0,0,0
60,12-7,0,0,0
61,12-8,0,0,0
62,12-9,0,0,0
63,12-10,0,0,0
64,12-11,0,0,0
65,12-12,0,0,0
66,12-13,0,0,0
67,12-14,0,0,0
68,12-15,0,0,0
69,12-16,0,0,0
70,12-17,0,0,0
71,12-18,0,0,0
72,12-19,0,0,0
73,12-20,0,0,0
74,12-21,0,0,0
75,12-22,0,0,0
76,12-23,0,0,0
77,13-0,0,0,0
78,13-1,0,0,0
79,13-2,0,0,0
80,13-3,0,0,0
81,13-4,0,0,0
82,13-5,0,0,0
83,13-6,0,0,0
84,13-7,0,0,0
85,13-8,0,0,0
86,13-9,0,0,0
87,13-10,0,0,0
88,13-11,0,0,0
89,13-12,0,0,0
90,13-13,0,0,0
91,13-14,0,0,0
92,13-15,0,0,0
93,13-16,0,0,0
94,13-17,0,0,0
95,13-18,0,0,0
96,13-19,0,0,0
97,13-20,0,0,0
98,13-21,0,0,0
99,13-22,0,0,0
100,13-23,0,0,0
101,14-0,0,0,0
102,14-1,0,0,0
103,14-2,0,0,0
104,14-3,0,0,0
105,14-4,0,0,0
106,14-5,0,0,0
107,14-6,0,0,0
108,14-7,0,0,0
109,14-8,0,0,0
110,14-9,0,0,0
111,14-10,0,0,0
112,14-11,0,0,0
113,14-12,0,0,0
114,14-13,0,0,0
115,14-14,0,0,0
116,14-15,0,0,0
117,14-16,0,0,0
118,14-17,0,0,0
119,14-18,0,0,0
120,14-19,0,0,0
121,14-20,0,0,0
122,14-21,0,0,0
123,14-22,0,0,0
124,14-23,0,0,0
125,15-0,0,0,0
126,15-1,0,0,0
127,15-2,0,0,0
128,15-3,0,0,0
129,15-4,0,0,0
130,15-5,0,0,0
131,15-6,0,0,0
132,15-7,0,0,0
133,15-8,0,0,0
134,15-9,0,0,0
135,15-10,0,0,0
136,15-11,0,0,0
137,15-12,0,0,0
138,15-13,0,0,0
139,15-14,0,0,0
140,15-15,0,0,0
141,15-16,0,0,0
142,15-17,0,0,0
143,15-18,0,0,0
144,15-19,0,0,0
145,15-20,0,0,0
146,15-21,0,0,0
147,15-22,0,0,0
148,15-23,0,0,0
149,16-0,0,0,0
150,16-1,0,0,0
151,16-2,0,0,0
152,16-3,0,0,0
153,16-4,0,0,0
154,16-5,0,0,0
155,16-6,0,0,0
156,16-7,0,0,0
157,16-8,0,0,0
158,16-9,0,0,0
159,16-10,0,0,0
160,16-11,0,0,0
161,16-12,0,0,0
162,16-13,0,0,0
163,16-14,0,0,0
164,16-15,0,0,0
165,16-16,0,0,0
166,16-17,0,0,0
167,16-18,0,0,0
168,16-19,0,0,0
169,16-20,0,0,0
170,16-21,0,0,0
171,16-22,0,0,0
172,16-23,0,0,0
173,17-0,0,0,0
174,17-1,0,0,0
175,17-2,0,0,0
176,17-3,0,0,0
177,17-4,0,0,0
178,17-5,0,0,0
179,17-6,0,0,0
180,17-7,0,0,0
181,17-8,0,0,0
182,17-9,0,0,0
183,17-10,0,0,0
184,17-11,0,0,0
185,17-12,0,0,0
186,17-13,0,0,0
187,17-14,0,0,0
188,17-15,0,0,0
189,17-16,0,0,0
190,17-17,0,0,0
191,17-18,0,0,0
192,17-19,0,0,0
193,17-20,0,0,0
194,17-21,0,0,0
195,17-22,0,0,0
196,17-23,0,0,0
197,18-0,0,0,0
198,18-1,0,0,0
199,18-2,0,0,0
200,18-3,0,0,0
201,18-4,0,0,0
202,18-5,0,0,0
203,18-6,0,0,0
204,18-7,0,0,0
205,18-8,0,0,0
206,18-9,0,0,0
207,18-10,0,0,0
208,18-11,0,0,0
209,18-12,0,0,0
210,18-13,0,0,0
211,18-14,0,0,0
212,18-15,0,0,0
213,18-16,0,0,0
214,18-17,0,0,0
215,18-18,0,0,0
216,18-19,0,0,0
217,18-20,0,0,0
218,18-21,0,0,0
219,18-22,0,0,0
220,18-23,0,0,0
