,day_time,uplink_length,downlink_length,sum_flow
0,11_23,6538,11765,18303
1,12_0,71234,129988,201222
2,12_1,69200,125902,195102
3,12_10,64466,113844,178310
4,12_11,69915,125306,195221
5,12_12,71908,128563,200471
6,12_13,67244,120656,187900
7,12_14,70319,125399,195718
8,12_15,71491,129243,200734
9,12_16,67024,120041,187065
10,12_17,69938,125329,195267
11,12_18,65638,118373,184011
12,12_19,74722,135417,210139
13,12_2,69046,125413,194459
14,12_20,69992,126741,196733
15,12_21,74233,133823,208056
16,12_22,74436,134853,209289
17,12_23,67042,121397,188439
18,12_3,71105,130082,201187
19,12_4,74971,135603,210574
20,12_5,72223,131913,204136
21,12_6,72817,132318,205135
22,12_7,68058,123796,191854
23,12_8,68023,123596,191619
24,12_9,75429,136437,211866
25,13_0,70336,127309,197645
26,13_1,63096,114491,177587
27,13_10,70545,128367,198912
28,13_11,70290,128167,198457
29,13_12,70866,129159,200025
30,13_13,64531,117618,182149
31,13_14,70367,127454,197821
32,13_15,71991,130613,202604
33,13_16,73215,133627,206842
34,13_17,70736,129178,199914
35,13_18,72145,131922,204067
36,13_19,70015,127379,197394
37,13_2,72931,133623,206554
38,13_20,68843,124984,193827
39,13_21,73765,134588,208353
40,13_22,74186,133991,208177
41,13_23,70147,128316,198463
42,13_3,68397,124178,192575
43,13_4,69790,127030,196820
44,13_5,71057,129136,200193
45,13_6,75269,137262,212531
46,13_7,71824,130501,202325
47,13_8,73621,134457,208078
48,13_9,71788,130608,202396
49,14_0,69112,125567,194679
50,14_1,71943,130119,202062
51,14_10,72098,131256,203354
52,14_11,69706,126396,196102
53,14_12,71722,130482,202204
54,14_13,73948,133376,207324
55,14_14,71295,129136,200431
56,14_15,73555,133865,207420
57,14_16,64947,118545,183492
58,14_17,69903,127864,197767
59,14_18,73139,133991,207130
60,14_19,73675,134788,208463
61,14_2,67588,123796,191384
62,14_20,66910,121485,188395
63,14_21,73139,132500,205639
64,14_22,71580,130254,201834
65,14_23,75387,136996,212383
66,14_3,70433,128032,198465
67,14_4,71277,129504,200781
68,14_5,74710,136484,211194
69,14_6,67612,121937,189549
70,14_7,71377,130072,201449
71,14_8,69766,126946,196712
72,14_9,72056,131130,203186
73,15_0,73686,134755,208441
74,15_1,75037,137262,212299
75,15_10,72633,129816,202449
76,15_11,63454,114347,177801
77,15_12,71361,128004,199365
78,15_13,65601,117012,182613
79,15_14,71027,126424,197451
80,15_15,68475,122240,190715
81,15_16,67345,119547,186892
82,15_17,71776,128707,200483
83,15_18,69713,124295,194008
84,15_19,71420,129341,200761
85,15_2,65952,120362,186314
86,15_20,68118,123293,191411
87,15_21,69290,126946,196236
88,15_22,71704,130440,202144
89,15_23,68778,124467,193245
90,15_3,66951,121974,188925
91,15_4,72853,132155,205008
92,15_5,73936,134578,208514
93,15_6,72930,133138,206068
94,15_7,71431,129965,201396
95,15_8,74757,135878,210635
96,15_9,71984,130347,202331
97,16_0,71443,129788,201231
98,16_1,66923,121383,188306
99,16_10,67743,121350,189093
100,16_11,64662,117208,181870
101,16_12,69433,125292,194725
102,16_13,67767,122869,190636
103,16_14,72062,128339,200401
104,16_15,66975,119910,186885
105,16_16,69468,124481,193949
106,16_17,67184,121364,188548
107,16_18,70337,128204,198541
108,16_19,67297,121145,188442
109,16_2,65161,119146,184307
110,16_20,70936,128385,199321
111,16_21,68243,123773,192016
112,16_22,69087,125902,194989
113,16_23,73960,134839,208799
114,16_3,69926,127873,197799
115,16_4,69272,126261,195533
116,16_5,72092,131857,203949
117,16_6,70295,128353,198648
118,16_7,68909,125809,194718
119,16_8,65488,119514,185002
120,16_9,65374,117976,183350
121,17_0,70527,128544,199071
122,17_1,73703,133478,207181
123,17_10,71591,128306,199897
124,17_11,70890,126876,197766
125,17_12,70229,126899,197128
126,17_13,76840,138688,215528
127,17_14,66666,121033,187699
128,17_15,69296,125674,194970
129,17_16,73377,132705,206082
130,17_17,68892,124980,193872
131,17_18,70855,127673,198528
132,17_19,65072,118163,183235
133,17_2,74906,136153,211059
134,17_20,77232,139983,217215
135,17_21,74376,134713,209089
136,17_22,73435,134447,207882
137,17_23,70896,129872,200768
138,17_3,66351,121336,187687
139,17_4,64929,117217,182146
140,17_5,70563,128833,199396
141,17_6,72395,132402,204797
142,17_7,71652,130054,201706
143,17_8,75757,137742,213499
144,17_9,79981,144815,224796
145,18_0,70170,128325,198495
146,18_1,71913,131279,203192
147,18_10,73775,133413,207188
148,18_11,74222,133581,207803
149,18_12,74175,134434,208609
150,18_13,68850,123978,192828
151,18_14,74032,134145,208177
152,18_15,71385,129332,200717
153,18_16,68481,124169,192650
154,18_17,72460,132057,204517
155,18_18,69480,125753,195233
156,18_19,68301,123996,192297
157,18_2,70623,128549,199172
158,18_20,67808,121853,189661
159,18_21,82193,149008,231201
160,18_22,67195,121769,188964
161,18_23,59129,107684,166813
162,18_3,70688,128451,199139
163,18_4,71205,129350,200555
164,18_5,69629,126494,196123
165,18_6,75418,137989,213407
166,18_7,76869,140160,217029
167,18_8,70087,127314,197401
168,18_9,70598,127365,197963
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
