,day_time,uplink_length,downlink_length,sum_flow
0,11_23,4104,8452,12556
1,12_0,45019,97311,142330
2,12_1,48500,104979,153479
3,12_10,35690,72999,108689
4,12_11,37758,80374,118132
5,12_12,43551,92209,135760
6,12_13,41582,89540,131122
7,12_14,43964,92957,136921
8,12_15,39926,86346,126272
9,12_16,45372,97678,143050
10,12_17,43490,92620,136110
11,12_18,42405,92198,134603
12,12_19,48637,106173,154810
13,12_2,48072,105512,153584
14,12_20,43950,96700,140650
15,12_21,47126,101285,148411
16,12_22,45452,100389,145841
17,12_23,42705,92704,135409
18,12_3,47506,103677,151183
19,12_4,46661,101802,148463
20,12_5,44288,96571,140859
21,12_6,43816,96299,140115
22,12_7,46520,102105,148625
23,12_8,49505,108443,157948
24,12_9,41407,89364,130771
25,13_0,47120,103801,150921
26,13_1,47571,104830,152401
27,13_10,45633,100236,145869
28,13_11,46942,104455,151397
29,13_12,47658,102435,150093
30,13_13,45806,35360,81166
31,13_14,48251,0,48251
32,13_15,46651,45991,92642
33,13_16,46037,100018,146055
34,13_17,45275,98975,144250
35,13_18,45544,99141,144685
36,13_19,48892,106360,155252
37,13_2,48638,107200,155838
38,13_20,44677,97942,142619
39,13_21,45098,98474,143572
40,13_22,44191,95365,139556
41,13_23,45783,100201,145984
42,13_3,42474,92810,135284
43,13_4,44647,97442,142089
44,13_5,47173,104605,151778
45,13_6,48105,104429,152534
46,13_7,46872,100743,147615
47,13_8,45382,98946,144328
48,13_9,46449,100561,147010
49,14_0,42975,92813,135788
50,14_1,48865,104937,153802
51,14_10,48682,106516,155198
52,14_11,48661,106203,154864
53,14_12,50836,110523,161359
54,14_13,45264,97666,142930
55,14_14,43493,94901,138394
56,14_15,44958,97292,142250
57,14_16,46085,100187,146272
58,14_17,45298,99214,144512
59,14_18,46031,99563,145594
60,14_19,44976,98223,143199
61,14_2,43536,95704,139240
62,14_20,47655,104031,151686
63,14_21,45075,98896,143971
64,14_22,48611,106062,154673
65,14_23,46977,101689,148666
66,14_3,45939,100921,146860
67,14_4,44687,96745,141432
68,14_5,42774,92236,135010
69,14_6,48416,105165,153581
70,14_7,47661,103343,151004
71,14_8,49927,107740,157667
72,14_9,47483,104123,151606
73,15_0,46107,101392,147499
74,15_1,45431,98422,143853
75,15_10,28715,64535,93250
76,15_11,27840,61816,89656
77,15_12,31506,68780,100286
