,day_time,uplink_length,downlink_length,sum_flow
0,11_23,2596,193836,196432
1,12_0,28812,2135572,2164384
2,12_1,33828,2533660,2567488
3,12_10,18476,1166900,1185376
4,12_11,36984,2718566,2755550
5,12_12,21120,1555822,1576942
6,12_13,32372,2523308,2555680
7,12_14,36504,2630600,2667104
8,12_15,19507,1204736,1224243
9,12_16,63654,4316910,4380564
10,12_17,42951,1896332,1939283
11,12_18,43334,3106906,3150240
12,12_19,28748,2139268,2168016
13,12_2,33892,2517692,2551584
14,12_20,41696,3108688,3150384
15,12_21,41712,3107248,3148960
16,12_22,31312,2332752,2364064
17,12_23,39260,2914212,2953472
18,12_3,36504,2722008,2758512
19,12_4,28556,2136436,2164992
20,12_5,57736,4273846,4331582
21,12_6,33748,2526556,2560304
22,12_7,29036,2136114,2165150
23,12_8,18172,1360436,1378608
24,12_9,28556,2134772,2163328
25,13_0,33988,2524108,2558096
26,13_1,39292,2920946,2960238
27,13_10,31152,2329216,2360368
28,13_11,31312,2330032,2361344
29,13_12,39164,2914100,2953264
30,13_13,36376,2719112,2755488
31,13_14,28844,2135812,2164656
32,13_15,41616,3105520,3147136
33,13_16,26472,1943318,1969790
34,13_17,26472,1941638,1968110
35,13_18,36504,2716472,2752976
36,13_19,28556,2137668,2166224
37,13_2,49564,3692116,3741680
38,13_20,44468,3303420,3347888
39,13_21,44372,3305132,3349504
40,13_22,33748,2523676,2557424
41,13_23,28908,2134802,2163710
42,13_3,41616,3105840,3147456
43,13_4,33828,2521660,2555488
44,13_5,46888,3497384,3544272
45,13_6,31584,2330814,2362398
46,13_7,34180,2529338,2563518
47,13_8,21120,1555054,1576174
48,13_9,28636,2138292,2166928
49,14_0,25960,1944472,1970432
50,14_1,31232,2335568,2366800
51,14_10,41616,3109552,3151168
52,14_11,28716,2134724,2163440
53,14_12,34148,2525772,2559920
54,14_13,49484,3692836,3742320
55,14_14,44212,3302188,3346400
56,14_15,31232,2330224,2361456
57,14_16,41696,3106032,3147728
58,14_17,28684,2134884,2163568
59,14_18,31152,2327248,2358400
60,14_19,31232,2330656,2361888
61,14_2,33908,2522796,2556704
