,day_time,uplink_length,downlink_length,sum_flow
0,11_23,2727,5724,8451
1,12_0,22523,47276,69799
2,12_1,22422,46640,69062
3,12_10,13534,27560,41094
4,12_11,19291,39432,58723
5,12_12,18988,39220,58208
6,12_13,17776,36252,54028
7,12_14,18281,37948,56229
8,12_15,18382,38160,56542
9,12_16,15857,32648,48505
10,12_17,17473,35192,52665
11,12_18,20099,42188,62287
12,12_19,21412,44308,65720
13,12_2,19796,41340,61136
14,12_20,20806,43672,64478
15,12_21,18887,39220,58107
16,12_22,18584,38584,57168
17,12_23,21210,44096,65306
18,12_3,20503,42824,63327
19,12_4,20806,43460,64266
20,12_5,18685,39220,57905
21,12_6,19493,40492,59985
22,12_7,21816,45580,67396
23,12_8,20402,42400,62802
24,12_9,22523,46004,68527
25,13_0,22523,47276,69799
26,13_1,22119,45792,67911
27,13_10,18988,39644,58632
28,13_11,21513,45156,66669
29,13_12,22119,46216,68335
30,13_13,21614,45156,66770
31,13_14,17978,37736,55714
32,13_15,19897,41552,61449
33,13_16,20503,42824,63327
34,13_17,21614,45156,66770
35,13_18,19897,41128,61025
36,13_19,18887,39432,58319
37,13_2,19392,40704,60096
38,13_20,20200,41764,61964
39,13_21,21311,44732,66043
40,13_22,19392,40492,59884
41,13_23,18887,39432,58319
42,13_3,21513,44944,66457
43,13_4,20301,42400,62701
44,13_5,23129,48124,71253
45,13_6,16968,35404,52372
46,13_7,19392,40704,60096
47,13_8,18281,38160,56441
48,13_9,21109,44308,65417
49,14_0,17574,36676,54250
50,14_1,21513,45156,66669
51,14_10,18685,39008,57693
52,14_11,21917,46004,67921
53,14_12,19493,40492,59985
54,14_13,22725,47488,70213
55,14_14,23310,100065,123375
56,14_15,21008,43884,64892
57,14_16,22321,46852,69173
58,14_17,21614,45156,66770
59,14_18,19796,41340,61136
60,14_19,20806,43036,63842
61,14_2,20099,41340,61439
62,14_20,19190,40068,59258
63,14_21,20200,42400,62600
64,14_22,20907,43884,64791
65,14_23,21109,43884,64993
66,14_3,20402,42400,62802
67,14_4,21109,44096,65205
68,14_5,18988,38796,57784
69,14_6,20806,43460,64266
70,14_7,22927,47912,70839
71,14_8,19897,41764,61661
72,14_9,22018,45156,67174
73,15_0,21210,44308,65518
74,15_1,20806,43248,64054
75,15_10,17574,36252,53826
76,15_11,16261,33920,50181
77,15_12,18180,38160,56340
78,15_13,19190,39644,58834
79,15_14,18281,37524,55805
80,15_15,18887,38796,57683
81,15_16,17170,35404,52574
82,15_17,18584,37948,56532
83,15_18,19594,40068,59662
84,15_19,19897,40704,60601
85,15_2,20200,41764,61964
86,15_20,20705,42824,63529
87,15_21,19796,40492,60288
88,15_22,21008,42824,63832
89,15_23,20301,42188,62489
90,15_3,18382,37736,56118
91,15_4,23230,48124,71354
92,15_5,18584,39008,57592
93,15_6,22119,46428,68547
94,15_7,24038,50244,74282
95,15_8,21210,44520,65730
96,15_9,19089,40068,59157
97,16_0,23129,48124,71253
98,16_1,19695,40916,60611
99,16_10,17877,36464,54341
100,16_11,20604,42824,63428
101,16_12,17978,37524,55502
102,16_13,21008,44096,65104
103,16_14,18685,38584,57269
104,16_15,18584,38160,56744
105,16_16,17372,35404,52776
106,16_17,18281,37736,56017
107,16_18,21210,43884,65094
108,16_19,19897,41340,61237
109,16_2,18584,37948,56532
110,16_20,20503,41976,62479
111,16_21,22422,46852,69274
112,16_22,19998,41764,61762
113,16_23,17574,36464,54038
114,16_3,17877,37312,55189
115,16_4,20099,41976,62075
116,16_5,20503,42824,63327
117,16_6,21715,45156,66871
118,16_7,21715,45156,66871
119,16_8,20503,42824,63327
120,16_9,16766,34132,50898
121,17_0,19998,41340,61338
122,17_1,22018,46004,68022
123,17_10,19291,39220,58511
124,17_11,18281,38160,56441
125,17_12,18180,37736,55916
126,17_13,17776,36040,53816
127,17_14,20806,42824,63630
128,17_15,15857,32436,48293
129,17_16,20200,41976,62176
130,17_17,20705,43248,63953
131,17_18,21513,44732,66245
132,17_19,21311,44732,66043
133,17_2,22826,47700,70526
134,17_20,18988,39220,58208
135,17_21,18483,38372,56855
136,17_22,21412,43460,64872
137,17_23,20705,43036,63741
138,17_3,20907,43248,64155
139,17_4,20806,43460,64266
140,17_5,21109,43672,64781
141,17_6,18382,38584,56966
142,17_7,21311,44096,65407
143,17_8,21917,45580,67497
144,17_9,20806,43460,64266
