,day_time,uplink_length,downlink_length,sum_flow
0,11_23,6109,11145,17254
1,12_0,44859,81748,126607
2,12_1,47042,84688,131730
3,12_10,41088,73641,114729
4,12_11,45210,80271,125481
5,12_12,45722,81217,126939
6,12_13,42920,77168,120088
7,12_14,45906,81804,127710
8,12_15,43818,78123,121941
9,12_16,46233,82130,128363
10,12_17,52735,94030,146765
11,12_18,46275,83705,129980
12,12_19,44758,81366,126124
13,12_2,47989,87130,135119
14,12_20,42801,77578,120379
15,12_21,48697,88621,137318
16,12_22,49196,89916,139112
17,12_23,47411,85359,132770
18,12_3,47138,85965,133103
19,12_4,47060,85564,132624
20,12_5,46982,85382,132364
21,12_6,44895,81422,126317
22,12_7,44507,81058,125565
23,12_8,47697,86319,134016
24,12_9,45579,81804,127383
25,13_0,43158,78659,121817
26,13_1,49772,90293,140065
27,13_10,46537,83542,130079
28,13_11,48957,88788,137745
29,13_12,49392,89613,139005
30,13_13,44502,80257,124759
31,13_14,48892,86957,135849
32,13_15,47049,84749,131798
33,13_16,45900,83663,129563
34,13_17,47371,86436,133807
35,13_18,48565,88094,136659
36,13_19,48179,87442,135621
37,13_2,45745,82703,128448
38,13_20,48137,87768,135905
39,13_21,46876,85252,132128
40,13_22,42979,77438,120417
41,13_23,48775,88379,137154
42,13_3,47590,86552,134142
43,13_4,43860,78659,122519
44,13_5,45895,83915,129810
45,13_6,43158,78249,121407
46,13_7,50361,91360,141721
47,13_8,48905,88346,137251
48,13_9,48804,87512,136316
49,14_0,47048,84907,131955
50,14_1,48215,87936,136151
51,14_10,46727,84744,131471
52,14_11,45751,83360,129111
53,14_12,47494,86328,133822
54,14_13,50457,90750,141207
55,14_14,48006,86673,134679
56,14_15,44354,80220,124574
57,14_16,51439,93201,144640
58,14_17,45930,83500,129430
59,14_18,45615,82941,128556
60,14_19,45395,82778,128173
61,14_2,47494,86328,133822
62,14_20,51950,93210,145160
63,14_21,47518,86193,133711
64,14_22,49255,89776,139031
65,14_23,46965,85606,132571
66,14_3,49101,89124,138225
67,14_4,50790,92390,143180
68,14_5,52378,95274,147652
69,14_6,49891,91127,141018
70,14_7,46002,83258,129260
71,14_8,48333,88094,136427
72,14_9,47774,86673,134447
73,15_0,47970,87013,134983
74,15_1,46073,83994,130067
75,15_10,46585,82438,129023
76,15_11,39720,71563,111283
77,15_12,47870,85420,133290
78,15_13,43437,77834,121271
79,15_14,46674,82149,128823
80,15_15,42188,74801,116989
81,15_16,45395,80248,125643
82,15_17,43901,78314,122215
83,15_18,46144,82228,128372
84,15_19,45210,81529,126739
85,15_2,45198,82158,127356
86,15_20,44377,80653,125030
87,15_21,48637,88248,136885
88,15_22,46995,85457,132452
89,15_23,46180,84199,130379
90,15_3,47655,85988,133643
91,15_4,47423,86249,133672
92,15_5,47649,86631,134280
93,15_6,46448,84269,130717
94,15_7,49392,89627,139019
95,15_8,47643,86631,134274
96,15_9,47573,86147,133720
97,16_0,46334,84441,130775
98,16_1,47964,87628,135592
99,16_10,44508,78766,123274
100,16_11,46579,83039,129618
101,16_12,46733,84334,131067
102,16_13,42247,76301,118548
103,16_14,42617,77909,120526
104,16_15,45716,80793,126509
105,16_16,47822,84418,132240
106,16_17,46715,83677,130392
107,16_18,46418,82941,129359
108,16_19,45508,81315,126823
109,16_2,47268,86356,133624
110,16_20,49780,90401,140181
111,16_21,43729,78878,122607
112,16_22,44443,80793,125236
113,16_23,47756,87055,134811
114,16_3,48162,87666,135828
115,16_4,50820,92036,142856
116,16_5,48637,88262,136899
117,16_6,44871,81571,126442
118,16_7,44426,80621,125047
119,16_8,45502,82312,127814
120,16_9,46639,84246,130885
121,17_0,47923,87167,135090
122,17_1,48262,87577,135839
123,17_10,43670,76856,120526
124,17_11,45906,81967,127873
125,17_12,43908,79195,123103
126,17_13,47572,85648,133220
127,17_14,47114,85061,132175
128,17_15,48256,86715,134971
129,17_16,45436,81967,127403
130,17_17,47971,86855,134826
