,day_time,uplink_length,downlink_length,sum_flow
0,11_23,38625,67868,106493
1,12_0,326221,586325,912546
2,12_1,336661,606548,943209
3,12_10,288031,492567,780598
4,12_11,306963,538480,845443
5,12_12,331755,583875,915630
6,12_13,326484,571234,897718
7,12_14,315918,553986,869904
8,12_15,322417,568711,891128
9,12_16,329198,578048,907246
10,12_17,326715,568742,895457
11,12_18,329406,578332,907738
12,12_19,319641,569245,888886
13,12_2,343952,621886,965838
14,12_20,329684,589085,918769
15,12_21,326837,583787,910624
16,12_22,331860,595482,927342
17,12_23,334325,598982,933307
18,12_3,342659,617590,960249
19,12_4,338630,608533,947163
20,12_5,344157,617684,961841
21,12_6,338219,607037,945256
22,12_7,350959,634307,985266
23,12_8,331985,595221,927206
24,12_9,321291,568350,889641
25,13_0,338506,609577,948083
26,13_1,333000,595120,928120
27,13_10,327276,590395,917671
28,13_11,344845,616305,961150
29,13_12,341557,616575,958132
30,13_13,327430,583238,910668
31,13_14,315695,555350,871045
32,13_15,319929,570602,890531
33,13_16,312902,558692,871594
34,13_17,313317,561324,874641
35,13_18,314740,564996,879736
36,13_19,305841,544482,850323
37,13_2,343276,617586,960862
38,13_20,317482,571873,889355
39,13_21,310411,556046,866457
40,13_22,322931,579067,901998
41,13_23,312852,557597,870449
42,13_3,326198,585572,911770
43,13_4,334549,601227,935776
44,13_5,331596,591725,923321
45,13_6,338514,607461,945975
46,13_7,344639,617740,962379
47,13_8,334075,598496,932571
48,13_9,333544,595653,929197
49,14_0,322367,579021,901388
50,14_1,314053,562927,876980
51,14_10,321444,580232,901676
52,14_11,314546,567576,882122
53,14_12,310521,558413,868934
54,14_13,299660,534072,833732
55,14_14,312297,554518,866815
56,14_15,312206,554778,866984
57,14_16,311344,557779,869123
58,14_17,317997,572926,890923
59,14_18,322354,579957,902311
60,14_19,316382,570232,886614
61,14_2,312374,563593,875967
62,14_20,319677,572395,892072
63,14_21,315497,569437,884934
64,14_22,311803,559960,871763
65,14_23,323082,579329,902411
66,14_3,305860,548852,854712
67,14_4,319920,573097,893017
68,14_5,308977,553474,862451
69,14_6,316507,570592,887099
70,14_7,315577,568061,883638
71,14_8,305070,542053,847123
72,14_9,313092,562480,875572
73,15_0,316552,571137,887689
74,15_1,312350,560393,872743
75,15_10,301713,531328,833041
76,15_11,288869,510993,799862
77,15_12,323389,565392,888781
78,15_13,308394,533989,842383
79,15_14,309037,522033,831070
80,15_15,298780,508190,806970
81,15_16,318062,539340,857402
82,15_17,326510,569848,896358
83,15_18,304446,537366,841812
84,15_19,336862,599265,936127
85,15_2,307763,551885,859648
86,15_20,327000,585320,912320
87,15_21,335471,601581,937052
88,15_22,338848,608434,947282
89,15_23,336698,607075,943773
90,15_3,333882,598283,932165
91,15_4,319939,573872,893811
92,15_5,325591,585544,911135
93,15_6,321488,576313,897801
94,15_7,332658,599643,932301
95,15_8,327187,587017,914204
96,15_9,321811,573001,894812
97,16_0,347015,628616,975631
98,16_1,346725,625964,972689
99,16_10,337859,590136,927995
100,16_11,343188,590391,933579
101,16_12,333025,590044,923069
102,16_13,330786,590120,920906
103,16_14,340745,599743,940488
104,16_15,317964,554228,872192
105,16_16,319398,566352,885750
106,16_17,320929,565216,886145
107,16_18,334449,595049,929498
108,16_19,321679,569256,890935
109,16_2,342966,622930,965896
110,16_20,326046,582209,908255
111,16_21,342805,615214,958019
112,16_22,328905,592229,921134
113,16_23,347642,625134,972776
114,16_3,327551,591798,919349
115,16_4,341820,614889,956709
116,16_5,337734,608332,946066
117,16_6,328721,594071,922792
118,16_7,343706,620359,964065
119,16_8,329256,591092,920348
120,16_9,329285,584281,913566
121,17_0,332498,597337,929835
122,17_1,317039,564814,881853
123,17_10,319984,558361,878345
124,17_11,321969,560620,882589
125,17_12,327802,580483,908285
126,17_13,320519,565555,886074
127,17_14,321995,571381,893376
128,17_15,335911,599270,935181
129,17_16,343379,611525,954904
130,17_17,337228,597168,934396
131,17_18,322194,572507,894701
132,17_19,331820,593549,925369
133,17_2,335716,604857,940573
134,17_20,317464,563710,881174
135,17_21,327758,583886,911644
