,day_time,uplink_length,downlink_length,sum_flow
0,12_1,34606,15889,50495
1,12_10,44182,654880,699062
2,12_11,3969636,11568,3981204
3,12_12,1671261,340953,2012214
4,12_13,5220653,243247,5463900
5,12_14,223103,303084,526187
6,12_15,157751,167718,325469
7,12_16,3555509,88297,3643806
8,12_18,5434918,1847,5436765
9,12_19,1430,9318,10748
10,12_20,656,1066,1722
11,12_4,13408,5872,19280
12,12_5,40253,36562,76815
13,12_6,41898,87912,129810
14,12_9,8473,10565,19038
15,13_21,10051,21784,31835
16,13_23,2436,2284,4720
17,13_5,268917,408767,677684
18,13_6,223655,121538,345193
19,13_8,247738,237214,484952
20,13_9,19350,33762,53112
21,14_10,46639,87181,133820
22,14_7,79837,128734,208571
23,14_8,11109,21676,32785
24,15_10,644924,15084,660008
25,15_11,110756,61949,172705
26,15_13,170768,181761,352529
27,15_14,239861,283012,522873
28,15_15,19353,286529,305882
29,15_16,1579,12587,14166
30,15_17,33372,39713,73085
31,15_18,30591,3597,34188
32,15_19,50251,32430,82681
33,15_21,71911,54906,126817
34,15_9,93729,143802,237531
35,16_10,16181,108528,124709
36,16_11,25469,142826,168295
37,16_12,96698,983305,1080003
38,16_13,89701,645222,734923
39,16_14,41378,41664,83042
40,16_15,128326,781552,909878
41,16_16,34299,114371,148670
42,16_17,16739,11917,28656
43,16_18,410408,20467584,20877992
44,16_19,40160,76379,116539
45,16_20,7603,12026,19629
46,16_5,77942,143157,221099
47,17_10,9014,177115,186129
48,17_11,168719,75092,243811
49,17_12,196474,185999,382473
50,17_15,834,2370,3204
51,17_16,101685,206053,307738
52,17_17,50650,37118,87768
53,17_18,159883,125040,284923
54,17_19,58682,254981,313663
55,17_20,691,12269,12960
56,17_5,16087,14402,30489
57,17_6,84412,95977,180389
58,17_7,76689,145878,222567
59,17_9,38978,67625,106603
60,18_10,224718,225900,450618
61,18_11,133558,73503,207061
62,18_12,18430,5623,24053
63,18_13,195575,299459,495034
64,18_14,168392,47712,216104
65,18_15,84633,44982,129615
66,18_16,56108,68475,124583
67,18_17,239138,199717,438855
68,18_18,3025,27929,30954
69,18_19,16456,18255,34711
70,18_21,1183,6901,8084
71,11-0,0,0,0
72,11-1,0,0,0
73,11-2,0,0,0
74,11-3,0,0,0
75,11-4,0,0,0
76,11-5,0,0,0
77,11-6,0,0,0
78,11-7,0,0,0
79,11-8,0,0,0
80,11-9,0,0,0
81,11-10,0,0,0
82,11-11,0,0,0
83,11-12,0,0,0
84,11-13,0,0,0
85,11-14,0,0,0
86,11-15,0,0,0
87,11-16,0,0,0
88,11-17,0,0,0
89,11-18,0,0,0
90,11-19,0,0,0
91,11-20,0,0,0
92,11-21,0,0,0
93,11-22,0,0,0
94,11-23,0,0,0
95,12-0,0,0,0
96,12-1,0,0,0
97,12-2,0,0,0
98,12-3,0,0,0
99,12-4,0,0,0
100,12-5,0,0,0
101,12-6,0,0,0
102,12-7,0,0,0
103,12-8,0,0,0
104,12-9,0,0,0
105,12-10,0,0,0
106,12-11,0,0,0
107,12-12,0,0,0
108,12-13,0,0,0
109,12-14,0,0,0
110,12-15,0,0,0
111,12-16,0,0,0
112,12-17,0,0,0
113,12-18,0,0,0
114,12-19,0,0,0
115,12-20,0,0,0
116,12-21,0,0,0
117,12-22,0,0,0
118,12-23,0,0,0
119,13-0,0,0,0
120,13-1,0,0,0
121,13-2,0,0,0
122,13-3,0,0,0
123,13-4,0,0,0
124,13-5,0,0,0
125,13-6,0,0,0
126,13-7,0,0,0
127,13-8,0,0,0
128,13-9,0,0,0
129,13-10,0,0,0
130,13-11,0,0,0
131,13-12,0,0,0
132,13-13,0,0,0
133,13-14,0,0,0
134,13-15,0,0,0
135,13-16,0,0,0
136,13-17,0,0,0
137,13-18,0,0,0
138,13-19,0,0,0
139,13-20,0,0,0
140,13-21,0,0,0
141,13-22,0,0,0
142,13-23,0,0,0
143,14-0,0,0,0
144,14-1,0,0,0
145,14-2,0,0,0
146,14-3,0,0,0
147,14-4,0,0,0
148,14-5,0,0,0
149,14-6,0,0,0
150,14-7,0,0,0
151,14-8,0,0,0
152,14-9,0,0,0
153,14-10,0,0,0
154,14-11,0,0,0
155,14-12,0,0,0
156,14-13,0,0,0
157,14-14,0,0,0
158,14-15,0,0,0
159,14-16,0,0,0
160,14-17,0,0,0
161,14-18,0,0,0
162,14-19,0,0,0
163,14-20,0,0,0
164,14-21,0,0,0
165,14-22,0,0,0
166,14-23,0,0,0
167,15-0,0,0,0
168,15-1,0,0,0
169,15-2,0,0,0
170,15-3,0,0,0
171,15-4,0,0,0
172,15-5,0,0,0
173,15-6,0,0,0
174,15-7,0,0,0
175,15-8,0,0,0
176,15-9,0,0,0
177,15-10,0,0,0
178,15-11,0,0,0
179,15-12,0,0,0
180,15-13,0,0,0
181,15-14,0,0,0
182,15-15,0,0,0
183,15-16,0,0,0
184,15-17,0,0,0
185,15-18,0,0,0
186,15-19,0,0,0
187,15-20,0,0,0
188,15-21,0,0,0
189,15-22,0,0,0
190,15-23,0,0,0
191,16-0,0,0,0
192,16-1,0,0,0
193,16-2,0,0,0
194,16-3,0,0,0
195,16-4,0,0,0
196,16-5,0,0,0
197,16-6,0,0,0
198,16-7,0,0,0
199,16-8,0,0,0
200,16-9,0,0,0
201,16-10,0,0,0
202,16-11,0,0,0
203,16-12,0,0,0
204,16-13,0,0,0
205,16-14,0,0,0
206,16-15,0,0,0
207,16-16,0,0,0
208,16-17,0,0,0
209,16-18,0,0,0
210,16-19,0,0,0
211,16-20,0,0,0
212,16-21,0,0,0
213,16-22,0,0,0
214,16-23,0,0,0
215,17-0,0,0,0
216,17-1,0,0,0
217,17-2,0,0,0
218,17-3,0,0,0
219,17-4,0,0,0
220,17-5,0,0,0
221,17-6,0,0,0
222,17-7,0,0,0
223,17-8,0,0,0
224,17-9,0,0,0
225,17-10,0,0,0
226,17-11,0,0,0
227,17-12,0,0,0
228,17-13,0,0,0
229,17-14,0,0,0
230,17-15,0,0,0
231,17-16,0,0,0
232,17-17,0,0,0
233,17-18,0,0,0
234,17-19,0,0,0
235,17-20,0,0,0
236,17-21,0,0,0
237,17-22,0,0,0
238,17-23,0,0,0
239,18-0,0,0,0
240,18-1,0,0,0
241,18-2,0,0,0
242,18-3,0,0,0
243,18-4,0,0,0
244,18-5,0,0,0
245,18-6,0,0,0
246,18-7,0,0,0
247,18-8,0,0,0
248,18-9,0,0,0
249,18-10,0,0,0
250,18-11,0,0,0
251,18-12,0,0,0
252,18-13,0,0,0
253,18-14,0,0,0
254,18-15,0,0,0
255,18-16,0,0,0
256,18-17,0,0,0
257,18-18,0,0,0
258,18-19,0,0,0
259,18-20,0,0,0
260,18-21,0,0,0
261,18-22,0,0,0
262,18-23,0,0,0
