,day_time,uplink_length,downlink_length,sum_flow
0,12_15,11339,268884,280223
1,12_16,43965,1248064,1292029
2,12_17,39813,985471,1025284
3,12_18,36329,941081,977410
4,11-0,0,0,0
5,11-1,0,0,0
6,11-2,0,0,0
7,11-3,0,0,0
8,11-4,0,0,0
9,11-5,0,0,0
10,11-6,0,0,0
11,11-7,0,0,0
12,11-8,0,0,0
13,11-9,0,0,0
14,11-10,0,0,0
15,11-11,0,0,0
16,11-12,0,0,0
17,11-13,0,0,0
18,11-14,0,0,0
19,11-15,0,0,0
20,11-16,0,0,0
21,11-17,0,0,0
22,11-18,0,0,0
23,11-19,0,0,0
24,11-20,0,0,0
25,11-21,0,0,0
26,11-22,0,0,0
27,11-23,0,0,0
28,12-0,0,0,0
29,12-1,0,0,0
30,12-2,0,0,0
31,12-3,0,0,0
32,12-4,0,0,0
33,12-5,0,0,0
34,12-6,0,0,0
35,12-7,0,0,0
36,12-8,0,0,0
37,12-9,0,0,0
38,12-10,0,0,0
39,12-11,0,0,0
40,12-12,0,0,0
41,12-13,0,0,0
42,12-14,0,0,0
43,12-15,0,0,0
44,12-16,0,0,0
45,12-17,0,0,0
46,12-18,0,0,0
47,12-19,0,0,0
48,12-20,0,0,0
49,12-21,0,0,0
50,12-22,0,0,0
51,12-23,0,0,0
52,13-0,0,0,0
53,13-1,0,0,0
54,13-2,0,0,0
55,13-3,0,0,0
56,13-4,0,0,0
57,13-5,0,0,0
58,13-6,0,0,0
59,13-7,0,0,0
60,13-8,0,0,0
61,13-9,0,0,0
62,13-10,0,0,0
63,13-11,0,0,0
64,13-12,0,0,0
65,13-13,0,0,0
66,13-14,0,0,0
67,13-15,0,0,0
68,13-16,0,0,0
69,13-17,0,0,0
70,13-18,0,0,0
71,13-19,0,0,0
72,13-20,0,0,0
73,13-21,0,0,0
74,13-22,0,0,0
75,13-23,0,0,0
76,14-0,0,0,0
77,14-1,0,0,0
78,14-2,0,0,0
79,14-3,0,0,0
80,14-4,0,0,0
81,14-5,0,0,0
82,14-6,0,0,0
83,14-7,0,0,0
84,14-8,0,0,0
85,14-9,0,0,0
86,14-10,0,0,0
87,14-11,0,0,0
88,14-12,0,0,0
89,14-13,0,0,0
90,14-14,0,0,0
91,14-15,0,0,0
92,14-16,0,0,0
93,14-17,0,0,0
94,14-18,0,0,0
95,14-19,0,0,0
96,14-20,0,0,0
97,14-21,0,0,0
98,14-22,0,0,0
99,14-23,0,0,0
100,15-0,0,0,0
101,15-1,0,0,0
102,15-2,0,0,0
103,15-3,0,0,0
104,15-4,0,0,0
105,15-5,0,0,0
106,15-6,0,0,0
107,15-7,0,0,0
108,15-8,0,0,0
109,15-9,0,0,0
110,15-10,0,0,0
111,15-11,0,0,0
112,15-12,0,0,0
113,15-13,0,0,0
114,15-14,0,0,0
115,15-15,0,0,0
116,15-16,0,0,0
117,15-17,0,0,0
118,15-18,0,0,0
119,15-19,0,0,0
120,15-20,0,0,0
121,15-21,0,0,0
122,15-22,0,0,0
123,15-23,0,0,0
124,16-0,0,0,0
125,16-1,0,0,0
126,16-2,0,0,0
127,16-3,0,0,0
128,16-4,0,0,0
129,16-5,0,0,0
130,16-6,0,0,0
131,16-7,0,0,0
132,16-8,0,0,0
133,16-9,0,0,0
134,16-10,0,0,0
135,16-11,0,0,0
136,16-12,0,0,0
137,16-13,0,0,0
138,16-14,0,0,0
139,16-15,0,0,0
140,16-16,0,0,0
141,16-17,0,0,0
142,16-18,0,0,0
143,16-19,0,0,0
144,16-20,0,0,0
145,16-21,0,0,0
146,16-22,0,0,0
147,16-23,0,0,0
148,17-0,0,0,0
149,17-1,0,0,0
150,17-2,0,0,0
151,17-3,0,0,0
152,17-4,0,0,0
153,17-5,0,0,0
154,17-6,0,0,0
155,17-7,0,0,0
156,17-8,0,0,0
157,17-9,0,0,0
158,17-10,0,0,0
159,17-11,0,0,0
160,17-12,0,0,0
161,17-13,0,0,0
162,17-14,0,0,0
163,17-15,0,0,0
164,17-16,0,0,0
165,17-17,0,0,0
166,17-18,0,0,0
167,17-19,0,0,0
168,17-20,0,0,0
169,17-21,0,0,0
170,17-22,0,0,0
171,17-23,0,0,0
172,18-0,0,0,0
173,18-1,0,0,0
174,18-2,0,0,0
175,18-3,0,0,0
176,18-4,0,0,0
177,18-5,0,0,0
178,18-6,0,0,0
179,18-7,0,0,0
180,18-8,0,0,0
181,18-9,0,0,0
182,18-10,0,0,0
183,18-11,0,0,0
184,18-12,0,0,0
185,18-13,0,0,0
186,18-14,0,0,0
187,18-15,0,0,0
188,18-16,0,0,0
189,18-17,0,0,0
190,18-18,0,0,0
191,18-19,0,0,0
192,18-20,0,0,0
193,18-21,0,0,0
194,18-22,0,0,0
195,18-23,0,0,0
