,day_time,uplink_length,downlink_length,sum_flow
0,15_11,1242,13069,14311
1,15_12,2095,24248,26343
2,15_13,395,3837,4232
3,15_14,561,4007,4568
4,15_17,745,7342,8087
5,15_18,1930,27810,29740
6,15_19,621,8790,9411
7,16_10,1978,22320,24298
8,16_11,4044,25026,29070
9,16_12,1721,9103,10824
10,16_13,381,1909,2290
11,16_14,2761,21132,23893
12,16_15,2780,21189,23969
13,16_16,765,3856,4621
14,16_17,2511,19128,21639
15,16_18,890,20117,21007
16,16_19,498,3856,4354
17,17_10,3505,36970,40475
18,17_11,1535,14536,16071
19,17_12,1012,5784,6796
20,17_13,625,1909,2534
21,17_14,1118,7206,8324
22,17_15,1939,16887,18826
23,17_16,2266,19427,21693
24,17_17,1090,7194,8284
25,17_18,1248,9564,10812
26,17_19,256,1928,2184
27,18_10,1024,7712,8736
28,18_11,1438,7712,9150
29,18_12,1759,16925,18684
30,18_14,700,5765,6465
31,18_15,1370,10138,11508
32,18_16,1668,16982,18650
33,18_17,397,7361,7758
34,18_18,1937,16739,18676
35,11-0,0,0,0
36,11-1,0,0,0
37,11-2,0,0,0
38,11-3,0,0,0
39,11-4,0,0,0
40,11-5,0,0,0
41,11-6,0,0,0
42,11-7,0,0,0
43,11-8,0,0,0
44,11-9,0,0,0
45,11-10,0,0,0
46,11-11,0,0,0
47,11-12,0,0,0
48,11-13,0,0,0
49,11-14,0,0,0
50,11-15,0,0,0
51,11-16,0,0,0
52,11-17,0,0,0
53,11-18,0,0,0
54,11-19,0,0,0
55,11-20,0,0,0
56,11-21,0,0,0
57,11-22,0,0,0
58,11-23,0,0,0
59,12-0,0,0,0
60,12-1,0,0,0
61,12-2,0,0,0
62,12-3,0,0,0
63,12-4,0,0,0
64,12-5,0,0,0
65,12-6,0,0,0
66,12-7,0,0,0
67,12-8,0,0,0
68,12-9,0,0,0
69,12-10,0,0,0
70,12-11,0,0,0
71,12-12,0,0,0
72,12-13,0,0,0
73,12-14,0,0,0
74,12-15,0,0,0
75,12-16,0,0,0
76,12-17,0,0,0
77,12-18,0,0,0
78,12-19,0,0,0
79,12-20,0,0,0
80,12-21,0,0,0
81,12-22,0,0,0
82,12-23,0,0,0
83,13-0,0,0,0
84,13-1,0,0,0
85,13-2,0,0,0
86,13-3,0,0,0
87,13-4,0,0,0
88,13-5,0,0,0
89,13-6,0,0,0
90,13-7,0,0,0
91,13-8,0,0,0
92,13-9,0,0,0
93,13-10,0,0,0
94,13-11,0,0,0
95,13-12,0,0,0
96,13-13,0,0,0
97,13-14,0,0,0
98,13-15,0,0,0
99,13-16,0,0,0
100,13-17,0,0,0
101,13-18,0,0,0
102,13-19,0,0,0
103,13-20,0,0,0
104,13-21,0,0,0
105,13-22,0,0,0
106,13-23,0,0,0
107,14-0,0,0,0
108,14-1,0,0,0
109,14-2,0,0,0
110,14-3,0,0,0
111,14-4,0,0,0
112,14-5,0,0,0
113,14-6,0,0,0
114,14-7,0,0,0
115,14-8,0,0,0
116,14-9,0,0,0
117,14-10,0,0,0
118,14-11,0,0,0
119,14-12,0,0,0
120,14-13,0,0,0
121,14-14,0,0,0
122,14-15,0,0,0
123,14-16,0,0,0
124,14-17,0,0,0
125,14-18,0,0,0
126,14-19,0,0,0
127,14-20,0,0,0
128,14-21,0,0,0
129,14-22,0,0,0
130,14-23,0,0,0
131,15-0,0,0,0
132,15-1,0,0,0
133,15-2,0,0,0
134,15-3,0,0,0
135,15-4,0,0,0
136,15-5,0,0,0
137,15-6,0,0,0
138,15-7,0,0,0
139,15-8,0,0,0
140,15-9,0,0,0
141,15-10,0,0,0
142,15-11,0,0,0
143,15-12,0,0,0
144,15-13,0,0,0
145,15-14,0,0,0
146,15-15,0,0,0
147,15-16,0,0,0
148,15-17,0,0,0
149,15-18,0,0,0
150,15-19,0,0,0
151,15-20,0,0,0
152,15-21,0,0,0
153,15-22,0,0,0
154,15-23,0,0,0
155,16-0,0,0,0
156,16-1,0,0,0
157,16-2,0,0,0
158,16-3,0,0,0
159,16-4,0,0,0
160,16-5,0,0,0
161,16-6,0,0,0
162,16-7,0,0,0
163,16-8,0,0,0
164,16-9,0,0,0
165,16-10,0,0,0
166,16-11,0,0,0
167,16-12,0,0,0
168,16-13,0,0,0
169,16-14,0,0,0
170,16-15,0,0,0
171,16-16,0,0,0
172,16-17,0,0,0
173,16-18,0,0,0
174,16-19,0,0,0
175,16-20,0,0,0
176,16-21,0,0,0
177,16-22,0,0,0
178,16-23,0,0,0
179,17-0,0,0,0
180,17-1,0,0,0
181,17-2,0,0,0
182,17-3,0,0,0
183,17-4,0,0,0
184,17-5,0,0,0
185,17-6,0,0,0
186,17-7,0,0,0
187,17-8,0,0,0
188,17-9,0,0,0
189,17-10,0,0,0
190,17-11,0,0,0
191,17-12,0,0,0
192,17-13,0,0,0
193,17-14,0,0,0
194,17-15,0,0,0
195,17-16,0,0,0
196,17-17,0,0,0
197,17-18,0,0,0
198,17-19,0,0,0
199,17-20,0,0,0
200,17-21,0,0,0
201,17-22,0,0,0
202,17-23,0,0,0
203,18-0,0,0,0
204,18-1,0,0,0
205,18-2,0,0,0
206,18-3,0,0,0
207,18-4,0,0,0
208,18-5,0,0,0
209,18-6,0,0,0
210,18-7,0,0,0
211,18-8,0,0,0
212,18-9,0,0,0
213,18-10,0,0,0
214,18-11,0,0,0
215,18-12,0,0,0
216,18-13,0,0,0
217,18-14,0,0,0
