,day_time,uplink_length,downlink_length,sum_flow
0,12_1,715,2208,2923
1,12_5,17651,7777,25428
2,12_9,81494,165790,247284
3,13_10,91504,171008,262512
4,13_7,70,143,213
5,13_8,1958,6031,7989
6,14_11,2118,5152,7270
7,14_12,102905,192974,295879
8,15_12,1430,4416,5846
9,15_14,782,1472,2254
10,15_15,4473,11776,16249
11,15_2,0,20,20
12,15_3,70,143,213
13,16_15,70,143,213
14,16_3,70,143,213
15,16_9,76096,152026,228122
16,17_11,31475,44446,75921
17,18_10,70,143,213
18,18_14,70,143,213
19,18_22,70,143,213
20,18_8,483,1472,1955
21,11-0,0,0,0
22,11-1,0,0,0
23,11-2,0,0,0
24,11-3,0,0,0
25,11-4,0,0,0
26,11-5,0,0,0
27,11-6,0,0,0
28,11-7,0,0,0
29,11-8,0,0,0
30,11-9,0,0,0
31,11-10,0,0,0
32,11-11,0,0,0
33,11-12,0,0,0
34,11-13,0,0,0
35,11-14,0,0,0
36,11-15,0,0,0
37,11-16,0,0,0
38,11-17,0,0,0
39,11-18,0,0,0
40,11-19,0,0,0
41,11-20,0,0,0
42,11-21,0,0,0
43,11-22,0,0,0
44,11-23,0,0,0
45,12-0,0,0,0
46,12-1,0,0,0
47,12-2,0,0,0
48,12-3,0,0,0
49,12-4,0,0,0
50,12-5,0,0,0
51,12-6,0,0,0
52,12-7,0,0,0
53,12-8,0,0,0
54,12-9,0,0,0
55,12-10,0,0,0
56,12-11,0,0,0
57,12-12,0,0,0
58,12-13,0,0,0
59,12-14,0,0,0
60,12-15,0,0,0
61,12-16,0,0,0
62,12-17,0,0,0
63,12-18,0,0,0
64,12-19,0,0,0
65,12-20,0,0,0
66,12-21,0,0,0
67,12-22,0,0,0
68,12-23,0,0,0
69,13-0,0,0,0
70,13-1,0,0,0
71,13-2,0,0,0
72,13-3,0,0,0
73,13-4,0,0,0
74,13-5,0,0,0
75,13-6,0,0,0
76,13-7,0,0,0
77,13-8,0,0,0
78,13-9,0,0,0
79,13-10,0,0,0
80,13-11,0,0,0
81,13-12,0,0,0
82,13-13,0,0,0
83,13-14,0,0,0
84,13-15,0,0,0
85,13-16,0,0,0
86,13-17,0,0,0
87,13-18,0,0,0
88,13-19,0,0,0
89,13-20,0,0,0
90,13-21,0,0,0
91,13-22,0,0,0
92,13-23,0,0,0
93,14-0,0,0,0
94,14-1,0,0,0
95,14-2,0,0,0
96,14-3,0,0,0
97,14-4,0,0,0
98,14-5,0,0,0
99,14-6,0,0,0
100,14-7,0,0,0
101,14-8,0,0,0
102,14-9,0,0,0
103,14-10,0,0,0
104,14-11,0,0,0
105,14-12,0,0,0
106,14-13,0,0,0
107,14-14,0,0,0
108,14-15,0,0,0
109,14-16,0,0,0
110,14-17,0,0,0
111,14-18,0,0,0
112,14-19,0,0,0
113,14-20,0,0,0
114,14-21,0,0,0
115,14-22,0,0,0
116,14-23,0,0,0
117,15-0,0,0,0
118,15-1,0,0,0
119,15-2,0,0,0
120,15-3,0,0,0
121,15-4,0,0,0
122,15-5,0,0,0
123,15-6,0,0,0
124,15-7,0,0,0
125,15-8,0,0,0
126,15-9,0,0,0
127,15-10,0,0,0
128,15-11,0,0,0
129,15-12,0,0,0
130,15-13,0,0,0
131,15-14,0,0,0
132,15-15,0,0,0
133,15-16,0,0,0
134,15-17,0,0,0
135,15-18,0,0,0
136,15-19,0,0,0
137,15-20,0,0,0
138,15-21,0,0,0
139,15-22,0,0,0
140,15-23,0,0,0
141,16-0,0,0,0
142,16-1,0,0,0
143,16-2,0,0,0
144,16-3,0,0,0
145,16-4,0,0,0
146,16-5,0,0,0
147,16-6,0,0,0
148,16-7,0,0,0
149,16-8,0,0,0
150,16-9,0,0,0
151,16-10,0,0,0
152,16-11,0,0,0
153,16-12,0,0,0
154,16-13,0,0,0
155,16-14,0,0,0
156,16-15,0,0,0
157,16-16,0,0,0
158,16-17,0,0,0
159,16-18,0,0,0
160,16-19,0,0,0
161,16-20,0,0,0
162,16-21,0,0,0
163,16-22,0,0,0
164,16-23,0,0,0
165,17-0,0,0,0
166,17-1,0,0,0
167,17-2,0,0,0
168,17-3,0,0,0
169,17-4,0,0,0
170,17-5,0,0,0
171,17-6,0,0,0
172,17-7,0,0,0
173,17-8,0,0,0
174,17-9,0,0,0
175,17-10,0,0,0
176,17-11,0,0,0
177,17-12,0,0,0
178,17-13,0,0,0
179,17-14,0,0,0
180,17-15,0,0,0
181,17-16,0,0,0
182,17-17,0,0,0
183,17-18,0,0,0
184,17-19,0,0,0
185,17-20,0,0,0
186,17-21,0,0,0
187,17-22,0,0,0
188,17-23,0,0,0
189,18-0,0,0,0
190,18-1,0,0,0
191,18-2,0,0,0
192,18-3,0,0,0
193,18-4,0,0,0
194,18-5,0,0,0
195,18-6,0,0,0
196,18-7,0,0,0
197,18-8,0,0,0
198,18-9,0,0,0
199,18-10,0,0,0
200,18-11,0,0,0
201,18-12,0,0,0
202,18-13,0,0,0
203,18-14,0,0,0
204,18-15,0,0,0
205,18-16,0,0,0
206,18-17,0,0,0
207,18-18,0,0,0
208,18-19,0,0,0
209,18-20,0,0,0
210,18-21,0,0,0
211,18-22,0,0,0
212,18-23,0,0,0
