,day_time,uplink_length,downlink_length,sum_flow
0,11_22,959493,1029254,1988747
1,11_23,274,1230,1504
2,12_0,411,1845,2256
3,12_1,411,1845,2256
4,12_10,411,1845,2256
5,12_11,137,615,752
6,12_12,274,1230,1504
7,12_13,137,615,752
8,12_14,411,1845,2256
9,12_15,274,1230,1504
10,12_16,137,615,752
11,12_17,411,1845,2256
12,12_18,274,1230,1504
13,12_19,548,2460,3008
14,12_2,685,3075,3760
15,12_21,274,1230,1504
16,12_22,815478,270117,1085595
17,12_23,685,3075,3760
18,12_3,411,1845,2256
19,12_4,548,2460,3008
20,12_5,548,2460,3008
21,12_6,548,2460,3008
22,12_7,274,1230,1504
23,12_8,411,1845,2256
24,12_9,137,615,752
25,13_0,411,1845,2256
26,13_1,137,615,752
27,13_10,685,3075,3760
28,13_11,548,2460,3008
29,13_12,137,615,752
30,13_13,137,615,752
31,13_14,137,615,752
32,13_15,411,1845,2256
33,13_16,137,615,752
34,13_17,411,1845,2256
35,13_18,274,1230,1504
36,13_19,274,1230,1504
37,13_2,548,2460,3008
38,13_20,411,1845,2256
39,13_21,411,1845,2256
40,13_22,822,3690,4512
41,13_3,274,1230,1504
42,13_4,411,1845,2256
43,13_5,411,1845,2256
44,13_6,411,1845,2256
45,13_7,411,1845,2256
46,13_8,548,2460,3008
47,13_9,411,1845,2256
48,14_0,411,1845,2256
49,14_10,411,1845,2256
50,14_11,137,615,752
51,14_12,137,615,752
52,14_13,685,3075,3760
53,14_14,137,615,752
54,14_15,685,3075,3760
55,14_16,411,1845,2256
56,14_17,274,1230,1504
57,14_18,548,2460,3008
58,14_19,274,1230,1504
59,14_2,548,2460,3008
60,14_20,685,3075,3760
61,14_21,274,1230,1504
62,14_22,2523036,1922279,4445315
63,14_23,274,1230,1504
64,14_3,548,2460,3008
65,14_4,137,615,752
66,14_5,137,615,752
67,14_6,411,1845,2256
68,14_7,137,615,752
69,14_8,548,2460,3008
70,14_9,137,615,752
71,15_0,548,2460,3008
72,15_1,548,2460,3008
73,15_10,137,615,752
74,15_11,137,615,752
75,15_12,274,1230,1504
76,15_13,411,1845,2256
77,15_14,548,2460,3008
78,15_15,411,1845,2256
79,15_16,411,1845,2256
80,15_17,548,1845,2393
81,15_18,548,2460,3008
82,15_19,548,2460,3008
83,15_2,274,1230,1504
84,15_20,548,2460,3008
85,15_21,685,3075,3760
86,15_22,274,1230,1504
87,15_23,685,3075,3760
88,15_3,548,2460,3008
89,15_4,548,2460,3008
90,15_5,411,1845,2256
91,15_7,548,2460,3008
92,15_8,274,1230,1504
93,15_9,548,2460,3008
94,16_0,411,1845,2256
95,16_1,274,1230,1504
96,16_10,411,1845,2256
97,16_12,548,2460,3008
98,16_13,137,615,752
99,16_14,822,3690,4512
100,16_15,274,1230,1504
101,16_16,274,1230,1504
102,16_17,137,615,752
103,16_18,411,1845,2256
104,16_19,274,1230,1504
105,16_2,411,1845,2256
106,16_20,411,1845,2256
107,16_21,548,2460,3008
108,16_22,1299077,1792084,3091161
109,16_23,548,2460,3008
