,day_time,uplink_length,downlink_length,sum_flow
0,11_23,35816,269445,305261
1,12_0,136920,592677,729597
2,12_1,159465,917598,1077063
3,12_10,516632,7317629,7834261
4,12_11,711074,7944840,8655914
5,12_12,430282,4004753,4435035
6,12_13,1477503,4062099,5539602
7,12_14,960946,8507310,9468256
8,12_15,1017698,56893127,57910825
9,12_16,883224,5923389,6806613
10,12_17,1314855,11013159,12328014
11,12_18,919032,35547754,36466786
12,12_19,390575,3780205,4170780
13,12_2,145073,603676,748749
14,12_20,556675,3982322,4538997
15,12_21,259553,1193228,1452781
16,12_22,337503,1563330,1900833
17,12_23,377291,10658381,11035672
18,12_3,104848,773328,878176
19,12_4,134902,486268,621170
20,12_5,117569,280072,397641
21,12_6,133493,458157,591650
22,12_7,116163,843088,959251
23,12_8,141701,963562,1105263
24,12_9,437288,46281720,46719008
25,13_0,372719,3904761,4277480
26,13_1,388260,2911312,3299572
27,13_10,830738,8784353,9615091
28,13_11,616039,9897919,10513958
29,13_12,714742,4846864,5561606
30,13_13,722813,3631768,4354581
31,13_14,297120,2763632,3060752
32,13_15,267633,948574,1216207
33,13_16,214573,470867,685440
34,13_17,882918,46044897,46927815
35,13_18,195563,55583721,55779284
36,13_19,214342,1226558,1440900
37,13_2,339377,1460752,1800129
38,13_20,266118,4122847,4388965
39,13_21,84228,2053265,2137493
40,13_22,65563,141160,206723
41,13_23,130183,3400176,3530359
42,13_3,259477,1399782,1659259
43,13_4,286345,1372551,1658896
44,13_5,208804,922578,1131382
45,13_6,287972,759362,1047334
46,13_7,455218,2523815,2979033
47,13_8,443312,4372036,4815348
48,13_9,463302,2072962,2536264
49,14_0,22368,83878,106246
50,14_1,13666,14225,27891
51,14_10,125760,475477,601237
52,14_11,310411,22267526,22577937
53,14_12,413523,5511870,5925393
54,14_13,388191,9941224,10329415
55,14_14,97101,1161800,1258901
56,14_15,203305,4987194,5190499
57,14_16,228108,2580924,2809032
58,14_17,144644,707583,852227
59,14_18,39236,147623,186859
60,14_19,219174,9758919,9978093
61,14_2,177323,15551378,15728701
62,14_20,209627,2054322,2263949
63,14_21,193429,18930581,19124010
64,14_22,309888,65038489,65348377
65,14_23,48778,5516052,5564830
66,14_3,13752,54750,68502
67,14_4,18492,22243,40735
68,14_5,14505,63478,77983
69,14_6,17615,61263,78878
70,14_7,12806,73919,86725
71,14_8,1253517,8047736,9301253
72,14_9,187205,318193519,318380724
73,15_0,9385,25304,34689
74,15_1,5038,2430,7468
75,15_10,799775,14378976,15178751
76,15_11,843784,17209705,18053489
77,15_12,522979,5314272,5837251
78,15_13,800328,8288065,9088393
79,15_14,1419635,17828048,19247683
80,15_15,999235,7892371,8891606
81,15_16,7464797,7015795,14480592
82,15_17,734087,9419067,10153154
83,15_18,866541,6968073,7834614
84,15_19,775093,13470670,14245763
85,15_2,10382,4503,14885
86,15_20,713072,5099087,5812159
87,15_21,267281,876206,1143487
88,15_22,1034470,8406235,9440705
89,15_23,925376,44624324,45549700
90,15_3,4073,125222,129295
91,15_4,4496,140504,145000
92,15_5,3377,129613,132990
93,15_6,3991,45940,49931
94,15_7,23045,1258193,1281238
95,15_8,129997,183453,313450
96,15_9,459330,4684452,5143782
97,16_0,363796,2477787,2841583
98,16_1,130150,509320,639470
99,16_10,1181959,15561325,16743284
100,16_11,1065027,43415268,44480295
101,16_12,897895,30520627,31418522
102,16_13,777470,29493382,30270852
103,16_14,2817822,13156344,15974166
104,16_15,5727208,8263678,13990886
105,16_16,2312351,17593141,19905492
106,16_17,633012,5765464,6398476
107,16_18,2573267,6326661,8899928
108,16_19,2535924,5396715,7932639
109,16_2,19261,112107,131368
110,16_20,515025,3049243,3564268
111,16_21,1104054,119931781,121035835
112,16_22,635941,79467220,80103161
113,16_23,634071,13823718,14457789
114,16_3,7335,38654,45989
115,16_4,26107,183622,209729
116,16_5,3267,73144,76411
117,16_6,6994,73440,80434
118,16_7,1350,147772,149122
119,16_8,179628,130400,310028
120,16_9,1412238,4001256,5413494
121,17_0,499660,200304009,200803669
122,17_1,161994,20389641,20551635
123,17_10,744604,10133807,10878411
124,17_11,408693,12343960,12752653
125,17_12,812679,11901137,12713816
126,17_13,542757,4486933,5029690
127,17_14,787613,8244096,9031709
128,17_15,459589,8282320,8741909
129,17_16,1471032,15904497,17375529
130,17_17,2489297,5889071,8378368
131,17_18,945372,19368899,20314271
132,17_19,623080,5822104,6445184
133,17_2,121498,203173003,203294501
134,17_20,404968,2444944,2849912
135,17_21,246611,4873160,5119771
136,17_22,348457,5463896,5812353
137,17_23,420500,3582986,4003486
138,17_3,129630,53835640,53965270
139,17_4,145086,337666,482752
140,17_5,202273,672676,874949
141,17_6,114713,151998,266711
142,17_7,158809,569065,727874
143,17_8,166405,1182064,1348469
144,17_9,1596379,4473160,6069539
145,18_0,93311,652689,746000
146,18_1,7405,27711,35116
147,18_10,878868,15757988,16636856
148,18_11,379332,9024348,9403680
149,18_12,220174,2027428,2247602
150,18_13,234964,3877160,4112124
151,18_14,386194,5397353,5783547
152,18_15,2807299,2678184,5485483
153,18_16,273435,32773487,33046922
154,18_17,312420,9767596,10080016
155,18_18,1008115,5381185,6389300
156,18_19,258000,1265895,1523895
157,18_2,9679,94730,104409
158,18_20,42178,562140,604318
159,18_21,139342,311303,450645
160,18_22,58433,308376,366809
161,18_23,33573,455803,489376
162,18_3,692,32108,32800
163,18_4,5472,6474,11946
164,18_5,290,9340,9630
165,18_6,7108,77311,84419
166,18_7,8502,352527,361029
167,18_8,19909,31914,51823
168,18_9,736227,5663772,6399999
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
200,12-7,0,0,0
201,12-8,0,0,0
202,12-9,0,0,0
203,12-10,0,0,0
204,12-11,0,0,0
205,12-12,0,0,0
206,12-13,0,0,0
207,12-14,0,0,0
208,12-15,0,0,0
209,12-16,0,0,0
210,12-17,0,0,0
211,12-18,0,0,0
212,12-19,0,0,0
213,12-20,0,0,0
214,12-21,0,0,0
215,12-22,0,0,0
216,12-23,0,0,0
217,13-0,0,0,0
218,13-1,0,0,0
219,13-2,0,0,0
220,13-3,0,0,0
221,13-4,0,0,0
222,13-5,0,0,0
223,13-6,0,0,0
224,13-7,0,0,0
225,13-8,0,0,0
226,13-9,0,0,0
227,13-10,0,0,0
228,13-11,0,0,0
229,13-12,0,0,0
230,13-13,0,0,0
231,13-14,0,0,0
232,13-15,0,0,0
233,13-16,0,0,0
234,13-17,0,0,0
235,13-18,0,0,0
236,13-19,0,0,0
237,13-20,0,0,0
238,13-21,0,0,0
239,13-22,0,0,0
240,13-23,0,0,0
241,14-0,0,0,0
242,14-1,0,0,0
243,14-2,0,0,0
244,14-3,0,0,0
245,14-4,0,0,0
246,14-5,0,0,0
247,14-6,0,0,0
248,14-7,0,0,0
249,14-8,0,0,0
250,14-9,0,0,0
251,14-10,0,0,0
252,14-11,0,0,0
253,14-12,0,0,0
254,14-13,0,0,0
255,14-14,0,0,0
256,14-15,0,0,0
257,14-16,0,0,0
258,14-17,0,0,0
259,14-18,0,0,0
260,14-19,0,0,0
261,14-20,0,0,0
262,14-21,0,0,0
263,14-22,0,0,0
264,14-23,0,0,0
265,15-0,0,0,0
266,15-1,0,0,0
267,15-2,0,0,0
268,15-3,0,0,0
269,15-4,0,0,0
270,15-5,0,0,0
271,15-6,0,0,0
272,15-7,0,0,0
273,15-8,0,0,0
274,15-9,0,0,0
275,15-10,0,0,0
276,15-11,0,0,0
277,15-12,0,0,0
278,15-13,0,0,0
279,15-14,0,0,0
280,15-15,0,0,0
281,15-16,0,0,0
282,15-17,0,0,0
283,15-18,0,0,0
284,15-19,0,0,0
285,15-20,0,0,0
286,15-21,0,0,0
287,15-22,0,0,0
288,15-23,0,0,0
289,16-0,0,0,0
290,16-1,0,0,0
291,16-2,0,0,0
292,16-3,0,0,0
293,16-4,0,0,0
294,16-5,0,0,0
295,16-6,0,0,0
296,16-7,0,0,0
297,16-8,0,0,0
298,16-9,0,0,0
299,16-10,0,0,0
300,16-11,0,0,0
301,16-12,0,0,0
302,16-13,0,0,0
303,16-14,0,0,0
304,16-15,0,0,0
305,16-16,0,0,0
306,16-17,0,0,0
307,16-18,0,0,0
308,16-19,0,0,0
309,16-20,0,0,0
310,16-21,0,0,0
311,16-22,0,0,0
312,16-23,0,0,0
313,17-0,0,0,0
314,17-1,0,0,0
315,17-2,0,0,0
316,17-3,0,0,0
317,17-4,0,0,0
318,17-5,0,0,0
319,17-6,0,0,0
320,17-7,0,0,0
321,17-8,0,0,0
322,17-9,0,0,0
323,17-10,0,0,0
324,17-11,0,0,0
325,17-12,0,0,0
326,17-13,0,0,0
327,17-14,0,0,0
328,17-15,0,0,0
329,17-16,0,0,0
330,17-17,0,0,0
331,17-18,0,0,0
332,17-19,0,0,0
333,17-20,0,0,0
334,17-21,0,0,0
335,17-22,0,0,0
336,17-23,0,0,0
337,18-0,0,0,0
338,18-1,0,0,0
339,18-2,0,0,0
340,18-3,0,0,0
341,18-4,0,0,0
342,18-5,0,0,0
343,18-6,0,0,0
344,18-7,0,0,0
345,18-8,0,0,0
346,18-9,0,0,0
347,18-10,0,0,0
348,18-11,0,0,0
349,18-12,0,0,0
350,18-13,0,0,0
351,18-14,0,0,0
352,18-15,0,0,0
353,18-16,0,0,0
354,18-17,0,0,0
355,18-18,0,0,0
356,18-19,0,0,0
357,18-20,0,0,0
358,18-21,0,0,0
359,18-22,0,0,0
360,18-23,0,0,0
