day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,532369,142023,674392
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,2164441,151336,2315777
5_31_1,4688842,1680213,6369055
5_31_10,7576949,1215202,8792151
5_31_11,38775837,3203024,41978861
5_31_12,29037291,1168323,30205614
5_31_13,43361146,8836117,52197263
5_31_14,45707940,4417644,50125584
5_31_15,57769434,6703835,64473269
5_31_16,48919367,2491282,51410649
5_31_17,50787430,2464567,53251997
5_31_18,59157090,3007792,62164882
5_31_19,33885825,1347256,35233081
5_31_2,918,246,1164
5_31_20,22693693,2070277,24763970
5_31_21,7131822,235582,7367404
5_31_22,11873693,849522,12723215
5_31_23,5291322,133105,5424427
5_31_3,918,246,1164
5_31_4,918,246,1164
5_31_5,3626020,637543,4263563
5_31_6,918,246,1164
5_31_7,918,246,1164
5_31_8,1291,435,1726
5_31_9,2783,1538,4321
6_10_0,950853,599384,1550237
6_10_1,4364916,63258,4428174
6_10_10,46460387,5130441,51590828
6_10_11,43223003,8690297,51913300
6_10_12,26037639,1677540,27715179
6_10_13,32411600,1595574,34007174
6_10_14,53315279,3030430,56345709
6_10_15,35929756,1602673,37532429
6_10_16,36533803,1954107,38487910
6_10_17,58109037,10255062,68364099
6_10_18,58219647,12227586,70447233
6_10_19,16982496,1498197,18480693
6_10_2,950761,599384,1550145
6_10_20,9650331,2247714,11898045
6_10_21,20542316,1243569,21785885
6_10_22,13761201,2616234,16377435
6_10_23,2690,4175,6865
6_10_3,4297202,61924,4359126
6_10_4,3804046,673640,4477686
6_10_5,3719440,56832,3776272
6_10_6,2993390,41922,3035312
6_10_7,9448801,1034713,10483514
6_10_8,5890754,960781,6851535
6_10_9,16533305,494104,17027409
6_11_0,7278160,424412,7702572
6_11_1,21672188,3248064,24920252
6_11_10,24723357,2690463,27413820
6_11_11,26589168,1183599,27772767
6_11_12,21828339,3583905,25412244
6_11_13,19548229,979993,20528222
6_11_14,53736862,7706720,61443582
6_11_15,41838137,3663415,45501552
6_11_16,31033265,3497347,34530612
6_11_17,51058269,4350570,55408839
6_11_18,52582594,2381202,54963796
6_11_19,59940205,10180644,70120849
6_11_2,4995375,117028,5112403
6_11_20,15556410,490764,16047174
6_11_21,10895144,2334451,13229595
6_11_22,2928962,51511,2980473
6_11_23,9429617,1071888,10501505
6_11_3,6783,3548,10331
6_11_4,4273246,648572,4921818
6_11_5,2745581,39249,2784830
6_11_6,5295930,660783,5956713
6_11_7,2927489,40737,2968226
6_11_8,7255884,693202,7949086
6_11_9,5449950,760532,6210482
6_12_0,682927,17140,700067
6_12_1,2992224,39126,3031350
6_12_10,40533249,4869490,45402739
6_12_11,47079558,2911524,49991082
6_12_12,27213471,921993,28135464
6_12_13,30098332,7945576,38043908
6_12_14,29118373,1086085,30204458
6_12_15,31613915,1541849,33155764
6_12_16,34120053,1566790,35686843
6_12_17,65813502,11432065,77245567
6_12_18,72506289,4165718,76672007
6_12_19,44373654,2521884,46895538
6_12_2,947780,598740,1546520
6_12_20,14553765,618054,15171819
6_12_21,9724622,182612,9907234
6_12_22,2430800,36395,2467195
6_12_23,918,246,1164
6_12_3,3954326,58676,4013002
6_12_4,947780,598740,1546520
6_12_5,6122903,93092,6215995
6_12_6,947780,598740,1546520
6_12_7,6178834,93604,6272438
6_12_8,3385988,643048,4029036
6_12_9,8490256,210599,8700855
6_13_0,918,246,1164
6_13_1,918,246,1164
6_13_10,26043927,1317297,27361224
6_13_11,46435216,5211378,51646594
6_13_12,66189093,9671521,75860614
6_13_13,14668366,1203958,15872324
6_13_14,61388705,12900864,74289569
6_13_15,49664253,6890652,56554905
6_13_16,44152715,2741637,46894352
6_13_17,57424305,6044390,63468695
6_13_18,47488720,9107957,56596677
6_13_19,20096186,704869,20801055
6_13_2,918,246,1164
6_13_20,41325064,10529036,51854100
6_13_21,22304600,798861,23103461
6_13_22,10677055,1609491,12286546
6_13_23,12186634,2538854,14725488
6_13_3,918,246,1164
6_13_4,918,246,1164
6_13_5,2557167,37993,2595160
6_13_6,918,246,1164
6_13_7,2736817,39070,2775887
6_13_8,2918327,40785,2959112
6_13_9,2740549,40245,2780794
6_1_0,918,246,1164
6_1_1,6702725,536106,7238831
6_1_10,2825275,40380,2865655
6_1_11,47123871,20541416,67665287
6_1_12,4735230,109464,4844694
6_1_13,2959036,168258,3127294
6_1_14,8824227,1410711,10234938
6_1_15,2912896,48705,2961601
6_1_16,1736524,973002,2709526
6_1_17,3667581,92834,3760415
6_1_18,15731645,1918017,17649662
6_1_19,13541074,554130,14095204
6_1_2,918,246,1164
6_1_20,9008185,2224454,11232639
6_1_21,11282370,1560044,12842414
6_1_22,2619533,38549,2658082
6_1_23,8561888,3873674,12435562
6_1_3,918,246,1164
6_1_4,446,65,511
6_1_5,64162817,27514134,91676951
6_1_6,3859466,115447,3974913
6_1_7,2750475,39718,2790193
6_1_8,2737408,38673,2776081
6_1_9,2737960,38937,2776897
6_2_0,472,181,653
6_2_1,1010,246,1256
6_2_10,4013156,659431,4672587
6_2_11,3761718,87825,3849543
6_2_12,10938434,2058763,12997197
6_2_13,3746213,130231,3876444
6_2_14,9956370,2464288,12420658
6_2_15,11291612,653124,11944736
6_2_16,24332087,4459028,28791115
6_2_17,7349725,365326,7715051
6_2_18,11656758,647941,12304699
6_2_19,14301443,3766082,18067525
6_2_2,918,246,1164
6_2_20,2735804,38698,2774502
6_2_21,3624000,636903,4260903
6_2_22,7446076,100699,7546775
6_2_23,947780,598740,1546520
6_2_3,918,246,1164
6_2_4,918,246,1164
6_2_5,3625022,637327,4262349
6_2_6,918,246,1164
6_2_7,3624448,637084,4261532
6_2_8,5777282,119833,5897115
6_2_9,2677404,38618,2716022
6_3_0,624423,519606,1144029
6_3_1,1010,246,1256
6_3_10,29923134,6587330,36510464
6_3_11,18703445,1287548,19990993
6_3_12,14053253,814230,14867483
6_3_13,23633537,8077975,31711512
6_3_14,14545148,2640904,17186052
6_3_15,31668164,1449578,33117742
6_3_16,55453164,7437839,62891003
6_3_17,56393112,2717314,59110426
6_3_18,68171576,10417285,78588861
6_3_19,61180085,7341406,68521491
6_3_2,918,246,1164
6_3_20,19894740,798559,20693299
6_3_21,14033538,2697677,16731215
6_3_22,17044200,3511899,20556099
6_3_23,8356089,722601,9078690
6_3_3,918,246,1164
6_3_4,2507,934,3441
6_3_5,5076205,650583,5726788
6_3_6,918,246,1164
6_3_7,3865787,639196,4504983
6_3_8,3100535,42515,3143050
6_3_9,4087161,87824,4174985
6_4_0,4762562,1678010,6440572
6_4_1,1604,3106,4710
6_4_10,20989105,832153,21821258
6_4_11,31938511,5976230,37914741
6_4_12,25642344,1178630,26820974
6_4_13,25047414,936551,25983965
6_4_14,44271376,1667230,45938606
6_4_15,44651043,2357330,47008373
6_4_16,49198939,2381735,51580674
6_4_17,69050503,2645392,71695895
6_4_18,49035925,2042548,51078473
6_4_19,23864567,1057178,24921745
6_4_2,1512,3106,4618
6_4_20,36290844,2509390,38800234
6_4_21,13234575,706567,13941142
6_4_22,11093438,159131,11252569
6_4_23,1138979,499698,1638677
6_4_3,1226,1676,2902
6_4_4,1066,3106,4172
6_4_5,2921553,43989,2965542
6_4_6,948374,601600,1549974
6_4_7,2980647,42711,3023358
6_4_8,2980251,43693,3023944
6_4_9,5895004,254006,6149010
6_5_0,3180671,72035,3252706
6_5_1,843973,10483,854456
6_5_10,19060513,1301767,20362280
6_5_11,41768944,2314691,44083635
6_5_12,55791662,2009524,57801186
6_5_13,24254109,1176762,25430871
6_5_14,49362621,15032840,64395461
6_5_15,38646061,2013726,40659787
6_5_16,48835584,2716396,51551980
6_5_17,53732481,2884880,56617361
6_5_18,74057844,10768520,84826364
6_5_19,45031933,6601008,51632941
6_5_2,3093899,48487,3142386
6_5_20,56249769,3290106,59539875
6_5_21,51448111,6638877,58086988
6_5_22,27823810,4232200,32056010
6_5_23,6011200,560172,6571372
6_5_3,544275,7811,552086
6_5_4,918,246,1164
6_5_5,9706807,125145,9831952
6_5_6,918,246,1164
6_5_7,7079189,101276,7180465
6_5_8,4430044,64115,4494159
6_5_9,6433119,199203,6632322
6_6_0,18276484,4190368,22466852
6_6_1,23318813,2851786,26170599
6_6_10,22612486,3073622,25686108
6_6_11,62809875,5839092,68648967
6_6_12,21916618,777766,22694384
6_6_13,22109206,3744982,25854188
6_6_14,58345840,2767094,61112934
6_6_15,52598419,2727445,55325864
6_6_16,21665578,1869292,23534870
6_6_17,54054209,14267542,68321751
6_6_18,54290437,2813668,57104105
6_6_19,98172350,10905756,109078106
6_6_2,4684762,1676133,6360895
6_6_20,41158432,4088495,45246927
6_6_21,18765565,2419981,21185546
6_6_22,26153106,2735011,28888117
6_6_23,23474292,3910742,27385034
6_6_3,5385017,1027080,6412097
6_6_4,2507,934,3441
6_6_5,9439302,711744,10151046
6_6_6,918,246,1164
6_6_7,7278112,102548,7380660
6_6_8,8966505,93321,9059826
6_6_9,7864425,218571,8082996
6_7_0,15223479,313866,15537345
6_7_1,986375,622992,1609367
6_7_10,12190993,2333855,14524848
6_7_11,8948003,256156,9204159
6_7_12,12682072,2556410,15238482
6_7_13,7738506,110426,7848932
6_7_14,12394224,360230,12754454
6_7_15,20534753,1176605,21711358
6_7_16,15057774,556121,15613895
6_7_17,6472767,212518,6685285
6_7_18,7703199,112603,7815802
6_7_19,2864439,40924,2905363
6_7_2,23093436,330245,23423681
6_7_20,7217828,105218,7323046
6_7_21,7272325,104705,7377030
6_7_22,3804811,58275,3863086
6_7_23,3899,890,4789
6_7_3,1270570,617882,1888452
6_7_4,17654466,230397,17884863
6_7_5,5519,1177,6696
6_7_6,14919976,795055,15715031
6_7_7,3107846,45233,3153079
6_7_8,13127854,876680,14004534
6_7_9,3405091,69014,3474105
6_8_0,3414560,48501,3463061
6_8_1,732075,11888,743963
6_8_10,2740932,37413,2778345
6_8_11,9678464,831769,10510233
6_8_12,3773402,131085,3904487
