day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,168,1763,1931
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,9901,9933497,9943398
5_31_11,0,0,0
5_31_12,0,0,0
5_31_13,53660,790826,844486
5_31_14,4649,373931,378580
5_31_15,18116,8086686,8104802
5_31_16,8429,771247,779676
5_31_17,0,0,0
5_31_18,0,0,0
5_31_19,0,0,0
5_31_2,8583012,3269233,11852245
5_31_20,27654,86808533,86836187
5_31_21,0,0,0
5_31_22,0,0,0
5_31_23,1680,3089,4769
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,0,0,0
6_10_0,0,0,0
6_10_1,0,0,0
6_10_10,0,0,0
6_10_11,0,0,0
6_10_12,0,0,0
6_10_13,0,0,0
6_10_14,72975,28101635,28174610
6_10_15,0,0,0
6_10_16,42729,497646,540375
6_10_17,4537,1085903,1090440
6_10_18,18116,42545857,42563973
6_10_19,19332,14427815,14447147
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,0,0,0
6_10_22,0,0,0
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,0,0,0
6_10_8,0,0,0
6_10_9,0,0,0
6_11_0,0,0,0
6_11_1,0,0,0
6_11_10,27958,42731207,42759165
6_11_11,9570,26192933,26202503
6_11_12,0,0,0
6_11_13,0,0,0
6_11_14,0,0,0
6_11_15,72976,53615853,53688829
6_11_16,13579,482535,496114
6_11_17,4505,384707,389212
6_11_18,24080,3064836,3088916
6_11_19,4569,153800,158369
6_11_2,0,0,0
6_11_20,0,0,0
6_11_21,0,0,0
6_11_22,0,0,0
6_11_23,0,0,0
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,0,0,0
6_11_9,0,0,0
6_12_0,0,0,0
6_12_1,0,0,0
6_12_10,0,0,0
6_12_11,9938,1003310,1013248
6_12_12,0,0,0
6_12_13,0,0,0
6_12_14,0,0,0
6_12_15,13819,152070,165889
6_12_16,15641,50396744,50412385
6_12_17,18356,1239073,1257429
6_12_18,4600,1211224,1215824
6_12_19,26830,395412,422242
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,0,0,0
6_12_22,0,0,0
6_12_23,0,0,0
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,0,0,0
6_12_9,0,0,0
6_13_0,0,0,0
6_13_1,0,0,0
6_13_10,0,0,0
6_13_11,28027,56351172,56379199
6_13_12,0,0,0
6_13_13,0,0,0
6_13_14,0,0,0
6_13_15,4585,1086575,1091160
6_13_16,4537,1087439,1091976
6_13_17,4649,8068,12717
6_13_18,7013,269812,276825
6_13_19,100669,49590517,49691186
6_13_2,0,0,0
6_13_20,48218,31399084,31447302
6_13_21,0,0,0
6_13_22,0,0,0
6_13_23,4537,1087535,1092072
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,0,0,0
6_13_8,0,0,0
6_13_9,0,0,0
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,0,0,0
6_1_11,0,0,0
6_1_12,0,0,0
6_1_13,0,0,0
6_1_14,0,0,0
6_1_15,0,0,0
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,6072,47466,53538
6_1_19,6072,47466,53538
6_1_2,36881,5970,42851
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,0,0,0
6_1_23,0,0,0
6_1_3,241490,537634,779124
6_1_4,0,0,0
6_1_5,0,0,0
6_1_6,0,0,0
6_1_7,0,0,0
6_1_8,0,0,0
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,11,11,22
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,0,0,0
6_2_13,0,0,0
6_2_14,16457,223740,240197
6_2_15,0,0,0
6_2_16,0,0,0
6_2_17,0,0,0
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,37046,59512,96558
6_2_20,0,0,0
6_2_21,0,0,0
6_2_22,0,0,0
6_2_23,0,0,0
6_2_3,555173,1012157,1567330
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,0,0,0
6_2_8,0,0,0
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,11,11,22
6_3_10,18116,39201939,39220055
6_3_11,9138,1559311,1568449
6_3_12,0,0,0
6_3_13,6072,49050,55122
6_3_14,27094,49635734,49662828
6_3_15,0,0,0
6_3_16,0,0,0
6_3_17,48170,28921652,28969822
6_3_18,0,0,0
6_3_19,0,0,0
6_3_2,0,0,0
6_3_20,0,0,0
6_3_21,0,0,0
6_3_22,0,0,0
6_3_23,0,0,0
6_3_3,0,0,0
6_3_4,745435,2082478,2827913
6_3_5,2759762,1568466,4328228
6_3_6,207425,474856,682281
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,6072,47466,53538
6_4_0,0,0,0
6_4_1,11,11,22
6_4_10,4569,351351,355920
6_4_11,0,0,0
6_4_12,0,0,0
6_4_13,9218,9216800,9226018
6_4_14,0,0,0
6_4_15,48106,26060243,26108349
6_4_16,9106,960468,969574
6_4_17,16101,3606955,3623056
6_4_18,26830,395413,422243
6_4_19,45978,51571468,51617446
6_4_2,223606,416315,639921
6_4_20,73840,271218591,271292431
6_4_21,36920,146795621,146832541
6_4_22,0,0,0
6_4_23,0,0,0
6_4_3,62431,134774,197205
6_4_4,0,0,0
6_4_5,0,0,0
6_4_6,0,0,0
6_4_7,0,0,0
6_4_8,0,0,0
6_4_9,50399,891873,942272
6_5_0,0,0,0
6_5_1,11,11,22
6_5_10,0,0,0
6_5_11,19140,5114718,5133858
6_5_12,41137,112547985,112589122
6_5_13,41297,67429640,67470937
6_5_14,22989,53259558,53282547
6_5_15,28393,1132741,1161134
6_5_16,48218,33144399,33192617
6_5_17,30801,1057824,1088625
6_5_18,0,0,0
6_5_19,0,0,0
6_5_2,94353,529544,623897
6_5_20,0,0,0
6_5_21,0,0,0
6_5_22,0,0,0
6_5_23,0,0,0
6_5_3,244604,543363,787967
6_5_4,0,0,0
6_5_5,0,0,0
6_5_6,0,0,0
6_5_7,0,0,0
6_5_8,0,0,0
6_5_9,0,0,0
6_6_0,0,0,0
6_6_1,0,0,0
6_6_10,4665,97462,102127
6_6_11,0,0,0
6_6_12,0,0,0
6_6_13,0,0,0
6_6_14,23149,35931687,35954836
6_6_15,0,0,0
6_6_16,105260,449055,554315
6_6_17,4505,672054,676559
6_6_18,40627,39148883,39189510
6_6_19,0,0,0
6_6_2,0,0,0
6_6_20,26830,395413,422243
6_6_21,0,0,0
6_6_22,0,0,0
6_6_23,0,0,0
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,0,0,0
6_6_6,0,0,0
6_6_7,0,0,0
6_6_8,0,0,0
6_6_9,0,0,0
6_7_0,0,0,0
6_7_1,7133012,1943010,9076022
6_7_10,0,0,0
6_7_11,0,0,0
6_7_12,0,0,0
6_7_13,0,0,0
6_7_14,23569,496571,520140
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,7436532,1987525,9424057
6_7_20,0,0,0
6_7_21,0,0,0
6_7_22,0,0,0
6_7_23,0,0,0
6_7_3,256571,569188,825759
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,0,0,0
6_7_7,0,0,0
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,11,11,22
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,0,0,0
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,31301,789941,821242
6_8_19,26830,395412,422242
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,0,0,0
6_8_22,0,0,0
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,0,0,0
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,0,0,0
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,93556,373851903,373945459
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,0,0,0
6_9_22,0,0,0
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
