day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,8868,156,9024
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,53208,936,54144
5_31_1,53208,936,54144
5_31_10,34535,7434,41969
5_31_11,52132,7067,59199
5_31_12,100404,1406259,1506663
5_31_13,45655,1504,47159
5_31_14,37154,1471,38625
5_31_15,160359,1722422,1882781
5_31_16,66468,8887,75355
5_31_17,45973,1059,47032
5_31_18,45725,936,46661
5_31_19,54870,5809,60679
5_31_2,53208,936,54144
5_31_20,54870,936,55806
5_31_21,54870,936,55806
5_31_22,54848,936,55784
5_31_23,54804,936,55740
5_31_3,53208,936,54144
5_31_4,53208,936,54144
5_31_5,53208,936,54144
5_31_6,53208,936,54144
5_31_7,44340,780,45120
5_31_8,53208,936,54144
5_31_9,41403,4585,45988
6_10_0,54259,936,55195
6_10_1,54239,936,55175
6_10_10,61029,5419,66448
6_10_11,157759,1553766,1711525
6_10_12,53920,936,54856
6_10_13,81395,6869,88264
6_10_14,1396749,2743,1399492
6_10_15,54053,936,54989
6_10_16,77212,16361,93573
6_10_17,44955,780,45735
6_10_18,58351,3840,62191
6_10_19,54108,936,55044
6_10_2,54239,936,55175
6_10_20,63126,1092,64218
6_10_21,54108,936,55044
6_10_22,63126,1092,64218
6_10_23,9018,156,9174
6_10_3,54240,936,55176
6_10_4,54237,936,55173
6_10_5,54235,936,55171
6_10_6,54238,936,55174
6_10_7,63279,1092,64371
6_10_8,431044,18357,449401
6_10_9,3302656,13472,3316128
6_11_0,54107,936,55043
6_11_1,54108,936,55044
6_11_10,2436556,27304,2463860
6_11_11,54332,936,55268
6_11_12,48537,3086,51623
6_11_13,39139,936,40075
6_11_14,50320,2078,52398
6_11_15,71325,5512,76837
6_11_16,72247,2240,74487
6_11_17,53846,936,54782
6_11_18,53730,936,54666
6_11_19,44476,936,45412
6_11_2,45090,780,45870
6_11_20,44524,936,45460
6_11_21,53544,936,54480
6_11_22,44620,936,45556
6_11_23,53544,936,54480
6_11_3,54108,936,55044
6_11_4,45090,936,46026
6_11_5,45090,936,46026
6_11_6,54108,936,55044
6_11_7,47985,936,48921
6_11_8,54108,936,55044
6_11_9,1375270,17857,1393127
6_12_0,53544,936,54480
6_12_1,53544,936,54480
6_12_10,52489,2236042,2288531
6_12_11,2108492,120102,2228594
6_12_12,350461,650779,1001240
6_12_13,191879,6695,198574
6_12_14,126052,19136,145188
6_12_15,1313566,12289,1325855
6_12_16,240853,63185,304038
6_12_17,539673,4771,544444
6_12_18,1901089,47678,1948767
6_12_19,1594586,35818,1630404
6_12_2,53544,936,54480
6_12_20,209115,3192,212307
6_12_21,57676,5105,62781
6_12_22,53832,936,54768
6_12_23,35888,780,36668
6_12_3,44620,780,45400
6_12_4,35696,780,36476
6_12_5,53544,936,54480
6_12_6,53544,936,54480
6_12_7,53544,936,54480
6_12_8,53452,936,54388
6_12_9,109648,71889,181537
6_13_0,47756,936,48692
6_13_1,44860,780,45640
6_13_10,1272873,30281,1303154
6_13_11,265827,32089,297916
6_13_12,492492,15800,508292
6_13_13,8316062,224152,8540214
6_13_14,2388867,23762,2412629
6_13_15,395750,25547,421297
6_13_16,101151,7412,108563
6_13_17,392430,23364,415794
6_13_18,45452,936,46388
6_13_19,48426,936,49362
6_13_2,51113,939,52052
6_13_20,45474,780,46254
6_13_21,54316,936,55252
6_13_22,45330,936,46266
6_13_23,45330,780,46110
6_13_3,53832,936,54768
6_13_4,53832,936,54768
6_13_5,53832,936,54768
6_13_6,53832,936,54768
6_13_7,53832,936,54768
6_13_8,44860,936,45796
6_13_9,372441,63363,435804
6_1_0,54804,936,55740
6_1_1,54804,936,55740
6_1_10,55194,936,56130
6_1_11,45917,936,46853
6_1_12,54960,936,55896
6_1_13,54960,936,55896
6_1_14,49137,2835,51972
6_1_15,54742,936,55678
6_1_16,45575,780,46355
6_1_17,36464,780,37244
6_1_18,54672,936,55608
6_1_19,54552,936,55488
6_1_2,54804,936,55740
6_1_20,54660,936,55596
6_1_21,54876,936,55812
6_1_22,54876,936,55812
6_1_23,54876,936,55812
6_1_3,45670,780,46450
6_1_4,54804,936,55740
6_1_5,54804,936,55740
6_1_6,54804,936,55740
6_1_7,54804,936,55740
6_1_8,39432,936,40368
6_1_9,54869,936,55805
6_2_0,54876,936,55812
6_2_1,54896,936,55832
6_2_10,54612,936,55548
6_2_11,54488,936,55424
6_2_12,54336,936,55272
6_2_13,54285,936,55221
6_2_14,44795,780,45575
6_2_15,53739,936,54675
6_2_16,53871,936,54807
6_2_17,54018,936,54954
6_2_18,53986,936,54922
6_2_19,47831,936,48767
6_2_2,54876,936,55812
6_2_20,53922,936,54858
6_2_21,44935,936,45871
6_2_22,53922,936,54858
6_2_23,53922,936,54858
6_2_3,54876,936,55812
6_2_4,45730,936,46666
6_2_5,54876,936,55812
6_2_6,54876,936,55812
6_2_7,54876,936,55812
6_2_8,51494,936,52430
6_2_9,45660,936,46596
6_3_0,53922,936,54858
6_3_1,53942,936,54878
6_3_10,602979,26200,629179
6_3_11,3603378,5293,3608671
6_3_12,45315,936,46251
6_3_13,1231185,2268,1233453
6_3_14,36268,780,37048
6_3_15,45370,936,46306
6_3_16,5053768,21751,5075519
6_3_17,54234,936,55170
6_3_18,4315099,11319,4326418
6_3_19,47191,4433,51624
6_3_2,53922,936,54858
6_3_20,45011,936,45947
6_3_21,53820,936,54756
6_3_22,53820,936,54756
6_3_23,53820,936,54756
6_3_3,53922,936,54858
6_3_4,53922,936,54858
6_3_5,53922,936,54858
6_3_6,50727,936,51663
6_3_7,53922,936,54858
6_3_8,53922,936,54858
6_3_9,55815,3303,59118
6_4_0,53820,936,54756
6_4_1,53840,936,54776
6_4_10,611964,10741,622705
6_4_11,86944,18795,105739
6_4_12,210285,539444,749729
6_4_13,2076822,11948,2088770
6_4_14,942428,2706,945134
6_4_15,51628,8813,60441
6_4_16,44692,936,45628
6_4_17,54376,1255,55631
6_4_18,60486,15222,75708
6_4_19,101984,17591,119575
6_4_2,53820,936,54756
6_4_20,54192,936,55128
6_4_21,54288,936,55224
6_4_22,54288,936,55224
6_4_23,54288,936,55224
6_4_3,53820,936,54756
6_4_4,53820,936,54756
6_4_5,53820,936,54756
6_4_6,53820,936,54756
6_4_7,44850,780,45630
6_4_8,54010,936,54946
6_4_9,49796,4742,54538
6_5_0,54288,936,55224
6_5_1,54308,936,55244
6_5_10,922266,4406,926672
6_5_11,1516732,3740,1520472
6_5_12,156098,1553277,1709375
6_5_13,57722,4633,62355
6_5_14,59225,6600,65825
6_5_15,72512,1248,73760
6_5_16,45125,780,45905
6_5_17,92874,5807,98681
6_5_18,54430,936,55366
6_5_19,36604,780,37384
6_5_2,54288,936,55224
6_5_20,45780,936,46716
6_5_21,45861,936,46797
6_5_22,55098,936,56034
6_5_23,55098,936,56034
6_5_3,54288,936,55224
6_5_4,54288,936,55224
6_5_5,54288,936,55224
6_5_6,54288,936,55224
6_5_7,54288,936,55224
6_5_8,54288,936,55224
6_5_9,76258,24848,101106
6_6_0,55098,936,56034
6_6_1,55098,936,56034
6_6_10,1273071,4391,1277462
6_6_11,2031190,6377,2037567
6_6_12,141761,1554529,1696290
6_6_13,2733440,21993,2755433
6_6_14,2113605,5244,2118849
6_6_15,550669,2268,552937
6_6_16,5484908,15861,5500769
6_6_17,1315448,4396,1319844
6_6_18,46030,936,46966
6_6_19,46110,780,46890
6_6_2,55098,936,56034
6_6_20,27666,936,28602
6_6_21,55332,936,56268
6_6_22,55332,936,56268
6_6_23,92220,1560,93780
6_6_3,55098,936,56034
6_6_4,55098,936,56034
6_6_5,55098,936,56034
6_6_6,45915,936,46851
6_6_7,55098,936,56034
6_6_8,55098,936,56034
6_6_9,65094,9958,75052
6_7_0,73776,1248,75024
6_7_1,64554,1092,65646
6_7_10,55206,936,56142
6_7_11,55206,936,56142
6_7_12,1256730,2599,1259329
6_7_13,1266351,2564,1268915
6_7_14,64379,1092,65471
6_7_15,55182,936,56118
6_7_16,73576,1248,74824
6_7_17,73304,1248,74552
6_7_18,55083,936,56019
6_7_19,55188,936,56124
6_7_2,55332,936,56268
6_7_20,55188,936,56124
6_7_21,55188,936,56124
6_7_22,55188,936,56124
6_7_23,64386,1092,65478
6_7_3,55332,936,56268
6_7_4,64554,1092,65646
6_7_5,55332,936,56268
6_7_6,64554,1092,65646
6_7_7,55332,936,56268
6_7_8,64491,1092,65583
6_7_9,55206,936,56142
6_8_0,64406,1092,65498
6_8_1,55188,936,56124
6_8_10,55596,936,56532
6_8_11,55596,936,56532
6_8_12,55596,936,56532
6_8_13,55596,936,56532
6_8_14,55610,936,56546
6_8_15,55680,936,56616
6_8_16,55680,936,56616
6_8_17,64961,1092,66053
6_8_18,55845,936,56781
6_8_19,55564,936,56500
6_8_2,55188,936,56124
6_8_20,55344,936,56280
6_8_21,55344,936,56280
6_8_22,55344,936,56280
6_8_23,73792,1248,75040
6_8_3,64386,1092,65478
6_8_4,55188,936,56124
6_8_5,55188,936,56124
6_8_6,64386,1092,65478
6_8_7,64386,1092,65478
6_8_8,55392,936,56328
6_8_9,55596,936,56532
6_9_0,55344,936,56280
6_9_1,55344,936,56280
6_9_10,54701,936,55637
6_9_11,54699,936,55635
6_9_12,54713,936,55649
6_9_13,54417,936,55353
6_9_14,54233,936,55169
6_9_15,54233,936,55169
6_9_16,63145,1092,64237
6_9_17,54141,936,55077
6_9_18,63274,1092,64366
6_9_19,54239,936,55175
6_9_2,55344,936,56280
6_9_20,54237,936,55173
6_9_21,54236,936,55172
6_9_22,54240,936,55176
6_9_23,54238,936,55174
6_9_3,55344,936,56280
6_9_4,55344,936,56280
6_9_5,55344,936,56280
6_9_6,55344,936,56280
6_9_7,54866,936,55802
6_9_8,54512,936,55448
6_9_9,54604,936,55540
