day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,0,0,0
5_31_11,33771,3675807,3709578
5_31_12,27637,2783490,2811127
5_31_13,0,0,0
5_31_14,158202,4009194,4167396
5_31_15,26581,2663045,2689626
5_31_16,3652,134325,137977
5_31_17,77269,8466001,8543270
5_31_18,65961,3162966,3228927
5_31_19,26053,2602571,2628624
5_31_2,0,0,0
5_31_20,26581,2663112,2689693
5_31_21,26581,2662876,2689457
5_31_22,26581,2662696,2689277
5_31_23,38769,4188042,4226811
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,26581,2662904,2689485
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,0,0,0
6_10_0,0,0,0
6_10_1,45535,4343530,4389065
6_10_10,30805,3144705,3175510
6_10_11,75270,7428246,7503516
6_10_12,15924,259473,275397
6_10_13,71277,6568407,6639684
6_10_14,27637,2753771,2781408
6_10_15,48161,4734516,4782677
6_10_16,139899,11620508,11760407
6_10_17,72630,7159855,7232485
6_10_18,84582,8411899,8496481
6_10_19,73686,7286971,7360657
6_10_2,0,0,0
6_10_20,29221,2972844,3002065
6_10_21,68406,6660316,6728722
6_10_22,43251,4107382,4150633
6_10_23,0,0,0
6_10_3,44465,4276372,4320837
6_10_4,27637,2782625,2810262
6_10_5,39185,3673790,3712975
6_10_6,29221,2963641,2992862
6_10_7,64710,6216669,6281379
6_10_8,28165,2843043,2871208
6_10_9,148146,14212481,14360627
6_11_0,42353,4040698,4083051
6_11_1,0,0,0
6_11_10,94785,9120932,9215717
6_11_11,28165,2793938,2822103
6_11_12,71046,6941761,7012807
6_11_13,0,0,0
6_11_14,75798,7509062,7584860
6_11_15,26053,2609311,2635364
6_11_16,41522,3652064,3693586
6_11_17,30277,3095991,3126268
6_11_18,169786,13106736,13276522
6_11_19,107572,10692177,10799749
6_11_2,36017,3313729,3349746
6_11_20,62598,6032965,6095563
6_11_21,33973,3511051,3545024
6_11_22,32184,2906413,2938597
6_11_23,76366,7665610,7741976
6_11_3,0,0,0
6_11_4,36017,3311419,3347436
6_11_5,27109,2730363,2757472
6_11_6,44993,4328322,4373315
6_11_7,28693,2912271,2940964
6_11_8,65238,6273420,6338658
6_11_9,24997,2487885,2512882
6_12_0,9299,674122,683421
6_12_1,29358,2979281,3008639
6_12_10,54139,5382989,5437128
6_12_11,68410,6328227,6396637
6_12_12,28165,2835859,2864024
6_12_13,44465,4266503,4310968
6_12_14,32812,3138793,3171605
6_12_15,73158,7096048,7169206
6_12_16,39619,3713148,3752767
6_12_17,70518,6824363,6894881
6_12_18,64905,3024106,3089011
6_12_19,80022,8026323,8106345
6_12_2,0,0,0
6_12_20,26053,2595174,2621227
6_12_21,65238,6297507,6362745
6_12_22,24469,2416250,2440719
6_12_23,0,0,0
6_12_3,41297,3933496,3974793
6_12_4,0,0,0
6_12_5,63654,6087301,6150955
6_12_6,0,0,0
6_12_7,64182,6143232,6207414
6_12_8,24469,2413953,2438422
6_12_9,68406,6620250,6688656
6_13_0,0,0,0
6_13_1,0,0,0
6_13_10,41977,2737454,2779431
6_13_11,47152,4393368,4440520
6_13_12,36613,3809612,3846225
6_13_13,0,0,0
6_13_14,53509,5744044,5797553
6_13_15,32389,3326818,3359207
6_13_16,56740,5265731,5322471
6_13_17,58535,5596007,5654542
6_13_18,27637,2783253,2810890
6_13_19,67727,7076319,7144046
6_13_2,0,0,0
6_13_20,27637,2783207,2810844
6_13_21,25525,2541750,2567275
6_13_22,27109,2722843,2749952
6_13_23,35920,3399572,3435492
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,25525,2540916,2566441
6_13_6,0,0,0
6_13_7,27109,2721866,2748975
6_13_8,28693,2903109,2931802
6_13_9,27109,2721915,2749024
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,27637,2783610,2811247
6_1_11,27109,2723465,2750574
6_1_12,27637,2783618,2811255
6_1_13,0,0,0
6_1_14,27637,2783652,2811289
6_1_15,27109,2723253,2750362
6_1_16,0,0,0
6_1_17,27109,2723211,2750320
6_1_18,27637,2783695,2811332
6_1_19,26053,2602661,2628714
6_1_2,0,0,0
6_1_20,27109,2723118,2750227
6_1_21,46342,4551997,4598339
6_1_22,26053,2602068,2628121
6_1_23,0,0,0
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,37669,3932194,3969863
6_1_6,33370,3435859,3469229
6_1_7,27109,2723331,2750440
6_1_8,27109,2723299,2750408
6_1_9,27109,2723295,2750404
6_2_0,0,0,0
6_2_1,0,0,0
6_2_10,27109,2722809,2749918
6_2_11,27109,2722733,2749842
6_2_12,27637,2783193,2810830
6_2_13,0,0,0
6_2_14,26581,2662372,2688953
6_2_15,25525,2541956,2567481
6_2_16,0,0,0
6_2_17,25525,2541919,2567444
6_2_18,27109,2722735,2749844
6_2_19,59542,6061233,6120775
6_2_2,0,0,0
6_2_20,27109,2722762,2749871
6_2_21,26581,2662473,2689054
6_2_22,71158,7392501,7463659
6_2_23,0,0,0
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,26581,2662462,2689043
6_2_6,0,0,0
6_2_7,26581,2662449,2689030
6_2_8,53488,5177288,5230776
6_2_9,26581,2662366,2688947
6_3_0,0,0,0
6_3_1,0,0,0
6_3_10,28693,2904011,2932704
6_3_11,54544,3707518,3762062
6_3_12,29221,2964339,2993560
6_3_13,0,0,0
6_3_14,28165,2843604,2871769
6_3_15,29221,2964507,2993728
6_3_16,4190,65854,70044
6_3_17,101051,10420993,10522044
6_3_18,67417,3634720,3702137
6_3_19,33045,3090640,3123685
6_3_2,0,0,0
6_3_20,55621,5987940,6043561
6_3_21,48757,5202336,5251093
6_3_22,69893,6918403,6988296
6_3_23,44896,4433247,4478143
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,39253,4112454,4151707
6_3_6,0,0,0
6_3_7,28693,2903788,2932481
6_3_8,30277,3085124,3115401
6_3_9,29221,2964278,2993499
6_4_0,0,0,0
6_4_1,0,0,0
6_4_10,29221,2965296,2994517
6_4_11,29221,2965028,2994249
6_4_12,66822,6451375,6518197
6_4_13,0,0,0
6_4_14,74214,7260065,7334279
6_4_15,30277,3086148,3116425
6_4_16,56561,5341930,5398491
6_4_17,211810,22123672,22335482
6_4_18,64920,6642817,6707737
6_4_19,48547,4773823,4822370
6_4_2,0,0,0
6_4_20,96918,9900150,9997068
6_4_21,35029,3619275,3654304
6_4_22,113830,11035693,11149523
6_4_23,4752,540941,545693
6_4_3,0,0,0
6_4_4,0,0,0
6_4_5,28693,2905151,2933844
6_4_6,0,0,0
6_4_7,29221,2965059,2994280
6_4_8,29221,2965548,2994769
6_4_9,29221,2965525,2994746
6_5_0,34433,3135931,3170364
6_5_1,7392,839968,847360
6_5_10,27109,2716940,2744049
6_5_11,65766,6327552,6393318
6_5_12,29749,3018189,3047938
6_5_13,36545,3376990,3413535
6_5_14,32603,3004216,3036819
6_5_15,92778,7821308,7914086
6_5_16,395147,26667,421814
6_5_17,73957,6702920,6776877
6_5_18,203280,15943199,16146479
6_5_19,73802,6957610,7031412
6_5_2,33905,3076058,3109963
6_5_20,251690,28019972,28271662
6_5_21,147622,14977254,15124876
6_5_22,54037,5807451,5861488
6_5_23,42881,4128348,4171229
6_5_3,4752,540362,545114
6_5_4,0,0,0
6_5_5,94806,9645883,9740689
6_5_6,0,0,0
6_5_7,72102,7044134,7116236
6_5_8,45384,4409551,4454935
6_5_9,58579,5902082,5960661
6_6_0,0,0,0
6_6_1,42881,4125500,4168381
6_6_10,27637,2784008,2811645
6_6_11,63654,6145340,6208994
6_6_12,54016,5318892,5372908
6_6_13,48113,4466429,4514542
6_6_14,58240,5811196,5869436
6_6_15,84229,8175521,8259750
6_6_16,0,0,0
6_6_17,86358,8737143,8823501
6_6_18,175420,8232919,8408339
6_6_19,132466,9675319,9807785
6_6_2,0,0,0
6_6_20,124811,13081098,13205909
6_6_21,76326,7617284,7693610
6_6_22,74645,7436591,7511236
6_6_23,42881,4163934,4206815
6_6_3,38657,3630059,3668716
6_6_4,0,0,0
6_6_5,84246,8445148,8529394
6_6_6,0,0,0
6_6_7,73686,7243613,7317299
6_6_8,81493,8951840,9033333
6_6_9,65766,6335652,6401418
6_7_0,115217,12539924,12655141
6_7_1,0,0,0
6_7_10,67817,6527128,6594945
6_7_11,40837,4296252,4337089
6_7_12,43937,4224437,4268374
6_7_13,64597,7017072,7081669
6_7_14,83418,8080659,8164077
6_7_15,79244,7469517,7548761
6_7_16,67350,6568469,6635819
6_7_17,29749,3026390,3056139
6_7_18,76882,7542115,7618997
6_7_19,28165,2845176,2873341
6_7_2,196762,21398235,21594997
6_7_20,75112,7179677,7254789
6_7_21,73595,7229610,7303205
6_7_22,39713,3778705,3818418
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,164516,17561692,17726208
6_7_5,0,0,0
6_7_6,132294,13876743,14009037
6_7_7,30277,3086847,3117124
6_7_8,106806,10740418,10847224
6_7_9,29235,2907168,2936403
6_8_0,36545,3399426,3435971
6_8_1,6336,725841,732177
6_8_10,27109,2723527,2750636
6_8_11,74153,7236983,7311136
6_8_12,0,0,0
6_8_13,67289,6460522,6527811
6_8_14,29702,2908381,2938083
6_8_15,39550,3442351,3481901
6_8_16,41590,3984876,4026466
6_8_17,105102,10348525,10453627
6_8_18,28165,2843369,2871534
6_8_19,121392,11410710,11532102
6_8_2,39124,3638412,3677536
6_8_20,28165,2843770,2871935
6_8_21,69462,6766515,6835977
6_8_22,0,0,0
6_8_23,40769,3861802,3902571
6_8_3,6864,781161,788025
6_8_4,28165,2838821,2866986
6_8_5,43937,4214076,4258013
6_8_6,28165,2737440,2765605
6_8_7,144417,15089013,15233430
6_8_8,32184,2909075,2941259
6_8_9,63559,6213042,6276601
6_9_0,0,0,0
6_9_1,46516,4456447,4502963
