day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,153376,128860,282236
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,1422057,1186819,2608876
5_31_1,1417583,1189724,2607307
5_31_10,997192,865348,1862540
5_31_11,27861817,8119818,35981635
5_31_12,1297344,1112170,2409514
5_31_13,1228629,1030589,2259218
5_31_14,1248279,1052504,2300783
5_31_15,1304000,1086337,2390337
5_31_16,1289050,1091441,2380491
5_31_17,1277685,1076840,2354525
5_31_18,1298979,1091892,2390871
5_31_19,1366511,1137350,2503861
5_31_2,1399097,1183292,2582389
5_31_20,1398138,1164013,2562151
5_31_21,1419033,1176454,2595487
5_31_22,1422374,1178732,2601106
5_31_23,1411080,1170541,2581621
5_31_3,1405203,1180895,2586098
5_31_4,1430245,1188222,2618467
5_31_5,6275138,1621433,7896571
5_31_6,1419577,1181096,2600673
5_31_7,1436741,1192805,2629546
5_31_8,1425754,1185284,2611038
5_31_9,1356793,5917639,7274432
6_10_0,1472072,1214820,2686892
6_10_1,1506942,1243959,2750901
6_10_10,1447879,1205529,2653408
6_10_11,1508846,1249941,2758787
6_10_12,1479396,1231253,2710649
6_10_13,2153127,2259715,4412842
6_10_14,1479935,1286195,2766130
6_10_15,1529409,1330774,2860183
6_10_16,1493865,1254177,2748042
6_10_17,11246240,2723394,13969634
6_10_18,8715007,1682747,10397754
6_10_19,1538963,1307859,2846822
6_10_2,1494970,1233759,2728729
6_10_20,1560128,1319089,2879217
6_10_21,1541677,1272179,2813856
6_10_22,1494305,1233249,2727554
6_10_23,234948,195495,430443
6_10_3,1476668,1219155,2695823
6_10_4,1504353,1241409,2745762
6_10_5,1466037,1209789,2675826
6_10_6,1512296,1248039,2760335
6_10_7,1474443,1217183,2691626
6_10_8,18918538,1660271,20578809
6_10_9,1357910,1133912,2491822
6_11_0,1410066,1169438,2579504
6_11_1,1404242,1165869,2570111
6_11_10,1366782,1140904,2507686
6_11_11,1364344,1140961,2505305
6_11_12,1388279,1176315,2564594
6_11_13,1388494,1158755,2547249
6_11_14,2158545,1141020,3299565
6_11_15,1374934,1144882,2519816
6_11_16,1381590,1151422,2533012
6_11_17,1374865,1146298,2521163
6_11_18,1370275,1140446,2510721
6_11_19,1386139,1150483,2536622
6_11_2,1415654,1173513,2589167
6_11_20,1401960,1162637,2564597
6_11_21,1406410,1164447,2570857
6_11_22,1399198,1159565,2558763
6_11_23,1442214,1191430,2633644
6_11_3,1414495,1173568,2588063
6_11_4,1418323,1175196,2593519
6_11_5,1423794,1179948,2603742
6_11_6,1420624,1177570,2598194
6_11_7,1419763,1176406,2596169
6_11_8,1419520,1176413,2595933
6_11_9,1397103,1161507,2558610
6_12_0,1438261,1188904,2627165
6_12_1,1433221,1184532,2617753
6_12_10,1354440,1131659,2486099
6_12_11,1368735,1142058,2510793
6_12_12,1360543,1136422,2496965
6_12_13,1363471,1140039,2503510
6_12_14,1360896,1136063,2496959
6_12_15,1350257,1127635,2477892
6_12_16,1356461,1134150,2490611
6_12_17,1344602,1126356,2470958
6_12_18,1360248,1139483,2499731
6_12_19,1378287,1150125,2528412
6_12_2,1436245,1187857,2624102
6_12_20,1398515,1160092,2558607
6_12_21,1530231,1174447,2704678
6_12_22,1429584,1180276,2609860
6_12_23,1428775,1180381,2609156
6_12_3,1432270,1183806,2616076
6_12_4,1432766,1183653,2616419
6_12_5,1433049,1185285,2618334
6_12_6,1426794,1179951,2606745
6_12_7,1422980,1176935,2599915
6_12_8,1406092,1168217,2574309
6_12_9,16036733,2952578,18989311
6_13_0,1422170,1175216,2597386
6_13_1,1431198,1182976,2614174
6_13_10,1370525,1140961,2511486
6_13_11,1364178,1138344,2502522
6_13_12,1368254,1142332,2510586
6_13_13,1357476,1134620,2492096
6_13_14,1355692,1132337,2488029
6_13_15,10856262,5257564,16113826
6_13_16,9488831,9317271,18806102
6_13_17,1400560,1160392,2560952
6_13_18,16037880,2848552,18886432
6_13_19,1375169,1145276,2520445
6_13_2,1440338,1189654,2629992
6_13_20,1362617,1135139,2497756
6_13_21,1424332,1181383,2605715
6_13_22,1392256,1153992,2546248
6_13_23,1200236,995486,2195722
6_13_3,1439634,1188493,2628127
6_13_4,1435741,1187665,2623406
6_13_5,1432623,1184229,2616852
6_13_6,1435726,1187559,2623285
6_13_7,3411494,1633141,5044635
6_13_8,1436563,1186486,2623049
6_13_9,1394631,1158380,2553011
6_1_0,1430258,1185490,2615748
6_1_1,1419822,1181287,2601109
6_1_10,11283260,1625364,12908624
6_1_11,1432235,1188448,2620683
6_1_12,1432916,1186292,2619208
6_1_13,1428266,1185320,2613586
6_1_14,34149149,2979332,37128481
6_1_15,1411430,1173592,2585022
6_1_16,1417124,1174736,2591860
6_1_17,1417910,1175395,2593305
6_1_18,1428376,1183338,2611714
6_1_19,1426469,1183254,2609723
6_1_2,1416789,1174885,2591674
6_1_20,1421310,1178509,2599819
6_1_21,1429745,1183569,2613314
6_1_22,1419934,1175610,2595544
6_1_23,1422158,1177037,2599195
6_1_3,1414744,1174834,2589578
6_1_4,1420439,1178711,2599150
6_1_5,1415428,1174540,2589968
6_1_6,1404230,1166981,2571211
6_1_7,1410657,1172632,2583289
6_1_8,1408379,1172977,2581356
6_1_9,1409814,1174924,2584738
6_2_0,1425046,1178072,2603118
6_2_1,1418381,1173622,2592003
6_2_10,1429846,1183734,2613580
6_2_11,1426639,1180179,2606818
6_2_12,1518059,1184680,2702739
6_2_13,1414670,1173921,2588591
6_2_14,1412518,1171773,2584291
6_2_15,1426969,1181969,2608938
6_2_16,1427545,1181709,2609254
6_2_17,1438063,1189283,2627346
6_2_18,1433671,1184503,2618174
6_2_19,1435259,1185956,2621215
6_2_2,1423772,1178048,2601820
6_2_20,1417428,1172544,2589972
6_2_21,1425350,1178512,2603862
6_2_22,1429833,1181229,2611062
6_2_23,1423022,1176404,2599426
6_2_3,1413972,1171186,2585158
6_2_4,1414694,1171068,2585762
6_2_5,1421921,1175801,2597722
6_2_6,1428441,1181892,2610333
6_2_7,1425101,1179314,2604415
6_2_8,1419190,1177124,2596314
6_2_9,1422603,1178196,2600799
6_3_0,1432426,1184322,2616748
6_3_1,1415505,1170352,2585857
6_3_10,1227870,1029046,2256916
6_3_11,1092077,909877,2001954
6_3_12,1317580,1101368,2418948
6_3_13,1284514,1075685,2360199
6_3_14,1163845,979507,2143352
6_3_15,1145647,970539,2116186
6_3_16,2155106,10496842,12651948
6_3_17,13920522,2857240,16777762
6_3_18,1660668,1057552,2718220
6_3_19,1353263,1146642,2499905
6_3_2,1418975,1173129,2592104
6_3_20,1403264,1172114,2575378
6_3_21,1425358,1178078,2603436
6_3_22,1425132,1178690,2603822
6_3_23,1430313,1180072,2610385
6_3_3,1407587,1163588,2571175
6_3_4,18859760,1617013,20476773
6_3_5,1425144,1178055,2603199
6_3_6,1417058,1172818,2589876
6_3_7,1432632,1183576,2616208
6_3_8,1417465,1173433,2590898
6_3_9,1367975,1135165,2503140
6_4_0,1432751,1181496,2614247
6_4_1,1438962,1185620,2624582
6_4_10,1378648,1104502,2483150
6_4_11,1325749,1134635,2460384
6_4_12,1364017,1148761,2512778
6_4_13,1379199,5189872,6569071
6_4_14,1328289,1155918,2484207
6_4_15,1394750,1096069,2490819
6_4_16,2562541,1131658,3694199
6_4_17,1287000,1076474,2363474
6_4_18,1335578,1117806,2453384
6_4_19,1375206,1142958,2518164
6_4_2,1434126,1181502,2615628
6_4_20,1392181,1163867,2556048
6_4_21,1442382,1207483,2649865
6_4_22,1447878,1209943,2657821
6_4_23,1439399,1188425,2627824
6_4_3,1435168,1185193,2620361
6_4_4,1431624,1184848,2616472
6_4_5,1431262,1182269,2613531
6_4_6,1438149,1188497,2626646
6_4_7,1438280,1187826,2626106
6_4_8,1431493,1183225,2614718
6_4_9,1671707,1157884,2829591
6_5_0,1437985,1187461,2625446
6_5_1,1438431,1186702,2625133
6_5_10,1245305,1044270,2289575
6_5_11,1704730,1055982,2760712
6_5_12,1360920,1138582,2499502
6_5_13,1343888,1133615,2477503
6_5_14,1305863,1116993,2422856
6_5_15,1370266,1173168,2543434
6_5_16,1366896,1144369,2511265
6_5_17,1405307,1160931,2566238
6_5_18,1429365,1169027,2598392
6_5_19,14447856,5370325,19818181
6_5_2,1434320,1183743,2618063
6_5_20,10060659,6393255,16453914
6_5_21,1395863,1156994,2552857
6_5_22,1427777,1179630,2607407
6_5_23,1441218,1189089,2630307
6_5_3,1429054,1179982,2609036
6_5_4,1434140,1183975,2618115
6_5_5,1438073,1186513,2624586
6_5_6,1442122,1189542,2631664
6_5_7,1449051,1195579,2644630
6_5_8,1441681,1189415,2631096
6_5_9,3656873,1162251,4819124
6_6_0,1436994,1186823,2623817
6_6_1,1442621,1191271,2633892
6_6_10,1549092,1129850,2678942
6_6_11,1332052,1131941,2463993
6_6_12,1338563,1136511,2475074
6_6_13,1359268,1136521,2495789
6_6_14,1347697,1125526,2473223
6_6_15,1351510,1124127,2475637
6_6_16,1366886,1140387,2507273
6_6_17,1357654,1135536,2493190
6_6_18,1369336,1145240,2514576
6_6_19,1357846,1133715,2491561
6_6_2,1437453,1186051,2623504
6_6_20,1395792,1162243,2558035
6_6_21,1414414,1172777,2587191
6_6_22,1442705,1194930,2637635
6_6_23,2876971,2375111,5252082
6_6_3,1422172,1176055,2598227
6_6_4,1426432,1179952,2606384
6_6_5,1417707,1173130,2590837
6_6_6,1428926,1182768,2611694
6_6_7,1428132,1182475,2610607
6_6_8,1420330,1176199,2596529
6_6_9,1393795,1155917,2549712
6_7_0,1621294,1338309,2959603
6_7_1,1578918,1303289,2882207
6_7_10,1583975,1307539,2891514
6_7_11,1603441,1323349,2926790
6_7_12,1532041,1264529,2796570
6_7_13,1583457,1306689,2890146
6_7_14,1591672,1313999,2905671
6_7_15,1539416,1271058,2810474
6_7_16,1533936,1265899,2799835
6_7_17,1543599,1274049,2817648
6_7_18,1537169,1268779,2805948
