day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,1750626,32523993,34274619
5_31_11,887620,58665007,59552627
5_31_12,326674,21831461,22158135
5_31_13,1680720,31042594,32723314
5_31_14,1395789,32412044,33807833
5_31_15,1631881,18327244,19959125
5_31_16,1870108,10061671,11931779
5_31_17,1052981,1960851,3013832
5_31_18,1882384,7331265,9213649
5_31_19,2226179,6579247,8805426
5_31_2,0,0,0
5_31_20,0,0,0
5_31_21,0,0,0
5_31_22,0,0,0
5_31_23,0,0,0
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,2220572,10025651,12246223
6_10_0,0,0,0
6_10_1,0,0,0
6_10_10,4550918,67015613,71566531
6_10_11,2948347,12410099,15358446
6_10_12,1437015,8412636,9849651
6_10_13,176221,1248110,1424331
6_10_14,5535418,38298274,43833692
6_10_15,6090632,30342132,36432764
6_10_16,1975775,4370209,6345984
6_10_17,5216238,5639959,10856197
6_10_18,2836895,2397521,5234416
6_10_19,0,0,0
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,0,0,0
6_10_22,0,0,0
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,0,0,0
6_10_8,485623,1849610,2335233
6_10_9,2456918,45214853,47671771
6_11_0,0,0,0
6_11_1,0,0,0
6_11_10,1866993,10227052,12094045
6_11_11,1729196,8565476,10294672
6_11_12,2419216,22789550,25208766
6_11_13,524316,1489858,2014174
6_11_14,3272445,17567328,20839773
6_11_15,6128733,6514866,12643599
6_11_16,7005920,13829857,20835777
6_11_17,7776353,14617846,22394199
6_11_18,6814412,7267968,14082380
6_11_19,193498,2336304,2529802
6_11_2,0,0,0
6_11_20,138466,1385789,1524255
6_11_21,469910,1635427,2105337
6_11_22,0,0,0
6_11_23,0,0,0
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,137401,2815120,2952521
6_11_9,3791229,46772394,50563623
6_12_0,0,0,0
6_12_1,0,0,0
6_12_10,0,0,0
6_12_11,0,0,0
6_12_12,0,0,0
6_12_13,752974,5613158,6366132
6_12_14,2863243,17925654,20788897
6_12_15,929086,6035890,6964976
6_12_16,2951204,30048498,32999702
6_12_17,7830079,17852879,25682958
6_12_18,3648550,21471662,25120212
6_12_19,0,0,0
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,0,0,0
6_12_22,0,0,0
6_12_23,0,0,0
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,0,0,0
6_12_9,0,0,0
6_13_0,0,0,0
6_13_1,0,0,0
6_13_10,5219190,18422914,23642104
6_13_11,4440956,29012055,33453011
6_13_12,203216,1192557,1395773
6_13_13,291122,2339783,2630905
6_13_14,634562,3906867,4541429
6_13_15,1470945,11438601,12909546
6_13_16,4069692,39300715,43370407
6_13_17,7662906,17450379,25113285
6_13_18,7097681,25149042,32246723
6_13_19,0,0,0
6_13_2,0,0,0
6_13_20,0,0,0
6_13_21,0,0,0
6_13_22,0,0,0
6_13_23,0,0,0
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,0,0,0
6_13_8,0,0,0
6_13_9,3028592,21746244,24774836
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,0,0,0
6_1_11,0,0,0
6_1_12,0,0,0
6_1_13,0,0,0
6_1_14,0,0,0
6_1_15,0,0,0
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,0,0,0
6_1_19,0,0,0
6_1_2,0,0,0
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,0,0,0
6_1_23,0,0,0
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,0,0,0
6_1_6,0,0,0
6_1_7,0,0,0
6_1_8,0,0,0
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,0,0,0
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,0,0,0
6_2_13,0,0,0
6_2_14,0,0,0
6_2_15,0,0,0
6_2_16,0,0,0
6_2_17,0,0,0
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,0,0,0
6_2_20,0,0,0
6_2_21,0,0,0
6_2_22,0,0,0
6_2_23,0,0,0
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,0,0,0
6_2_8,0,0,0
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,0,0,0
6_3_10,5022227,48519175,53541402
6_3_11,3588338,45279433,48867771
6_3_12,1306829,3430091,4736920
6_3_13,935537,1492822,2428359
6_3_14,2081486,7761081,9842567
6_3_15,2085785,16765009,18850794
6_3_16,4799002,20587908,25386910
6_3_17,927350,972450,1899800
6_3_18,2914200,6365778,9279978
6_3_19,774454,2036632,2811086
6_3_2,0,0,0
6_3_20,0,0,0
6_3_21,0,0,0
6_3_22,0,0,0
6_3_23,0,0,0
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,3795202,26282785,30077987
6_4_0,0,0,0
6_4_1,0,0,0
6_4_10,5189271,47519686,52708957
6_4_11,3729850,71118554,74848404
6_4_12,1999445,106624550,108623995
6_4_13,2098889,151258766,153357655
6_4_14,2221388,142552357,144773745
6_4_15,2652432,27910597,30563029
6_4_16,3450371,9667406,13117777
6_4_17,4178461,10528587,14707048
6_4_18,4385522,13380199,17765721
6_4_19,1581997,8921097,10503094
6_4_2,0,0,0
6_4_20,0,0,0
6_4_21,0,0,0
6_4_22,0,0,0
6_4_23,0,0,0
6_4_3,0,0,0
6_4_4,0,0,0
6_4_5,0,0,0
6_4_6,0,0,0
6_4_7,0,0,0
6_4_8,0,0,0
6_4_9,5188216,37065629,42253845
6_5_0,0,0,0
6_5_1,0,0,0
6_5_10,0,0,0
6_5_11,0,0,0
6_5_12,0,0,0
6_5_13,3543511,20453979,23997490
6_5_14,4808287,12208743,17017030
6_5_15,321692,739753,1061445
6_5_16,174675,375576,550251
6_5_17,332223,7144736,7476959
6_5_18,2925419,2982304,5907723
6_5_19,2670270,17137405,19807675
6_5_2,0,0,0
6_5_20,176409,1296127,1472536
6_5_21,2359206,6388672,8747878
6_5_22,0,0,0
6_5_23,0,0,0
6_5_3,0,0,0
6_5_4,0,0,0
6_5_5,0,0,0
6_5_6,0,0,0
6_5_7,0,0,0
6_5_8,0,0,0
6_5_9,0,0,0
6_6_0,0,0,0
6_6_1,0,0,0
6_6_10,1136206,4296269,5432475
6_6_11,2253063,18254825,20507888
6_6_12,169229,780028,949257
6_6_13,200707,1051915,1252622
6_6_14,2593866,4998266,7592132
6_6_15,3604533,9622390,13226923
6_6_16,4474987,50683146,55158133
6_6_17,9908237,57736909,67645146
6_6_18,10554962,40069640,50624602
6_6_19,1200662,10171258,11371920
6_6_2,0,0,0
6_6_20,0,0,0
6_6_21,0,0,0
6_6_22,0,0,0
6_6_23,0,0,0
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,0,0,0
6_6_6,0,0,0
6_6_7,0,0,0
6_6_8,0,0,0
6_6_9,2847712,14285261,17132973
6_7_0,0,0,0
6_7_1,0,0,0
6_7_10,0,0,0
6_7_11,0,0,0
6_7_12,0,0,0
6_7_13,0,0,0
6_7_14,0,0,0
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,0,0,0
6_7_22,0,0,0
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,0,0,0
6_7_7,0,0,0
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,0,0,0
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,0,0,0
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,0,0,0
6_8_19,0,0,0
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,0,0,0
6_8_22,0,0,0
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,0,0,0
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,0,0,0
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,0,0,0
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,0,0,0
6_9_22,0,0,0
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
