day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,6120,6490,12610
5_31_11,0,0,0
5_31_12,904288,421749,1326037
5_31_13,175836,78584,254420
5_31_14,0,0,0
5_31_15,10200,8874,19074
5_31_16,0,0,0
5_31_17,173,402,575
5_31_18,15864,72425,88289
5_31_19,0,0,0
5_31_2,43019,183593,226612
5_31_20,0,0,0
5_31_21,0,0,0
5_31_22,0,0,0
5_31_23,0,0,0
5_31_3,1356509,447666,1804175
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,102945,49574,152519
5_31_7,850876,478103,1328979
5_31_8,90530,177755,268285
5_31_9,144100,391757,535857
6_10_0,1356348,447714,1804062
6_10_1,0,0,0
6_10_10,3284,5756,9040
6_10_11,0,0,0
6_10_12,0,0,0
6_10_13,0,0,0
6_10_14,6108,6807,12915
6_10_15,6136,57130,63266
6_10_16,0,0,0
6_10_17,2792,3882,6674
6_10_18,0,0,0
6_10_19,0,0,0
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,0,0,0
6_10_22,0,0,0
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,2356,1507,3863
6_10_8,44528,12307,56835
6_10_9,6712,6872,13584
6_11_0,1356326,447715,1804041
6_11_1,0,0,0
6_11_10,28056,266664,294720
6_11_11,0,0,0
6_11_12,0,0,0
6_11_13,17584,1616736,1634320
6_11_14,50708,731372,782080
6_11_15,269844,433241,703085
6_11_16,30860,83306,114166
6_11_17,32324,222831,255155
6_11_18,34648,206205,240853
6_11_19,0,0,0
6_11_2,0,0,0
6_11_20,0,0,0
6_11_21,0,0,0
6_11_22,5760,2355,8115
6_11_23,0,0,0
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,0,0,0
6_11_9,863848,1040692,1904540
6_12_0,1356327,447715,1804042
6_12_1,0,0,0
6_12_10,5508,27020,32528
6_12_11,0,0,0
6_12_12,0,0,0
6_12_13,39476,365137,404613
6_12_14,2980,3341,6321
6_12_15,708,375,1083
6_12_16,6788,105868,112656
6_12_17,24004,1938159,1962163
6_12_18,0,0,0
6_12_19,0,0,0
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,11340,2131,13471
6_12_22,0,0,0
6_12_23,0,0,0
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,0,0,0
6_12_9,13976,98104,112080
6_13_0,1362169,448323,1810492
6_13_1,0,0,0
6_13_10,5576,15337,20913
6_13_11,0,0,0
6_13_12,0,0,0
6_13_13,37080,479274,516354
6_13_14,22553,44128,66681
6_13_15,22068,118161,140229
6_13_16,0,0,0
6_13_17,1556,1917,3473
6_13_18,38680,282043,320723
6_13_19,5832,8170,14002
6_13_2,0,0,0
6_13_20,0,0,0
6_13_21,58028,46847,104875
6_13_22,0,0,0
6_13_23,0,0,0
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,0,0,0
6_13_8,0,0,0
6_13_9,15128,7799,22927
6_1_0,0,0,0
6_1_1,231,1538,1769
6_1_10,87080,76651,163731
6_1_11,0,0,0
6_1_12,0,0,0
6_1_13,0,0,0
6_1_14,867623,402652,1270275
6_1_15,279093,127919,407012
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,0,0,0
6_1_19,0,0,0
6_1_2,0,0,0
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,0,0,0
6_1_23,0,0,0
6_1_3,1361988,448372,1810360
6_1_4,0,0,0
6_1_5,0,0,0
6_1_6,92385,73888,166273
6_1_7,728099,406920,1135019
6_1_8,0,0,0
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,20,0,20
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,0,0,0
6_2_13,0,0,0
6_2_14,0,0,0
6_2_15,0,0,0
6_2_16,2469,941,3410
6_2_17,1154091,534927,1689018
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,0,0,0
6_2_20,0,0,0
6_2_21,260180,156523,416703
6_2_22,0,0,0
6_2_23,0,0,0
6_2_3,1361988,448371,1810359
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,168764,86230,254994
6_2_8,784205,440562,1224767
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,20,0,20
6_3_10,370614,260131,630745
6_3_11,67444,35281,102725
6_3_12,0,0,0
6_3_13,0,0,0
6_3_14,0,0,0
6_3_15,0,0,0
6_3_16,0,0,0
6_3_17,0,0,0
6_3_18,2469,941,3410
6_3_19,1122364,520245,1642609
6_3_2,1356508,447667,1804175
6_3_20,0,0,0
6_3_21,0,0,0
6_3_22,0,0,0
6_3_23,0,0,0
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,126332,14287,140619
6_4_0,0,0,0
6_4_1,20,0,20
6_4_10,0,0,0
6_4_11,1072261,496879,1569140
6_4_12,2388,19532,21920
6_4_13,0,0,0
6_4_14,1412,1772,3184
6_4_15,0,0,0
6_4_16,0,0,0
6_4_17,9928,32728,42656
6_4_18,28408,70492,98900
6_4_19,3540,20028,23568
6_4_2,0,0,0
6_4_20,0,0,0
6_4_21,2288,1439,3727
6_4_22,0,0,0
6_4_23,0,0,0
6_4_3,1356328,447715,1804043
6_4_4,0,0,0
6_4_5,548712,309424,858136
6_4_6,404021,217142,621163
6_4_7,0,0,0
6_4_8,0,0,0
6_4_9,14648,68567,83215
6_5_0,0,0,0
6_5_1,1356348,447714,1804062
6_5_10,6948,62124,69072
6_5_11,0,0,0
6_5_12,0,0,0
6_5_13,0,0,0
6_5_14,11432,261225,272657
6_5_15,1646,780,2426
6_5_16,1116597,513724,1630321
6_5_17,11876,4396,16272
6_5_18,0,0,0
6_5_19,5288,1402632,1407920
6_5_2,0,0,0
6_5_20,0,0,0
6_5_21,0,0,0
6_5_22,0,0,0
6_5_23,0,0,0
6_5_3,0,0,0
6_5_4,0,0,0
6_5_5,0,0,0
6_5_6,0,0,0
6_5_7,121045,12796,133841
6_5_8,952964,526748,1479712
6_5_9,4500,107949,112449
6_6_0,0,0,0
6_6_1,1356509,447667,1804176
6_6_10,0,0,0
6_6_11,0,0,0
6_6_12,0,0,0
6_6_13,0,0,0
6_6_14,0,0,0
6_6_15,0,0,0
6_6_16,0,0,0
6_6_17,0,0,0
6_6_18,0,0,0
6_6_19,0,0,0
6_6_2,0,0,0
6_6_20,0,0,0
6_6_21,0,0,0
6_6_22,0,0,0
6_6_23,0,0,0
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,0,0,0
6_6_6,0,0,0
6_6_7,0,0,0
6_6_8,0,0,0
6_6_9,0,0,0
6_7_0,1490088,483695,1973783
6_7_1,0,0,0
6_7_10,0,0,0
6_7_11,0,0,0
6_7_12,0,0,0
6_7_13,0,0,0
6_7_14,0,0,0
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,0,0,0
6_7_22,0,0,0
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,168764,86230,254994
6_7_7,656768,370237,1027005
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,1411872,461319,1873191
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,0,0,0
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,0,0,0
6_8_19,0,0,0
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,29388,28141,57529
6_8_22,0,0,0
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,1380448,453078,1833526
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,0,0,0
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,0,0,0
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,0,0,0
6_9_22,0,0,0
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
