day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,624676,211633,836309
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,3810507,1348290,5158797
5_31_1,3706980,1296384,5003364
5_31_10,2342916,656632,2999548
5_31_11,2983973,962371,3946344
5_31_12,3352645,1110071,4462716
5_31_13,3237768,1081164,4318932
5_31_14,3289274,1090870,4380144
5_31_15,3388914,1115346,4504260
5_31_16,3343896,1102264,4446160
5_31_17,3415573,1124208,4539781
5_31_18,3478679,1156491,4635170
5_31_19,3651403,1261991,4913394
5_31_2,3807596,1346391,5153987
5_31_20,3695382,1286678,4982060
5_31_21,3755543,1321282,5076825
5_31_22,3782259,1333731,5115990
5_31_23,3703633,1287733,4991366
5_31_3,3791607,1338584,5130191
5_31_4,3789675,1335630,5125305
5_31_5,3705556,1290687,4996243
5_31_6,3766966,1328245,5095211
5_31_7,3772144,1332887,5105031
5_31_8,3744193,1315374,5059567
5_31_9,3561935,1211351,4773286
6_10_0,3881225,1389435,5270660
6_10_1,3941110,1409058,5350168
6_10_10,4016915,1426571,5443486
6_10_11,3987063,1420241,5407304
6_10_12,3942090,1406526,5348616
6_10_13,3565017,1249753,4814770
6_10_14,3787089,1342804,5129893
6_10_15,4016556,1428470,5445026
6_10_16,3953919,1398297,5352216
6_10_17,3984162,1413067,5397229
6_10_18,3964380,1414122,5378502
6_10_19,4061927,1449359,5511286
6_10_2,3892710,1396609,5289319
6_10_20,4023586,1437543,5461129
6_10_21,4041269,1438387,5479656
6_10_22,3812143,1363482,5175625
6_10_23,663001,225981,888982
6_10_3,3867925,1376564,5244489
6_10_4,3936264,1407370,5343634
6_10_5,3863792,1383105,5246897
6_10_6,3941084,1408847,5349931
6_10_7,3891597,1393022,5284619
6_10_8,3904162,1393022,5297184
6_10_9,3547421,1264734,4812155
6_11_0,3708173,1296595,5004768
6_11_1,3671351,1280981,4952332
6_11_10,3633469,1247854,4881323
6_11_11,3596475,1237515,4833990
6_11_12,3623967,1247010,4870977
6_11_13,3650790,1268321,4919111
6_11_14,3573555,1226754,4800309
6_11_15,3651012,1273174,4924186
6_11_16,3584622,1234983,4819605
6_11_17,3612588,1249753,4862341
6_11_18,3622943,1259881,4882824
6_11_19,3652857,1270431,4923288
6_11_2,3642416,1276339,4918755
6_11_20,3711213,1305035,5016248
6_11_21,3637342,1274229,4911571
6_11_22,3706393,1296806,5003199
6_11_23,3772325,1338795,5111120
6_11_3,3671863,1281403,4953266
6_11_4,3703681,1300815,5004496
6_11_5,3742844,1317062,5059906
6_11_6,3708580,1296384,5004964
6_11_7,3714688,1303347,5018035
6_11_8,3728682,1307145,5035827
6_11_9,3698647,1286045,4984692
6_12_0,3763107,1330144,5093251
6_12_1,3757038,1328878,5085916
6_12_10,3642097,1261780,4903877
6_12_11,3604971,1239836,4844807
6_12_12,3614996,1240469,4855465
6_12_13,3614527,1241946,4856473
6_12_14,3645254,1256505,4901759
6_12_15,3581887,1223589,4805476
6_12_16,3597400,1228864,4826264
6_12_17,3569830,1217048,4786878
6_12_18,3547139,1206709,4753848
6_12_19,3615720,1249120,4864840
6_12_2,3771076,1330777,5101853
6_12_20,3648418,1266844,4915262
6_12_21,3746142,1318961,5065103
6_12_22,3719516,1312631,5032147
6_12_23,3758976,1328878,5087854
6_12_3,3740429,1321915,5062344
6_12_4,3705786,1298705,5004491
6_12_5,3709474,1305457,5014931
6_12_6,3735639,1321493,5057132
6_12_7,3697029,1294907,4991936
6_12_8,3680129,1282880,4963009
6_12_9,3638860,1265367,4904227
6_13_0,3695454,1295540,4990994
6_13_1,3717769,1311998,5029767
6_13_10,3534286,1209452,4743738
6_13_11,3582780,1220002,4802782
6_13_12,3606961,1230130,4837091
6_13_13,3563785,1219158,4782943
6_13_14,3453340,1152693,4606033
6_13_15,3544850,1202278,4747128
6_13_16,3594836,1232240,4827076
6_13_17,3556924,1207975,4764899
6_13_18,3548366,1207342,4755708
6_13_19,3555456,1213883,4769339
6_13_2,3759702,1336052,5095754
6_13_20,3428998,1162821,4591819
6_13_21,3725711,1310732,5036443
6_13_22,3659238,1277605,4936843
6_13_23,2991772,1042129,4033901
6_13_3,3768648,1336685,5105333
6_13_4,3757827,1327190,5085017
6_13_5,3737959,1325080,5063039
6_13_6,3782579,1346180,5128759
6_13_7,3767004,1336474,5103478
6_13_8,3770567,1334153,5104720
6_13_9,3622271,1251863,4874134
6_1_0,3771118,1331621,5102739
6_1_1,3776441,1331621,5108062
6_1_10,3752724,1314530,5067254
6_1_11,3789658,1334997,5124655
6_1_12,3789276,1339006,5128282
6_1_13,3738251,1307989,5046240
6_1_14,3643543,1245322,4888865
6_1_15,3691470,1267477,4958947
6_1_16,3678858,1285623,4964481
6_1_17,3761491,1318328,5079819
6_1_18,3773385,1330777,5104162
6_1_19,3776332,1331199,5107531
6_1_2,3725862,1308833,5034695
6_1_20,3755896,1317062,5072958
6_1_21,3763534,1325291,5088825
6_1_22,3690254,1290265,4980519
6_1_23,3706235,1293219,4999454
6_1_3,3737795,1311787,5049582
6_1_4,3768318,1326768,5095086
6_1_5,3711054,1302292,5013346
6_1_6,3754262,1323603,5077865
6_1_7,3741184,1314530,5055714
6_1_8,3702966,1291742,4994708
6_1_9,3689400,1276339,4965739
6_2_0,3723367,1307145,5030512
6_2_1,3712424,1299971,5012395
6_2_10,3728936,1303980,5032916
6_2_11,3752405,1316851,5069256
6_2_12,3752785,1320860,5073645
6_2_13,3705083,1291109,4996192
6_2_14,3726757,1297017,5023774
6_2_15,3698944,1288999,4987943
6_2_16,3753879,1314530,5068409
6_2_17,3828660,1356941,5185601
6_2_18,3803662,1348501,5152163
6_2_19,3796702,1339428,5136130
6_2_2,3754580,1320860,5075440
6_2_20,3714903,1298705,5013608
6_2_21,3607251,1270853,4878104
6_2_22,3584350,1264523,4848873
6_2_23,3584312,1263468,4847780
6_2_3,3716323,1304402,5020725
6_2_4,3710528,1302081,5012609
6_2_5,3695978,1295329,4991307
6_2_6,3747461,1320227,5067688
6_2_7,3762163,1327190,5089353
6_2_8,3675690,1288999,4964689
6_2_9,3756254,1321704,5077958
6_3_0,3609149,1274229,4883378
6_3_1,3586786,1263468,4850254
6_3_10,3106920,1002039,4108959
6_3_11,2601996,844844,3446840
6_3_12,3323486,1099099,4422585
6_3_13,3243403,1065550,4308953
6_3_14,2828452,857082,3685534
6_3_15,2833327,872485,3705812
6_3_16,2809093,862779,3671872
6_3_17,3264190,1065339,4329529
6_3_18,3191007,1043817,4234824
6_3_19,3488506,1220002,4708508
6_3_2,3555802,1246799,4802601
6_3_20,3597996,1265156,4863152
6_3_21,3680967,1306512,4987479
6_3_22,3608731,1273596,4882327
6_3_23,3677716,1308411,4986127
6_3_3,3557628,1251863,4809491
6_3_4,3562772,1248909,4811681
6_3_5,3576165,1253973,4830138
6_3_6,3598461,1268321,4866782
6_3_7,3625305,1281192,4906497
6_3_8,3586758,1255450,4842208
6_3_9,3404552,1155014,4559566
6_4_0,3699215,1320227,5019442
6_4_1,3706454,1322759,5029213
6_4_10,3139173,1001195,4140368
6_4_11,3429692,1147840,4577532
6_4_12,3376008,1140666,4516674
6_4_13,3480530,1177169,4657699
6_4_14,3448623,1152482,4601105
6_4_15,3286699,1086861,4373560
6_4_16,3390829,1138767,4529596
6_4_17,3295510,1091714,4387224
6_4_18,3493121,1192783,4685904
6_4_19,3555591,1221901,4777492
6_4_2,3723084,1330144,5053228
6_4_20,3646329,1272330,4918659
6_4_21,3681854,1295540,4977394
6_4_22,3722672,1321493,5044165
6_4_23,3709333,1318117,5027450
6_4_3,3688727,1310732,4999459
6_4_4,3641946,1280559,4922505
6_4_5,3678188,1295962,4974150
6_4_6,3713763,1315163,5028926
6_4_7,3699396,1308411,5007807
6_4_8,3731942,1326557,5058499
6_4_9,3469730,1175270,4645000
6_5_0,3721969,1321071,5043040
6_5_1,3669388,1298916,4968304
6_5_10,3386329,1140033,4526362
6_5_11,3174489,1037276,4211765
6_5_12,3500761,1186242,4687003
6_5_13,3412010,1150794,4562804
6_5_14,3324917,1141299,4466216
6_5_15,3497283,1198902,4696185
6_5_16,3496133,1177591,4673724
6_5_17,3537178,1221057,4758235
6_5_18,3547731,1213883,4761614
6_5_19,3605373,1251230,4856603
6_5_2,3723945,1329933,5053878
6_5_20,3565224,1231818,4797042
6_5_21,3587458,1232029,4819487
6_5_22,3686339,1296806,4983145
6_5_23,3704263,1310521,5014784
6_5_3,3735162,1325291,5060453
6_5_4,3704659,1311787,5016446
6_5_5,3716223,1316640,5032863
6_5_6,3757917,1336474,5094391
6_5_7,3724656,1322337,5046993
6_5_8,3745776,1329089,5074865
6_5_9,3642940,1277605,4920545
6_6_0,3691321,1307989,4999310
6_6_1,3738757,1326135,5064892
6_6_10,3540669,1215571,4756240
6_6_11,3505484,1193416,4698900
6_6_12,3469268,1169362,4638630
6_6_13,3458429,1164298,4622727
6_6_14,3428260,1161344,4589604
6_6_15,3514739,1204810,4719549
6_6_16,3512240,1195104,4707344
6_6_17,3504076,1189829,4693905
6_6_18,3614089,1247221,4861310
6_6_19,3568915,1223378,4792293
6_6_2,3753892,1333731,5087623
6_6_20,3554256,1211562,4765818
6_6_21,3603335,1243001,4846336
6_6_22,3894526,1358207,5252733
6_6_23,7412886,2638555,10051441
6_6_3,3697933,1300182,4998115
6_6_4,3615274,1259459,4874733
6_6_5,3609299,1257138,4866437
6_6_6,3638071,1277183,4915254
6_6_7,3651466,1273174,4924640
6_6_8,3630038,1268954,4898992
6_6_9,3631479,1257560,4889039
6_7_0,4135450,1459909,5595359
6_7_1,4051743,1431213,5482956
6_7_10,4064277,1445561,5509838
6_7_11,4170558,1486284,5656842
6_7_12,4033116,1440075,5473191
6_7_13,4135597,1475734,5611331
6_7_14,4169759,1488394,5658153
6_7_15,4020357,1436699,5457056
6_7_16,4016062,1433323,5449385
6_7_17,4005824,1432690,5438514
6_7_18,3965927,1414122,5380049
