day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,11206,13697,24903
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,67446,82085,149531
5_31_1,43528,55570,99098
5_31_10,3172783,4945910,8118693
5_31_11,1634413,1525243,3159656
5_31_12,896461,892081,1788542
5_31_13,1378144,1333904,2712048
5_31_14,2346444,3432923,5779367
5_31_15,2806502,6442210,9248712
5_31_16,1516688,1461766,2978454
5_31_17,1557289,1686157,3243446
5_31_18,3453074,3996097,7449171
5_31_19,875989,1106560,1982549
5_31_2,44698,56711,101409
5_31_20,421896,429144,851040
5_31_21,200950,249302,450252
5_31_22,116724,145623,262347
5_31_23,43296,46365,89661
5_31_3,34626,43774,78400
5_31_4,37702,47169,84871
5_31_5,31925,39810,71735
5_31_6,40748,48292,89040
5_31_7,54816,64637,119453
5_31_8,163105,171332,334437
5_31_9,2022375,2100205,4122580
6_10_0,55926,65037,120963
6_10_1,29858,38869,68727
6_10_10,1869289,2622402,4491691
6_10_11,1017585,1069449,2087034
6_10_12,1791179,6452161,8243340
6_10_13,1792197,4601781,6393978
6_10_14,2134696,2821734,4956430
6_10_15,1965629,2242533,4208162
6_10_16,1257139,1356953,2614092
6_10_17,2432624,4495743,6928367
6_10_18,1366617,3856456,5223073
6_10_19,584069,624771,1208840
6_10_2,37460,47389,84849
6_10_20,1586707,17901085,19487792
6_10_21,79910,102615,182525
6_10_22,91024,113095,204119
6_10_23,53238,58256,111494
6_10_3,24204,31523,55727
6_10_4,29412,38001,67413
6_10_5,32852,42793,75645
6_10_6,32703,41779,74482
6_10_7,34986,45215,80201
6_10_8,1946135,2027767,3973902
6_10_9,4490686,7345079,11835765
6_11_0,75782,91137,166919
6_11_1,71106,87348,158454
6_11_10,2737052,9095829,11832881
6_11_11,3551907,4563957,8115864
6_11_12,1785067,1720515,3505582
6_11_13,2449689,2906944,5356633
6_11_14,11935882,5714411,17650293
6_11_15,4353767,3952251,8306018
6_11_16,5670337,7655574,13325911
6_11_17,6184017,6881470,13065487
6_11_18,1740142,1872184,3612326
6_11_19,1079249,7422617,8501866
6_11_2,76340,93498,169838
6_11_20,1076312,1386552,2462864
6_11_21,550280,1562620,2112900
6_11_22,180196,214745,394941
6_11_23,104480,124535,229015
6_11_3,68422,78180,146602
6_11_4,78058,90780,168838
6_11_5,41162,52746,93908
6_11_6,60654,72416,133070
6_11_7,59906,72095,132001
6_11_8,145392,186680,332072
6_11_9,2319368,2178938,4498306
6_12_0,98370,108262,206632
6_12_1,87656,103546,191202
6_12_10,4062372,4341366,8403738
6_12_11,5585939,3518924,9104863
6_12_12,1845184,1625736,3470920
6_12_13,1317710,1278536,2596246
6_12_14,1582977,1603443,3186420
6_12_15,1512286,1537065,3049351
6_12_16,937895,1004596,1942491
6_12_17,1392217,1442352,2834569
6_12_18,1377170,1547233,2924403
6_12_19,889909,1809594,2699503
6_12_2,56595,71221,127816
6_12_20,495304,600903,1096207
6_12_21,703408,2251238,2954646
6_12_22,140999,182483,323482
6_12_23,175150,213071,388221
6_12_3,72631,81120,153751
6_12_4,29682,37573,67255
6_12_5,73984,79701,153685
6_12_6,30566,38727,69293
6_12_7,44914,51729,96643
6_12_8,44581,51340,95921
6_12_9,2345224,2163907,4509131
6_13_0,103603,117236,220839
6_13_1,58768,75673,134441
6_13_10,2407238,4456673,6863911
6_13_11,5108107,29225108,34333215
6_13_12,1292465,2528282,3820747
6_13_13,1941475,2078808,4020283
6_13_14,3534742,10841917,14376659
6_13_15,1827809,1793781,3621590
6_13_16,3687233,15758513,19445746
6_13_17,2052249,2056545,4108794
6_13_18,1960013,1662604,3622617
6_13_19,605393,682327,1287720
6_13_2,78182,89921,168103
6_13_20,975904,4052064,5027968
6_13_21,859126,792292,1651418
6_13_22,222539,281942,504481
6_13_23,312244,284808,597052
6_13_3,67684,76847,144531
6_13_4,50768,62121,112889
6_13_5,80060,84536,164596
6_13_6,82370,93107,175477
6_13_7,42326,53160,95486
6_13_8,43302,47395,90697
6_13_9,2086596,2056463,4143059
6_1_0,31248,39042,70290
6_1_1,40730,47598,88328
6_1_10,139718,134366,274084
6_1_11,110298,133291,243589
6_1_12,131228,164070,295298
6_1_13,106090,128435,234525
6_1_14,247335,291768,539103
6_1_15,136382,169802,306184
6_1_16,155990,172780,328770
6_1_17,427020,454430,881450
6_1_18,197133,149778,346911
6_1_19,282038,194845,476883
6_1_2,36526,44272,80798
6_1_20,344054,159782,503836
6_1_21,16780,21021,37801
6_1_22,23728,29107,52835
6_1_23,18956,22670,41626
6_1_3,23728,29736,53464
6_1_4,22778,28144,50922
6_1_5,30882,38304,69186
6_1_6,28666,34884,63550
6_1_7,52070,58229,110299
6_1_8,24884,31167,56051
6_1_9,191376,205068,396444
6_2_0,16414,20269,36683
6_2_1,25674,31828,57502
6_2_10,26040,32564,58604
6_2_11,56382,61568,117950
6_2_12,79352,93676,173028
6_2_13,42912,58346,101258
6_2_14,27604,35176,62780
6_2_15,27890,35910,63800
6_2_16,30100,36497,66597
6_2_17,31602,40069,71671
6_2_18,27712,35802,63514
6_2_19,93486,124446,217932
6_2_2,20832,26334,47166
6_2_20,106794,140664,247458
6_2_21,19676,24673,44349
6_2_22,20832,26166,46998
6_2_23,20832,26180,47012
6_2_3,23798,28506,52304
6_2_4,15624,19608,35232
6_2_5,16414,20253,36667
6_2_6,19676,24689,44365
6_2_7,34904,39947,74851
6_2_8,21962,26923,48885
6_2_9,15258,18872,34130
6_3_0,20112,24085,44197
6_3_1,25980,29015,54995
6_3_10,2650442,3085594,5736036
6_3_11,1364351,1287399,2651750
6_3_12,845841,902395,1748236
6_3_13,1922944,3023110,4946054
6_3_14,1707996,1504073,3212069
6_3_15,4452136,6879214,11331350
6_3_16,4080561,24920388,29000949
6_3_17,2352931,12635224,14988155
6_3_18,1517379,3683203,5200582
6_3_19,881453,914116,1795569
6_3_2,21622,26745,48367
6_3_20,500942,534722,1035664
6_3_21,332765,391817,724582
6_3_22,150914,175502,326416
6_3_23,85068,106043,191111
6_3_3,19676,24751,44427
6_3_4,34436,38397,72833
6_3_5,10416,13130,23546
6_3_6,14324,18049,32373
6_3_7,20832,26086,46918
6_3_8,40510,46543,87053
6_3_9,1969555,1968525,3938080
6_4_0,59476,75670,135146
6_4_1,92354,110637,202991
6_4_10,2639788,2377838,5017626
6_4_11,3085574,4712077,7797651
6_4_12,558508,687230,1245738
6_4_13,851711,1011034,1862745
6_4_14,1962681,1959612,3922293
6_4_15,3158770,2320978,5479748
6_4_16,1723594,1832840,3556434
6_4_17,1714645,2227271,3941916
6_4_18,1530123,1581454,3111577
6_4_19,1182687,1694016,2876703
6_4_2,52753,67024,119777
6_4_20,483865,1433616,1917481
6_4_21,1555044,2160954,3715998
6_4_22,701415,839910,1541325
6_4_23,89526,110607,200133
6_4_3,44286,56005,100291
6_4_4,45486,54171,99657
6_4_5,37680,46956,84636
6_4_6,58248,71428,129676
6_4_7,35844,45393,81237
6_4_8,135130,148010,283140
6_4_9,4118222,6855777,10973999
6_5_0,65850,84060,149910
6_5_1,72954,91996,164950
6_5_10,2895593,7868860,10764453
6_5_11,3693969,23399428,27093397
6_5_12,1060030,832424,1892454
6_5_13,1409499,1469390,2878889
6_5_14,1798155,1738489,3536644
6_5_15,2707685,4092012,6799697
6_5_16,2771960,3892194,6664154
6_5_17,1796943,2650436,4447379
6_5_18,2479775,7164680,9644455
6_5_19,1062564,1119543,2182107
6_5_2,137215,162759,299974
6_5_20,564841,1052624,1617465
6_5_21,223007,274947,497954
6_5_22,99836,123156,222992
6_5_23,99028,124266,223294
6_5_3,102689,121917,224606
6_5_4,58920,73792,132712
6_5_5,64242,80265,144507
6_5_6,65934,82082,148016
6_5_7,89134,111968,201102
6_5_8,127810,150156,277966
6_5_9,2868996,4066080,6935076
6_6_0,85249,93207,178456
6_6_1,49664,62646,112310
6_6_10,3749807,17179316,20929123
6_6_11,1839722,1746480,3586202
6_6_12,632329,706209,1338538
6_6_13,676550,764011,1440561
6_6_14,2840707,19752292,22592999
6_6_15,2152546,4602631,6755177
6_6_16,1937974,6527458,8465432
6_6_17,1700052,1914783,3614835
6_6_18,1204908,1377501,2582409
6_6_19,373215,456185,829400
6_6_2,75030,86303,161333
6_6_20,130676,135737,266413
6_6_21,150125,150977,301102
6_6_22,153864,120647,274511
6_6_23,54580,64144,118724
6_6_3,58646,74077,132723
6_6_4,45610,57859,103469
6_6_5,44643,52620,97263
6_6_6,61852,73923,135775
6_6_7,40883,51803,92686
6_6_8,57236,71800,129036
6_6_9,2273161,2271999,4545160
6_7_0,15624,19434,35058
6_7_1,19310,23779,43089
6_7_10,66439,86024,152463
6_7_11,48598,60852,109450
6_7_12,51279,60370,111649
6_7_13,55118,69043,124161
6_7_14,60742,72272,133014
6_7_15,58640,75100,133740
6_7_16,128153,147423,275576
6_7_17,21988,27389,49377
6_7_18,15964,19582,35546
6_7_19,62444,71033,133477
6_7_2,17120,20915,38035
6_7_20,34990,41024,76014
6_7_21,14468,18037,32505
6_7_22,15820,19374,35194
6_7_23,15560,19386,34946
6_7_3,25632,28946,54578
6_7_4,20832,25912,46744
6_7_5,14468,18037,32505
6_7_6,23824,28874,52698
6_7_7,144284,156058,300342
6_7_8,88320,103135,191455
6_7_9,89982,118400,208382
6_8_0,20832,25912,46744
6_8_1,15990,20170,36160
6_8_10,41272,50728,92000
6_8_11,32198,39987,72185
6_8_12,31306,38285,69591
6_8_13,81328,97513,178841
6_8_14,33168,40490,73658
6_8_15,98292,89842,188134
6_8_16,24884,31057,55941
6_8_17,22328,27489,49817
6_8_18,22328,27473,49801
6_8_19,20466,25240,45706
6_8_2,17120,20915,38035
6_8_20,34568,42669,77237
6_8_21,32336,37081,69417
6_8_22,21172,26076,47248
6_8_23,15624,19434,35058
6_8_3,20832,25912,46744
6_8_4,15624,19434,35058
6_8_5,20466,25176,45642
6_8_6,21962,26657,48619
6_8_7,16356,20906,37262
