day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,46498,72345,118843
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,279890,315147,595037
5_31_1,277695,288189,565884
5_31_10,1078857,1263168,2342025
5_31_11,1123474,1350161,2473635
5_31_12,1238931,1317505,2556436
5_31_13,1315793,1446870,2762663
5_31_14,1229796,1355323,2585119
5_31_15,1003347,1213971,2217318
5_31_16,1726737,1552894,3279631
5_31_17,3010831,1586571,4597402
5_31_18,1608953,1669759,3278712
5_31_19,1260014,1172211,2432225
5_31_2,421785,291814,713599
5_31_20,423881,522011,945892
5_31_21,346806,413567,760373
5_31_22,432687,345166,777853
5_31_23,240804,278592,519396
5_31_3,250545,281359,531904
5_31_4,246495,262904,509399
5_31_5,254160,281722,535882
5_31_6,242261,265040,507301
5_31_7,253603,267061,520664
5_31_8,468455,322486,790941
5_31_9,1720357,1741588,3461945
6_10_0,177398,186523,363921
6_10_1,398708,261371,660079
6_10_10,1048086,1304997,2353083
6_10_11,913612,1039874,1953486
6_10_12,1204509,1280311,2484820
6_10_13,1196530,1161303,2357833
6_10_14,1416125,1417662,2833787
6_10_15,1419716,1397789,2817505
6_10_16,3179764,1491625,4671389
6_10_17,1612695,1481127,3093822
6_10_18,1280820,1177983,2458803
6_10_19,993092,978974,1972066
6_10_2,243030,238863,481893
6_10_20,386669,442182,828851
6_10_21,418627,421850,840477
6_10_22,392000,399874,791874
6_10_23,88748,111611,200359
6_10_3,181013,189015,370028
6_10_4,215430,231036,446466
6_10_5,176867,184018,360885
6_10_6,214322,192923,407245
6_10_7,184449,188295,372744
6_10_8,792958,904893,1697851
6_10_9,1192034,994575,2186609
6_11_0,257949,267233,525182
6_11_1,514686,390415,905101
6_11_10,1993490,1403260,3396750
6_11_11,1023836,1342796,2366632
6_11_12,839741,1031543,1871284
6_11_13,1471345,1480198,2951543
6_11_14,929147,1108673,2037820
6_11_15,1187761,1234388,2422149
6_11_16,1204869,1261244,2466113
6_11_17,2661638,1442845,4104483
6_11_18,1760320,1341128,3101448
6_11_19,1090165,1105114,2195279
6_11_2,401674,249501,651175
6_11_20,888974,858643,1747617
6_11_21,751011,703429,1454440
6_11_22,546466,463251,1009717
6_11_23,914100,451300,1365400
6_11_3,299788,317433,617221
6_11_4,234516,262637,497153
6_11_5,253217,287460,540677
6_11_6,269677,267334,537011
6_11_7,295904,346177,642081
6_11_8,330441,390291,720732
6_11_9,1364592,1311252,2675844
6_12_0,500194,320419,820613
6_12_1,554801,416668,971469
6_12_10,1446797,1275636,2722433
6_12_11,1625671,1726593,3352264
6_12_12,1239215,1254251,2493466
6_12_13,1496517,1533882,3030399
6_12_14,1524790,1597100,3121890
6_12_15,1489726,1440971,2930697
6_12_16,1719148,1812650,3531798
6_12_17,2782676,1715094,4497770
6_12_18,1689109,1555668,3244777
6_12_19,1216333,1226517,2442850
6_12_2,730547,371646,1102193
6_12_20,936924,814397,1751321
6_12_21,831615,680339,1511954
6_12_22,636846,520330,1157176
6_12_23,653311,486465,1139776
6_12_3,544163,407694,951857
6_12_4,428627,316490,745117
6_12_5,512036,345162,857198
6_12_6,486322,355966,842288
6_12_7,614110,309374,923484
6_12_8,513449,363131,876580
6_12_9,1954848,1510743,3465591
6_13_0,539681,346431,886112
6_13_1,524668,361921,886589
6_13_10,1630126,1224257,2854383
6_13_11,1530358,1605104,3135462
6_13_12,1300600,1174572,2475172
6_13_13,1261119,1228460,2489579
6_13_14,1199196,1282327,2481523
6_13_15,1412532,1215480,2628012
6_13_16,1253374,1296737,2550111
6_13_17,3073318,1501851,4575169
6_13_18,1792859,1414247,3207106
6_13_19,1271030,1025266,2296296
6_13_2,676407,378013,1054420
6_13_20,829415,772525,1601940
6_13_21,847181,713058,1560239
6_13_22,722514,562975,1285489
6_13_23,631377,361048,992425
6_13_3,521019,334476,855495
6_13_4,516168,367385,883553
6_13_5,502241,326309,828550
6_13_6,491141,284004,775145
6_13_7,496851,327339,824190
6_13_8,465117,300495,765612
6_13_9,1316064,1060106,2376170
6_1_0,175286,202274,377560
6_1_1,168544,190942,359486
6_1_10,192634,233467,426101
6_1_11,254404,278668,533072
6_1_12,255777,304592,560369
6_1_13,199076,250382,449458
6_1_14,442481,369483,811964
6_1_15,228162,282259,510421
6_1_16,242601,293347,535948
6_1_17,561527,330123,891650
6_1_18,265709,309301,575010
6_1_19,232263,284233,516496
6_1_2,179373,210796,390169
6_1_20,244790,300898,545688
6_1_21,183653,217023,400676
6_1_22,352213,218562,570775
6_1_23,204150,215980,420130
6_1_3,175370,204090,379460
6_1_4,180864,162976,343840
6_1_5,182755,196520,379275
6_1_6,177734,178710,356444
6_1_7,375140,237164,612304
6_1_8,219993,232532,452525
6_1_9,356684,228820,585504
6_2_0,152878,165253,318131
6_2_1,140507,143401,283908
6_2_10,312025,157683,469708
6_2_11,197243,197813,395056
6_2_12,232170,268867,501037
6_2_13,206787,230268,437055
6_2_14,401685,310146,711831
6_2_15,252913,270917,523830
6_2_16,191919,215719,407638
6_2_17,363979,239602,603581
6_2_18,230711,251524,482235
6_2_19,209258,245788,455046
6_2_2,165799,188656,354455
6_2_20,407564,275237,682801
6_2_21,230692,241200,471892
6_2_22,191996,180903,372899
6_2_23,217522,241945,459467
6_2_3,187972,206531,394503
6_2_4,166833,179578,346411
6_2_5,143960,143016,286976
6_2_6,148375,166199,314574
6_2_7,158695,162000,320695
6_2_8,274131,276258,550389
6_2_9,305803,175418,481221
6_3_0,169793,179742,349535
6_3_1,141683,162522,304205
6_3_10,1289072,1375988,2665060
6_3_11,1160727,1324634,2485361
6_3_12,991593,1079729,2071322
6_3_13,1099373,1256247,2355620
6_3_14,1087663,1184544,2272207
6_3_15,957596,1075975,2033571
6_3_16,1449476,1202244,2651720
6_3_17,2691075,1343879,4034954
6_3_18,1240308,1318699,2559007
6_3_19,897133,924848,1821981
6_3_2,344412,241024,585436
6_3_20,841710,749138,1590848
6_3_21,368087,450011,818098
6_3_22,250231,294238,544469
6_3_23,383432,249561,632993
6_3_3,207485,241163,448648
6_3_4,204603,241329,445932
6_3_5,214188,212739,426927
6_3_6,360080,238110,598190
6_3_7,241971,285387,527358
6_3_8,377262,314265,691527
6_3_9,1511665,1551129,3062794
6_4_0,420431,252651,673082
6_4_1,376773,231744,608517
6_4_10,1653044,1424689,3077733
6_4_11,1141891,1360456,2502347
6_4_12,886364,1069762,1956126
6_4_13,1094317,1218758,2313075
6_4_14,1046072,1089338,2135410
6_4_15,942511,1107807,2050318
6_4_16,1058612,1076159,2134771
6_4_17,2772654,1240269,4012923
6_4_18,1701849,1301294,3003143
6_4_19,899726,792063,1691789
6_4_2,402795,225259,628054
6_4_20,358889,380274,739163
6_4_21,217672,252476,470148
6_4_22,200804,184433,385237
6_4_23,157850,159377,317227
6_4_3,182253,213017,395270
6_4_4,219051,245710,464761
6_4_5,246108,269573,515681
6_4_6,144041,164623,308664
6_4_7,183936,199526,383462
6_4_8,361146,234412,595558
6_4_9,1485122,1172825,2657947
6_5_0,136584,174820,311404
6_5_1,287600,164639,452239
6_5_10,1174199,1225882,2400081
6_5_11,982562,1253973,2236535
6_5_12,703329,901520,1604849
6_5_13,958652,1168907,2127559
6_5_14,1064477,1210895,2275372
6_5_15,962358,1652328,2614686
6_5_16,1000328,1190108,2190436
6_5_17,2192363,1385245,3577608
6_5_18,1664995,1293575,2958570
6_5_19,811193,955483,1766676
6_5_2,299125,186245,485370
6_5_20,699314,781983,1481297
6_5_21,471038,508211,979249
6_5_22,244014,242515,486529
6_5_23,230532,243446,473978
6_5_3,107028,138671,245699
6_5_4,100447,131254,231701
6_5_5,106446,142697,249143
6_5_6,142235,171966,314201
6_5_7,108044,131936,239980
6_5_8,169777,224224,394001
6_5_9,1451985,1297710,2749695
6_6_0,212270,206910,419180
6_6_1,191217,191036,382253
6_6_10,1061174,1102730,2163904
6_6_11,1576844,1631836,3208680
6_6_12,1240207,1125254,2365461
6_6_13,1344140,1239665,2583805
6_6_14,1468245,1333393,2801638
6_6_15,1475263,1150127,2625390
6_6_16,1405971,1305273,2711244
6_6_17,3076008,1404433,4480441
6_6_18,1738913,1515142,3254055
6_6_19,881418,962370,1843788
6_6_2,249345,241884,491229
6_6_20,442570,481757,924327
6_6_21,172479,208736,381215
6_6_22,178490,198575,377065
6_6_23,379460,378866,758326
6_6_3,184196,198235,382431
6_6_4,233655,224874,458529
6_6_5,173265,177652,350917
6_6_6,265435,287479,552914
6_6_7,407513,297564,705077
6_6_8,390233,256243,646476
6_6_9,2379053,1667695,4046748
6_7_0,179674,204740,384414
6_7_1,373059,208266,581325
6_7_10,288899,329515,618414
6_7_11,236144,315489,551633
6_7_12,228710,274191,502901
6_7_13,247234,301082,548316
6_7_14,213914,254993,468907
6_7_15,275557,294791,570348
6_7_16,262314,300502,562816
6_7_17,627541,278637,906178
6_7_18,209577,247977,457554
6_7_19,179960,204009,383969
6_7_2,164436,184728,349164
6_7_20,183841,195341,379182
6_7_21,171533,174853,346386
6_7_22,136584,123372,259956
6_7_23,162529,146947,309476
6_7_3,204217,220922,425139
6_7_4,168401,179589,347990
6_7_5,166581,176133,342714
6_7_6,166608,176381,342989
6_7_7,196049,239651,435700
6_7_8,285212,308860,594072
6_7_9,383211,293475,676686
6_8_0,100364,90898,191262
6_8_1,115768,108862,224630
6_8_10,143164,147044,290208
6_8_11,164585,183791,348376
6_8_12,170033,158594,328627
6_8_13,199272,212066,411338
6_8_14,168008,183223,351231
6_8_15,174971,187788,362759
6_8_16,158632,172353,330985
6_8_17,494583,212645,707228
6_8_18,138479,159419,297898
6_8_19,196543,203428,399971
6_8_2,110148,102468,212616
6_8_20,157501,170712,328213
6_8_21,173860,198349,372209
6_8_22,123889,145457,269346
6_8_23,131579,155065,286644
6_8_3,115282,97077,212359
6_8_4,93531,97394,190925
6_8_5,138611,100068,238679
6_8_6,100280,95447,195727
6_8_7,98458,82260,180718
