day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,8828815,165157979,173986794
5_31_11,181496,21746,203242
5_31_12,4543440,384606,4928046
5_31_13,3355911,549457,3905368
5_31_14,3730880,279582,4010462
5_31_15,1447799,214792,1662591
5_31_16,507532,71290,578822
5_31_17,1788556,353062,2141618
5_31_18,1857062,406490,2263552
5_31_19,670781,123461,794242
5_31_2,0,0,0
5_31_20,40128,40495,80623
5_31_21,0,0,0
5_31_22,0,0,0
5_31_23,0,0,0
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,2136839,981945,3118784
6_10_0,0,0,0
6_10_1,0,0,0
6_10_10,758849,104680,863529
6_10_11,0,0,0
6_10_12,777555,88149,865704
6_10_13,7686043,1111006,8797049
6_10_14,9346386,1255638,10602024
6_10_15,30269507,4990834,35260341
6_10_16,19206895,3163878,22370773
6_10_17,2774766,531289,3306055
6_10_18,0,0,0
6_10_19,0,0,0
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,0,0,0
6_10_22,0,0,0
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,0,0,0
6_10_8,5766057,863158,6629215
6_10_9,9708744,1305475,11014219
6_11_0,0,0,0
6_11_1,0,0,0
6_11_10,2602100,337372,2939472
6_11_11,3362574,446593,3809167
6_11_12,0,0,0
6_11_13,0,0,0
6_11_14,0,0,0
6_11_15,1191499,153672,1345171
6_11_16,0,0,0
6_11_17,17645,48933,66578
6_11_18,21651120,3202853,24853973
6_11_19,2322770,338362,2661132
6_11_2,0,0,0
6_11_20,4135934,884458,5020392
6_11_21,0,0,0
6_11_22,0,0,0
6_11_23,0,0,0
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,0,375,375
6_11_9,0,0,0
6_12_0,0,0,0
6_12_1,0,0,0
6_12_10,2054996,302690,2357686
6_12_11,61898,19306,81204
6_12_12,13163,3331,16494
6_12_13,413608,61033,474641
6_12_14,1059492,563400,1622892
6_12_15,134812,153461,288273
6_12_16,1656220,290664,1946884
6_12_17,11462271,2936254,14398525
6_12_18,0,0,0
6_12_19,0,0,0
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,0,0,0
6_12_22,0,0,0
6_12_23,0,0,0
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,0,0,0
6_12_9,111229,31413,142642
6_13_0,0,0,0
6_13_1,0,0,0
6_13_10,2469680,457897,2927577
6_13_11,6795864,1317864,8113728
6_13_12,0,0,0
6_13_13,7124522,1084758,8209280
6_13_14,10325789,1587945,11913734
6_13_15,8788101,59969177,68757278
6_13_16,2867224,440852,3308076
6_13_17,11048798,1759591,12808389
6_13_18,20246289,145131768,165378057
6_13_19,19632107,3788304,23420411
6_13_2,0,0,0
6_13_20,1133745,704449,1838194
6_13_21,0,0,0
6_13_22,0,0,0
6_13_23,0,0,0
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,4748379,70276832,75025211
6_13_7,832526,419596,1252122
6_13_8,0,0,0
6_13_9,1232848,196721,1429569
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,13051088,299463656,312514744
6_1_11,0,0,0
6_1_12,0,0,0
6_1_13,18433,7695,26128
6_1_14,1098270,606607,1704877
6_1_15,0,0,0
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,0,0,0
6_1_19,0,0,0
6_1_2,0,0,0
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,0,0,0
6_1_23,0,0,0
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,15257313,3294696,18552009
6_1_6,3072199,559490,3631689
6_1_7,0,0,0
6_1_8,5296558,1728819,7025377
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,0,0,0
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,0,0,0
6_2_13,0,0,0
6_2_14,0,0,0
6_2_15,0,0,0
6_2_16,0,0,0
6_2_17,0,0,0
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,0,0,0
6_2_20,0,0,0
6_2_21,0,0,0
6_2_22,0,0,0
6_2_23,0,0,0
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,0,0,0
6_2_8,0,0,0
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,0,0,0
6_3_10,382621,1363129,1745750
6_3_11,1433406,950737,2384143
6_3_12,1964353,1976101,3940454
6_3_13,2660808,1335361,3996169
6_3_14,4396519,1341839,5738358
6_3_15,828339,575004,1403343
6_3_16,2583532,1377856,3961388
6_3_17,6492259,654373,7146632
6_3_18,2259615,281823,2541438
6_3_19,5680400,1213069,6893469
6_3_2,0,0,0
6_3_20,2529612,348752,2878364
6_3_21,290,1060,1350
6_3_22,0,0,0
6_3_23,0,0,0
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,1985381,4030181,6015562
6_4_0,0,0,0
6_4_1,0,0,0
6_4_10,1288774,326299,1615073
6_4_11,363607,333353,696960
6_4_12,831176,252787,1083963
6_4_13,13698192,3178159,16876351
6_4_14,6915194,1557900,8473094
6_4_15,11736507,3423769,15160276
6_4_16,1932408,953539,2885947
6_4_17,11359408,3127640,14487048
6_4_18,2425942,562424,2988366
6_4_19,1485546,598880,2084426
6_4_2,0,0,0
6_4_20,0,0,0
6_4_21,0,0,0
6_4_22,0,0,0
6_4_23,0,0,0
6_4_3,0,0,0
6_4_4,0,0,0
6_4_5,0,0,0
6_4_6,0,0,0
6_4_7,0,0,0
6_4_8,0,0,0
6_4_9,4814326,673834,5488160
6_5_0,0,0,0
6_5_1,0,0,0
6_5_10,22389212,206875288,229264500
6_5_11,8195046,2103688,10298734
6_5_12,1213984,321171,1535155
6_5_13,2735515,883532,3619047
6_5_14,3305237,1066470,4371707
6_5_15,17147707,9708139,26855846
6_5_16,10692346,1778296,12470642
6_5_17,8224186,1669909,9894095
6_5_18,6854999,974329,7829328
6_5_19,9926763,268229624,278156387
6_5_2,0,0,0
6_5_20,1586,5788,7374
6_5_21,0,0,0
6_5_22,0,0,0
6_5_23,0,0,0
6_5_3,0,0,0
6_5_4,0,0,0
6_5_5,6758644,1151738,7910382
6_5_6,0,0,0
6_5_7,0,0,0
6_5_8,0,0,0
6_5_9,2783391,622319,3405710
6_6_0,0,0,0
6_6_1,0,0,0
6_6_10,1126790,637540,1764330
6_6_11,0,0,0
6_6_12,0,0,0
6_6_13,0,0,0
6_6_14,0,0,0
6_6_15,0,0,0
6_6_16,0,0,0
6_6_17,0,0,0
6_6_18,1615,472,2087
6_6_19,2994796,328280,3323076
6_6_2,0,0,0
6_6_20,0,0,0
6_6_21,0,0,0
6_6_22,0,0,0
6_6_23,0,0,0
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,649880,333107,982987
6_6_6,137350,71449,208799
6_6_7,0,0,0
6_6_8,0,0,0
6_6_9,0,0,0
6_7_0,0,0,0
6_7_1,0,0,0
6_7_10,0,0,0
6_7_11,0,0,0
6_7_12,0,0,0
6_7_13,0,0,0
6_7_14,0,0,0
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,0,0,0
6_7_22,0,0,0
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,0,0,0
6_7_7,0,0,0
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,0,0,0
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,0,0,0
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,0,0,0
6_8_19,0,0,0
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,0,0,0
6_8_22,0,0,0
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,0,0,0
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,0,0,0
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,0,0,0
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,0,0,0
6_9_22,0,0,0
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
