day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,2284,2372,4656
5_31_10,1648,1832,3480
5_31_11,14350835,27376937,41727772
5_31_12,2284,2372,4656
5_31_13,6066042,8809381,14875423
5_31_14,3059,4969,8028
5_31_15,2363643,18641,2382284
5_31_16,2039929,21776,2061705
5_31_17,3090997,59028,3150025
5_31_18,60149,2985,63134
5_31_19,0,0,0
5_31_2,912997,1127846,2040843
5_31_20,0,0,0
5_31_21,0,0,0
5_31_22,2284,2372,4656
5_31_23,2284,2436,4720
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,50268,16681,66949
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,1150558,417536,1568094
6_10_0,2376,2372,4748
6_10_1,0,0,0
6_10_10,0,0,0
6_10_11,2284,2372,4656
6_10_12,0,0,0
6_10_13,0,0,0
6_10_14,0,0,0
6_10_15,0,0,0
6_10_16,0,0,0
6_10_17,2195897,26811,2222708
6_10_18,0,0,0
6_10_19,0,0,0
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,2284,2372,4656
6_10_22,2540,2436,4976
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,0,0,0
6_10_8,56004,20625,76629
6_10_9,0,0,0
6_11_0,0,0,0
6_11_1,2284,2372,4656
6_11_10,3318217,25239,3343456
6_11_11,2692118,32282,2724400
6_11_12,2284,2372,4656
6_11_13,5736,1391624,1397360
6_11_14,1558881,15268,1574149
6_11_15,2613701,31031,2644732
6_11_16,374106,12479,386585
6_11_17,2231508,24698,2256206
6_11_18,5032008,219000,5251008
6_11_19,0,0,0
6_11_2,0,0,0
6_11_20,0,0,0
6_11_21,0,0,0
6_11_22,2284,2372,4656
6_11_23,2444,2436,4880
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,566,915,1481
6_11_9,352404,332884,685288
6_12_0,0,0,0
6_12_1,2284,2372,4656
6_12_10,0,0,0
6_12_11,0,0,0
6_12_12,2284,2372,4656
6_12_13,0,0,0
6_12_14,639,639,1278
6_12_15,0,0,0
6_12_16,0,0,0
6_12_17,0,0,0
6_12_18,0,0,0
6_12_19,0,0,0
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,4481,4479,8960
6_12_22,2284,2372,4656
6_12_23,2444,2436,4880
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,566,915,1481
6_12_9,66767,29142,95909
6_13_0,0,0,0
6_13_1,2284,2372,4656
6_13_10,2500856,53114,2553970
6_13_11,1943417,17646,1961063
6_13_12,2284,2372,4656
6_13_13,2521689,37279,2558968
6_13_14,3256586,31294,3287880
6_13_15,2727448,40056,2767504
6_13_16,4261781,34323,4296104
6_13_17,1977901,54878,2032779
6_13_18,0,0,0
6_13_19,0,0,0
6_13_2,0,0,0
6_13_20,0,0,0
6_13_21,0,0,0
6_13_22,2284,2372,4656
6_13_23,2444,2436,4880
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,0,0,0
6_13_8,0,0,0
6_13_9,56704,24315,81019
6_1_0,0,0,0
6_1_1,3732,3910,7642
6_1_10,0,0,0
6_1_11,0,0,0
6_1_12,2284,2372,4656
6_1_13,0,0,0
6_1_14,0,0,0
6_1_15,0,0,0
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,0,0,0
6_1_19,0,0,0
6_1_2,0,0,0
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,2284,2372,4656
6_1_23,2444,2436,4880
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,8329533,20237781,28567314
6_1_6,13643180,5100874,18744054
6_1_7,0,0,0
6_1_8,0,0,0
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,2376,2372,4748
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,2284,2372,4656
6_2_13,0,0,0
6_2_14,0,0,0
6_2_15,0,0,0
6_2_16,0,0,0
6_2_17,0,0,0
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,0,0,0
6_2_20,0,0,0
6_2_21,0,0,0
6_2_22,2284,2372,4656
6_2_23,2444,2436,4880
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,2681590,3435838,6117428
6_2_8,11110218,1697097,12807315
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,2376,2372,4748
6_3_10,19397370,18920190,38317560
6_3_11,0,0,0
6_3_12,2284,2372,4656
6_3_13,4907017,3252120,8159137
6_3_14,13485242,26790257,40275499
6_3_15,4703289,4370742,9074031
6_3_16,2235348,20947,2256295
6_3_17,1306575,37248,1343823
6_3_18,2681067,46926,2727993
6_3_19,0,0,0
6_3_2,0,0,0
6_3_20,0,0,0
6_3_21,0,0,0
6_3_22,2284,2372,4656
6_3_23,2444,2436,4880
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,1610116,1839945,3450061
6_4_0,0,0,0
6_4_1,2982,5232,8214
6_4_10,1998414,234131,2232545
6_4_11,2202068,27006,2229074
6_4_12,2284,2372,4656
6_4_13,0,0,0
6_4_14,2293837,29509,2323346
6_4_15,0,0,0
6_4_16,2102832,30273,2133105
6_4_17,2600960,25794,2626754
6_4_18,1296,1298,2594
6_4_19,0,0,0
6_4_2,606,2860,3466
6_4_20,0,0,0
6_4_21,0,0,0
6_4_22,2284,2372,4656
6_4_23,2540,2436,4976
6_4_3,606,2860,3466
6_4_4,460,2145,2605
6_4_5,50728,18827,69555
6_4_6,606,2860,3466
6_4_7,303,1430,1733
6_4_8,449,2145,2594
6_4_9,63683,27891,91574
6_5_0,0,0,0
6_5_1,2376,2372,4748
6_5_10,7637132,11006761,18643893
6_5_11,5323479,6777050,12100529
6_5_12,2284,2372,4656
6_5_13,2556727,41359,2598086
6_5_14,1417719,17889,1435608
6_5_15,4136441,948511,5084952
6_5_16,11836699,24614332,36451031
6_5_17,754229,39773,794002
6_5_18,2081343,16803,2098146
6_5_19,9430428,22494202,31924630
6_5_2,0,0,0
6_5_20,0,0,0
6_5_21,0,0,0
6_5_22,2284,2372,4656
6_5_23,2444,2436,4880
6_5_3,0,0,0
6_5_4,0,0,0
6_5_5,0,0,0
6_5_6,0,0,0
6_5_7,12883917,5159334,18043251
6_5_8,1179843,125248,1305091
6_5_9,19489,6885,26374
6_6_0,0,0,0
6_6_1,2284,2372,4656
6_6_10,9895744,17236205,27131949
6_6_11,515302,16816,532118
6_6_12,2284,2372,4656
6_6_13,11900645,17473947,29374592
6_6_14,1582202,99517,1681719
6_6_15,0,0,0
6_6_16,2408921,27906,2436827
6_6_17,7498188,16936302,24434490
6_6_18,0,0,0
6_6_19,0,0,0
6_6_2,0,0,0
6_6_20,0,0,0
6_6_21,0,0,0
6_6_22,2284,2372,4656
6_6_23,2540,2436,4976
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,0,0,0
6_6_6,0,0,0
6_6_7,0,0,0
6_6_8,0,0,0
6_6_9,2057214,716514,2773728
6_7_0,2284,2372,4656
6_7_1,0,0,0
6_7_10,0,0,0
6_7_11,2284,2372,4656
6_7_12,0,0,0
6_7_13,0,0,0
6_7_14,0,0,0
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,2284,2372,4656
6_7_22,2444,2436,4880
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,2141876,2684837,4826713
6_7_7,13132842,2967064,16099906
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,2396,2372,4768
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,2284,2372,4656
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,0,0,0
6_8_19,0,0,0
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,2284,2372,4656
6_8_22,2540,2436,4976
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,2284,2372,4656
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,2284,2372,4656
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,0,0,0
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,2284,2372,4656
6_9_22,2540,2436,4976
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
