day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,0,0,0
5_31_11,7765639,20190,7785829
5_31_12,225981413,2730094,228711507
5_31_13,356687649,3219853,359907502
5_31_14,7897171,50187,7947358
5_31_15,5084411,163243,5247654
5_31_16,3563315,1180971,4744286
5_31_17,330119,488314,818433
5_31_18,31723,4580,36303
5_31_19,0,0,0
5_31_2,0,0,0
5_31_20,0,0,0
5_31_21,0,0,0
5_31_22,20,0,20
5_31_23,0,0,0
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,0,0,0
6_10_0,0,0,0
6_10_1,0,0,0
6_10_10,562355,173746,736101
6_10_11,12080,1198,13278
6_10_12,0,0,0
6_10_13,2148590,11186,2159776
6_10_14,1162582,2435,1165017
6_10_15,674120,2337,676457
6_10_16,933369498,13127002,946496500
6_10_17,2997072,3120,3000192
6_10_18,0,0,0
6_10_19,367651948,4434948,372086896
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,24253110,2597145,26850255
6_10_22,0,0,0
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,0,0,0
6_10_8,0,0,0
6_10_9,3714,1351,5065
6_11_0,0,0,0
6_11_1,0,0,0
6_11_10,2468576,4350,2472926
6_11_11,8516099,8896660,17412759
6_11_12,1026699,10738,1037437
6_11_13,1231495,1179777,2411272
6_11_14,413286,186491,599777
6_11_15,1080604,500403,1581007
6_11_16,13642576,5335752,18978328
6_11_17,4138085,105478,4243563
6_11_18,232152025,5428840,237580865
6_11_19,1876519,576783,2453302
6_11_2,0,0,0
6_11_20,881249,1464690,2345939
6_11_21,0,0,0
6_11_22,20,0,20
6_11_23,1168701818,8699208,1177401026
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,0,0,0
6_11_9,0,0,0
6_12_0,0,0,0
6_12_1,0,0,0
6_12_10,510828716,7228038,518056754
6_12_11,21376,10600,31976
6_12_12,1042839,2733,1045572
6_12_13,0,0,0
6_12_14,14464617,5702906,20167523
6_12_15,12229065,187847,12416912
6_12_16,8248864,110320,8359184
6_12_17,10438574,234552,10673126
6_12_18,4600765,24870,4625635
6_12_19,702546822,9974502,712521324
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,0,0,0
6_12_22,20,0,20
6_12_23,292644,107232,399876
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,0,0,0
6_12_9,3839080,4290,3843370
6_13_0,0,0,0
6_13_1,0,0,0
6_13_10,3715917,13007,3728924
6_13_11,299556186,4750994,304307180
6_13_12,0,0,0
6_13_13,0,0,0
6_13_14,312146140,2559915,314706055
6_13_15,66282721,1429780,67712501
6_13_16,4524590,17531,4542121
6_13_17,6498211,4854885,11353096
6_13_18,6028002,29180,6057182
6_13_19,3571259,1149506,4720765
6_13_2,0,0,0
6_13_20,50063,26516,76579
6_13_21,0,0,0
6_13_22,1377882778,16625439,1394508217
6_13_23,0,0,0
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,0,0,0
6_13_8,0,0,0
6_13_9,0,0,0
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,0,0,0
6_1_11,0,0,0
6_1_12,0,0,0
6_1_13,3810284,23767,3834051
6_1_14,601890,1516861,2118751
6_1_15,151511,668976,820487
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,0,0,0
6_1_19,0,0,0
6_1_2,0,0,0
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,20,0,20
6_1_23,0,0,0
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,0,0,0
6_1_6,0,0,0
6_1_7,997401059,14237787,1011638846
6_1_8,558208834,3798816,562007650
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,0,0,0
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,0,0,0
6_2_13,0,0,0
6_2_14,0,0,0
6_2_15,0,0,0
6_2_16,0,0,0
6_2_17,0,0,0
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,0,0,0
6_2_20,0,0,0
6_2_21,0,0,0
6_2_22,20,0,20
6_2_23,0,0,0
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,0,0,0
6_2_8,0,0,0
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,0,0,0
6_3_10,9879982,1176443,11056425
6_3_11,187401,17344,204745
6_3_12,606447,1416383,2022830
6_3_13,3285501,82367,3367868
6_3_14,289793,1236303,1526096
6_3_15,740363071,11186852,751549923
6_3_16,21779498,860999,22640497
6_3_17,377439,27731,405170
6_3_18,112982,342496,455478
6_3_19,120453,100647,221100
6_3_2,0,0,0
6_3_20,0,0,0
6_3_21,10693196,20634800,31327996
6_3_22,20,0,20
6_3_23,0,0,0
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,4150,980,5130
6_4_0,0,0,0
6_4_1,0,0,0
6_4_10,61203,73299,134502
6_4_11,574746,879604,1454350
6_4_12,19190,14292,33482
6_4_13,219843,120526,340369
6_4_14,31442,16155,47597
6_4_15,5647,3721,9368
6_4_16,4033,4142,8175
6_4_17,2497965,96175,2594140
6_4_18,22902680,47298,22949978
6_4_19,8965884,11358650,20324534
6_4_2,0,0,0
6_4_20,0,0,0
6_4_21,0,0,0
6_4_22,20,0,20
6_4_23,0,0,0
6_4_3,0,0,0
6_4_4,0,0,0
6_4_5,0,0,0
6_4_6,0,0,0
6_4_7,0,0,0
6_4_8,0,0,0
6_4_9,61093,18394,79487
6_5_0,10042585,12063270,22105855
6_5_1,0,0,0
6_5_10,4966604,13273,4979877
6_5_11,23061449,50818,23112267
6_5_12,539981,1057,541038
6_5_13,11564092,25127,11589219
6_5_14,8116322,18783,8135105
6_5_15,9405099,20224,9425323
6_5_16,30595520,63562,30659082
6_5_17,38169198,79959,38249157
6_5_18,17169589,158577,17328166
6_5_19,949062,1787,950849
6_5_2,0,0,0
6_5_20,0,0,0
6_5_21,0,0,0
6_5_22,20,0,20
6_5_23,0,0,0
6_5_3,0,0,0
6_5_4,0,0,0
6_5_5,24339910,31262276,55602186
6_5_6,0,0,0
6_5_7,0,0,0
6_5_8,1352593341,11677213,1364270554
6_5_9,0,0,0
6_6_0,0,0,0
6_6_1,0,0,0
6_6_10,5830,2172,8002
6_6_11,193963,169451,363414
6_6_12,0,0,0
6_6_13,2834,572,3406
6_6_14,0,0,0
6_6_15,0,0,0
6_6_16,0,0,0
6_6_17,0,0,0
6_6_18,0,0,0
6_6_19,0,0,0
6_6_2,0,0,0
6_6_20,0,0,0
6_6_21,0,0,0
6_6_22,20,0,20
6_6_23,0,0,0
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,2111436,3821391,5932827
6_6_6,2016962,5529754,7546716
6_6_7,0,0,0
6_6_8,0,0,0
6_6_9,561190822,6171824,567362646
6_7_0,0,0,0
6_7_1,0,0,0
6_7_10,0,0,0
6_7_11,0,0,0
6_7_12,279726,70686,350412
6_7_13,0,0,0
6_7_14,0,0,0
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,20,0,20
6_7_22,0,0,0
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,0,0,0
6_7_7,0,0,0
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,0,0,0
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,0,0,0
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,0,0,0
6_8_19,0,0,0
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,20,0,20
6_8_22,0,0,0
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,0,0,0
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,0,0,0
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,0,0,0
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,20,0,20
6_9_22,0,0,0
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
