day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,35263,7005,42268
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,50645,55559,106204
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,431399,477183,908582
5_31_1,657674,566880,1224554
5_31_10,508823,510150,1018973
5_31_11,406308,906944,1313252
5_31_12,345556,58398436,58743992
5_31_13,421686,471085,892771
5_31_14,428914,44018399,44447313
5_31_15,360655,55165809,55526464
5_31_16,433973,1004269,1438242
5_31_17,404778,4545777,4950555
5_31_18,444511,2747003,3191514
5_31_19,440122,483261,923383
5_31_2,495882,698966,1194848
5_31_20,430632,476482,907114
5_31_21,431112,476481,907593
5_31_22,425191,476482,901673
5_31_23,427256,476482,903738
5_31_3,436264,476482,912746
5_31_4,473135,650048,1123183
5_31_5,432264,476482,908746
5_31_6,427884,477426,905310
5_31_7,1310230,960410,2270640
5_31_8,541491,534986,1076477
5_31_9,1234989,3462957,4697946
6_10_0,431140,476482,907622
6_10_1,436619,484419,921038
6_10_10,574806,473089,1047895
6_10_11,448785,500293,949078
6_10_12,428120,476482,904602
6_10_13,333747,440335,774082
6_10_14,421277,485934,907211
6_10_15,429749,484107,913856
6_10_16,412391,476007,888398
6_10_17,26898337,492080,27390417
6_10_18,7944482,492715,8437197
6_10_19,487531,535232,1022763
6_10_2,438091,484419,922510
6_10_20,461271,516166,977437
6_10_21,435848,484419,920267
6_10_22,447905,500293,948198
6_10_23,70462,79369,149831
6_10_3,434410,484417,918827
6_10_4,430136,476482,906618
6_10_5,430376,476482,906858
6_10_6,445294,492355,937649
6_10_7,422165,468544,890709
6_10_8,480876,612128,1093004
6_10_9,410550,393962,804512
6_11_0,443486,482527,926013
6_11_1,433741,480815,914556
6_11_10,49500773,534857,50035630
6_11_11,460918,487619,948537
6_11_12,429768,476482,906250
6_11_13,420677,699759,1120436
6_11_14,429144,476482,905626
6_11_15,436565,544728,981293
6_11_16,432759,476482,909241
6_11_17,426581,464840,891421
6_11_18,427767,470493,898260
6_11_19,415017,469800,884817
6_11_2,428727,476482,905209
6_11_20,26964852,530158,27495010
6_11_21,428073,479926,907999
6_11_22,427927,476482,904409
6_11_23,432247,476482,908729
6_11_3,430168,476482,906650
6_11_4,432779,484419,917198
6_11_5,419876,468545,888421
6_11_6,435162,484419,919581
6_11_7,429479,476481,905960
6_11_8,431880,476482,908362
6_11_9,431498,483195,914693
6_12_0,426872,476482,903354
6_12_1,470077,504495,974572
6_12_10,18954028,538140,19492168
6_12_11,423906,481531,905437
6_12_12,524796,638286,1163082
6_12_13,430033,482722,912755
6_12_14,444581,487220,931801
6_12_15,11378825,480851,11859676
6_12_16,39782818,534489,40317307
6_12_17,424839,468545,893384
6_12_18,478846,640739,1119585
6_12_19,475333,505746,981079
6_12_2,433704,476482,910186
6_12_20,430648,476481,907129
6_12_21,427463,476481,903944
6_12_22,427640,476482,904122
6_12_23,427055,474000,901055
6_12_3,429400,476482,905882
6_12_4,429304,476482,905786
6_12_5,430568,476482,907050
6_12_6,426344,476482,902826
6_12_7,431576,476482,908058
6_12_8,428968,476481,905449
6_12_9,456326,492360,948686
6_13_0,431831,477183,909014
6_13_1,4228925,1128303,5357228
6_13_10,445352,474101,919453
6_13_11,449292,484983,934275
6_13_12,421866,472184,894050
6_13_13,975346,1752746,2728092
6_13_14,27511605,516474,28028079
6_13_15,826312,532260,1358572
6_13_16,1140395,2630583,3770978
6_13_17,469780,931617,1401397
6_13_18,14850987,1283412,16134399
6_13_19,435951,481952,917903
6_13_2,430791,476482,907273
6_13_20,438378,484052,922430
6_13_21,433815,482222,916037
6_13_22,429496,476482,905978
6_13_23,369293,405049,774342
6_13_3,432903,476481,909384
6_13_4,428311,476482,904793
6_13_5,430120,476482,906602
6_13_6,426888,476482,903370
6_13_7,432168,476482,908650
6_13_8,428536,476482,905018
6_13_9,632208,618588,1250796
6_1_0,426743,477184,903927
6_1_1,447360,485768,933128
6_1_10,1564732,1012979,2577711
6_1_11,427592,476482,904074
6_1_12,428984,476482,905466
6_1_13,430872,476482,907354
6_1_14,3517023,624247,4141270
6_1_15,427648,471362,899010
6_1_16,427479,476482,903961
6_1_17,420581,468545,889126
6_1_18,432135,476831,908966
6_1_19,433527,476482,910009
6_1_2,420320,472090,892410
6_1_20,425838,476482,902320
6_1_21,427400,476481,903881
6_1_22,430231,476481,906712
6_1_23,429528,476482,906010
6_1_3,424040,476482,900522
6_1_4,431320,476482,907802
6_1_5,426504,476482,902986
6_1_6,415994,454678,870672
6_1_7,1395226,1004266,2399492
6_1_8,420069,468545,888614
6_1_9,523961,640242,1164203
6_2_0,429319,477184,906503
6_2_1,645962,561934,1207896
6_2_10,603147,678242,1281389
6_2_11,493178,492517,985695
6_2_12,1413264,995880,2409144
6_2_13,428616,476482,905098
6_2_14,430648,483965,914613
6_2_15,430696,476482,907178
6_2_16,428584,476482,905066
6_2_17,429815,476482,906297
6_2_18,428486,476482,904968
6_2_19,432327,476482,908809
6_2_2,429479,476482,905961
6_2_20,425959,476482,902441
6_2_21,426344,476482,902826
6_2_22,429288,476482,905770
6_2_23,431960,476482,908442
6_2_3,428568,476482,905050
6_2_4,428872,470491,899363
6_2_5,430855,476482,907337
6_2_6,430488,476482,906970
6_2_7,430904,476481,907385
6_2_8,429820,477426,907246
6_2_9,1314897,962083,2276980
6_3_0,430327,477184,907511
6_3_1,704122,573231,1277353
6_3_10,500672,501154,1001826
6_3_11,1895506,1121064,3016570
6_3_12,536377,542522,1078899
6_3_13,879589,540048,1419637
6_3_14,1186799,3084840,4271639
6_3_15,3712392,516842,4229234
6_3_16,426533,6890349,7316882
6_3_17,324097,14628968,14953065
6_3_18,432646,470492,903138
6_3_19,506886,25419606,25926492
6_3_2,429928,476481,906409
6_3_20,433864,476482,910346
6_3_21,431960,476482,908442
6_3_22,426632,476481,903113
6_3_23,429014,476480,905494
6_3_3,430472,476482,906954
6_3_4,427128,476482,903610
6_3_5,428358,476481,904839
6_3_6,430839,476480,907319
6_3_7,430839,476482,907321
6_3_8,430808,476482,907290
6_3_9,426201,473111,899312
6_4_0,423492,469245,892737
6_4_1,462793,494614,957407
6_4_10,469275,2960875,3430150
6_4_11,427334,478352,905686
6_4_12,430791,476481,907272
6_4_13,406241,449281,855522
6_4_14,438190,1814711,2252901
6_4_15,393075,4859223,5252298
6_4_16,397987,457690,855677
6_4_17,373705,8381967,8755672
6_4_18,1576798,1039757,2616555
6_4_19,1774264,26562480,28336744
6_4_2,429674,479342,909016
6_4_20,429559,476482,906041
6_4_21,432152,476482,908634
6_4_22,433464,476481,909945
6_4_23,439672,479756,919428
6_4_3,430055,478447,908502
6_4_4,431226,479340,910566
6_4_5,428105,479639,907744
6_4_6,427819,479868,907687
6_4_7,1419548,1017048,2436596
6_4_8,1418363,1000149,2418512
6_4_9,422212,479522,901734
6_5_0,426679,477184,903863
6_5_1,446426,486479,932905
6_5_10,1304755,940315,2245070
6_5_11,463750,487572,951322
6_5_12,428504,476482,904986
6_5_13,426761,464219,890980
6_5_14,451269,482429,933698
6_5_15,359050,50914763,51273813
6_5_16,439135,482331,921466
6_5_17,425429,468545,893974
6_5_18,461959,2391367,2853326
6_5_19,424231,476482,900713
6_5_2,428391,476481,904872
6_5_20,434488,476482,910970
6_5_21,428056,476482,904538
6_5_22,428584,476481,905065
6_5_23,432840,476482,909322
6_5_3,425751,476482,902233
6_5_4,426264,476482,902746
6_5_5,424953,474681,899634
6_5_6,403935,442934,846869
6_5_7,428712,476482,905194
6_5_8,433132,477426,910558
6_5_9,1405573,1009321,2414894
6_6_0,553956,713725,1267681
6_6_1,1238429,1667300,2905729
6_6_10,422759,470493,893252
6_6_11,458846,4539333,4998179
6_6_12,429720,476481,906201
6_6_13,433713,480120,913833
6_6_14,11350697,8907945,20258642
6_6_15,609092,591530,1200622
6_6_16,502710,469064,971774
6_6_17,432024,476481,908505
6_6_18,430007,476482,906489
6_6_19,489146,12459856,12949002
6_6_2,434953,483048,918001
6_6_20,433175,476482,909657
6_6_21,428488,476481,904969
6_6_22,434265,484799,919064
6_6_23,855647,953666,1809313
6_6_3,429176,476482,905658
6_6_4,431991,476481,908472
6_6_5,434102,476482,910584
6_6_6,429208,476482,905690
6_6_7,427736,476481,904217
6_6_8,432472,476481,908953
6_6_9,425538,472872,898410
6_7_0,444604,492356,936960
6_7_1,1135631,838273,1973904
6_7_10,1239866,929481,2169347
6_7_11,759338,658294,1417632
6_7_12,453474,508230,961704
6_7_13,432786,483022,915808
6_7_14,470647,524176,994823
6_7_15,456724,508230,964954
6_7_16,434827,484419,919246
6_7_17,459620,508229,967849
6_7_18,460676,508230,968906
6_7_19,437768,484491,922259
6_7_2,446438,494553,940991
6_7_20,457504,500293,957797
6_7_21,457763,508228,965991
6_7_22,448571,496766,945337
6_7_23,431975,477184,909159
6_7_3,443070,492355,935425
6_7_4,461927,510178,972105
6_7_5,446557,492356,938913
6_7_6,449969,500292,950261
6_7_7,968141,770908,1739049
6_7_8,1033113,848552,1881665
6_7_9,467015,516167,983182
6_8_0,444875,492356,937231
6_8_1,578716,559396,1138112
6_8_10,1234254,932581,2166835
6_8_11,444892,492356,937248
6_8_12,478749,532041,1010790
6_8_13,447905,500293,948198
6_8_14,446437,497883,944320
6_8_15,442659,576161,1018820
6_8_16,427560,476482,904042
6_8_17,435451,484419,919870
6_8_18,449857,500292,950149
6_8_19,487320,495283,982603
6_8_2,450944,500293,951237
6_8_20,443886,492355,936241
6_8_21,448128,500292,948420
6_8_22,461556,508230,969786
6_8_23,450559,500995,951554
6_8_3,467159,516167,983326
6_8_4,459499,510199,969698
6_8_5,397210,445343,842553
6_8_6,505415,634529,1139944
6_8_7,435589,498493,934082
6_8_8,436408,484491,920899
6_8_9,433467,484419,917886
6_9_0,440155,484419,924574
6_9_1,444077,492356,936433
6_9_10,437595,484419,922014
6_9_11,453601,500293,953894
6_9_12,444830,492356,937186
6_9_13,440318,492356,932674
6_9_14,471281,524294,995575
