day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,149,73,222
5_31_1,149,73,222
5_31_10,2562,2397,4959
5_31_11,149,73,222
5_31_12,2514,2445,4959
5_31_13,149,73,222
5_31_14,149,73,222
5_31_15,149,73,222
5_31_16,149,73,222
5_31_17,149,73,222
5_31_18,149,73,222
5_31_19,149,73,222
5_31_2,149,73,222
5_31_20,149,73,222
5_31_21,149,73,222
5_31_22,2514,2445,4959
5_31_23,2514,2509,5023
5_31_3,149,73,222
5_31_4,157281,150501,307782
5_31_5,149,73,222
5_31_6,149,73,222
5_31_7,149,73,222
5_31_8,149,73,222
5_31_9,106460,56349,162809
6_10_0,2535,2445,4980
6_10_1,149,73,222
6_10_10,149,73,222
6_10_11,4879,4817,9696
6_10_12,149,73,222
6_10_13,0,0,0
6_10_14,149,73,222
6_10_15,149,73,222
6_10_16,149,73,222
6_10_17,149,73,222
6_10_18,149,73,222
6_10_19,149,73,222
6_10_2,149,73,222
6_10_20,149,73,222
6_10_21,2514,2445,4959
6_10_22,2514,2509,5023
6_10_23,0,0,0
6_10_3,6779,1952,8731
6_10_4,149,73,222
6_10_5,149,73,222
6_10_6,154246,153050,307296
6_10_7,149,73,222
6_10_8,149,73,222
6_10_9,149,73,222
6_11_0,149,73,222
6_11_1,2514,2445,4959
6_11_10,2562,2397,4959
6_11_11,149,73,222
6_11_12,2514,2445,4959
6_11_13,149,73,222
6_11_14,149,73,222
6_11_15,149,73,222
6_11_16,149,73,222
6_11_17,149,73,222
6_11_18,149,73,222
6_11_19,149,73,222
6_11_2,149,73,222
6_11_20,91396,29760,121156
6_11_21,149,73,222
6_11_22,2514,2445,4959
6_11_23,149,73,222
6_11_3,149,73,222
6_11_4,149,73,222
6_11_5,149,73,222
6_11_6,149,73,222
6_11_7,149,73,222
6_11_8,149,73,222
6_11_9,149,73,222
6_12_0,149,73,222
6_12_1,2258,2445,4703
6_12_10,2562,2397,4959
6_12_11,149,73,222
6_12_12,2514,2445,4959
6_12_13,149,73,222
6_12_14,149,73,222
6_12_15,81114,32292,113406
6_12_16,193347,83359,276706
6_12_17,69751,27947,97698
6_12_18,149,73,222
6_12_19,25047,29584,54631
6_12_2,149,73,222
6_12_20,149,73,222
6_12_21,149,73,222
6_12_22,2514,2445,4959
6_12_23,2514,2509,5023
6_12_3,149,73,222
6_12_4,149,73,222
6_12_5,149,73,222
6_12_6,149,73,222
6_12_7,149,73,222
6_12_8,6539,192,6731
6_12_9,149,73,222
6_13_0,149,73,222
6_13_1,2514,2445,4959
6_13_10,2562,2397,4959
6_13_11,149,73,222
6_13_12,2514,2445,4959
6_13_13,149,73,222
6_13_14,149,73,222
6_13_15,119993,57837,177830
6_13_16,149,73,222
6_13_17,149,73,222
6_13_18,149,73,222
6_13_19,149,73,222
6_13_2,149,73,222
6_13_20,149,73,222
6_13_21,149,73,222
6_13_22,2514,2445,4959
6_13_23,2514,2509,5023
6_13_3,149,73,222
6_13_4,521288,599682,1120970
6_13_5,1111190,1324282,2435472
6_13_6,149,73,222
6_13_7,149,73,222
6_13_8,149,73,222
6_13_9,149,73,222
6_1_0,149,73,222
6_1_1,2514,2445,4959
6_1_10,2562,2397,4959
6_1_11,149,73,222
6_1_12,2514,2445,4959
6_1_13,149,73,222
6_1_14,149,73,222
6_1_15,149,73,222
6_1_16,149,73,222
6_1_17,149,73,222
6_1_18,149,73,222
6_1_19,149,73,222
6_1_2,149,73,222
6_1_20,149,73,222
6_1_21,149,73,222
6_1_22,2514,2445,4959
6_1_23,2514,2509,5023
6_1_3,149,73,222
6_1_4,6779,1952,8731
6_1_5,149,73,222
6_1_6,149,73,222
6_1_7,150651,148622,299273
6_1_8,149,73,222
6_1_9,149,73,222
6_2_0,149,73,222
6_2_1,2514,2445,4959
6_2_10,2562,2397,4959
6_2_11,149,73,222
6_2_12,2514,2445,4959
6_2_13,149,73,222
6_2_14,149,73,222
6_2_15,149,73,222
6_2_16,149,73,222
6_2_17,149,73,222
6_2_18,149,73,222
6_2_19,149,73,222
6_2_2,170,73,243
6_2_20,149,73,222
6_2_21,149,73,222
6_2_22,2514,2445,4959
6_2_23,2514,2509,5023
6_2_3,149,73,222
6_2_4,6779,1952,8731
6_2_5,149,73,222
6_2_6,149,73,222
6_2_7,149,73,222
6_2_8,150651,148622,299273
6_2_9,149,73,222
6_3_0,149,73,222
6_3_1,2514,2445,4959
6_3_10,149,73,222
6_3_11,149,73,222
6_3_12,2514,2445,4959
6_3_13,149,73,222
6_3_14,149,73,222
6_3_15,149,73,222
6_3_16,149,73,222
6_3_17,149,73,222
6_3_18,149,73,222
6_3_19,39154,26610,65764
6_3_2,170,73,243
6_3_20,149,73,222
6_3_21,149,73,222
6_3_22,2514,2445,4959
6_3_23,2514,2509,5023
6_3_3,149,73,222
6_3_4,6779,1952,8731
6_3_5,149,73,222
6_3_6,149,73,222
6_3_7,149,73,222
6_3_8,149,73,222
6_3_9,150651,148622,299273
6_4_0,149,73,222
6_4_1,2514,2445,4959
6_4_10,149,73,222
6_4_11,149,73,222
6_4_12,5991,6094,12085
6_4_13,3542,3770,7312
6_4_14,149,73,222
6_4_15,149,73,222
6_4_16,149,73,222
6_4_17,149,73,222
6_4_18,149,73,222
6_4_19,149,73,222
6_4_2,170,73,243
6_4_20,149,73,222
6_4_21,149,73,222
6_4_22,149,73,222
6_4_23,2514,2509,5023
6_4_3,149,73,222
6_4_4,6779,1952,8731
6_4_5,149,73,222
6_4_6,149,73,222
6_4_7,149,73,222
6_4_8,149,73,222
6_4_9,149,73,222
6_5_0,149,73,222
6_5_1,2514,2445,4959
6_5_10,2562,2397,4959
6_5_11,25450,19965,45415
6_5_12,2514,2445,4959
6_5_13,149,73,222
6_5_14,149,73,222
6_5_15,149,73,222
6_5_16,149,73,222
6_5_17,149,73,222
6_5_18,149,73,222
6_5_19,149,73,222
6_5_2,170,73,243
6_5_20,149,73,222
6_5_21,149,73,222
6_5_22,2514,2445,4959
6_5_23,2514,2509,5023
6_5_3,149,73,222
6_5_4,6779,1952,8731
6_5_5,149,73,222
6_5_6,1058230,1255234,2313464
6_5_7,149,73,222
6_5_8,149,73,222
6_5_9,149,73,222
6_6_0,149,73,222
6_6_1,2514,2445,4959
6_6_10,2562,2397,4959
6_6_11,149,73,222
6_6_12,2514,2445,4959
6_6_13,149,73,222
6_6_14,149,73,222
6_6_15,149,73,222
6_6_16,149,73,222
6_6_17,149,73,222
6_6_18,149,73,222
6_6_19,149,73,222
6_6_2,149,73,222
6_6_20,149,73,222
6_6_21,149,73,222
6_6_22,1826,2445,4271
6_6_23,2663,2582,5245
6_6_3,149,73,222
6_6_4,6779,1952,8731
6_6_5,149,73,222
6_6_6,149,73,222
6_6_7,149,73,222
6_6_8,149,73,222
6_6_9,149,73,222
6_7_0,2663,2518,5181
6_7_1,149,73,222
6_7_10,149,73,222
6_7_11,2290,2413,4703
6_7_12,149,73,222
6_7_13,149,73,222
6_7_14,149,73,222
6_7_15,149,73,222
6_7_16,149,73,222
6_7_17,149,73,222
6_7_18,149,73,222
6_7_19,149,73,222
6_7_2,149,73,222
6_7_20,149,73,222
6_7_21,2514,2445,4959
6_7_22,2514,2509,5023
6_7_23,149,73,222
6_7_3,155313,153988,309301
6_7_4,149,73,222
6_7_5,149,73,222
6_7_6,149,73,222
6_7_7,149,73,222
6_7_8,149,73,222
6_7_9,2562,2397,4959
6_8_0,2514,2445,4959
6_8_1,170,73,243
6_8_10,149,73,222
6_8_11,2663,2518,5181
6_8_12,298,146,444
6_8_13,149,73,222
6_8_14,149,73,222
6_8_15,149,73,222
6_8_16,149,73,222
6_8_17,149,73,222
6_8_18,149,73,222
6_8_19,149,73,222
6_8_2,149,73,222
6_8_20,149,73,222
6_8_21,2514,2445,4959
6_8_22,2514,2509,5023
6_8_23,149,73,222
6_8_3,13029,3127,16156
6_8_4,163321,164664,327985
6_8_5,149,73,222
6_8_6,149,73,222
6_8_7,149,73,222
6_8_8,149,73,222
6_8_9,2562,2397,4959
6_9_0,2663,2518,5181
6_9_1,149,73,222
6_9_10,149,73,222
6_9_11,2514,2445,4959
6_9_12,149,73,222
6_9_13,149,73,222
6_9_14,149,73,222
6_9_15,298,146,444
6_9_16,149,73,222
6_9_17,149,73,222
6_9_18,149,73,222
6_9_19,149,73,222
6_9_2,149,73,222
6_9_20,149,73,222
6_9_21,2514,2445,4959
6_9_22,4879,4945,9824
6_9_23,149,73,222
6_9_3,6779,1952,8731
6_9_4,149,73,222
6_9_5,157122,154259,311381
6_9_6,149,73,222
6_9_7,149,73,222
6_9_8,149,73,222
6_9_9,2562,2397,4959
