day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,4827,6412,11239
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,31400,33664,65064
5_31_1,28128,31521,59649
5_31_10,148659,154458,303117
5_31_11,147170,149109,296279
5_31_12,138740,138600,277340
5_31_13,141201,142347,283548
5_31_14,161492,158546,320038
5_31_15,153260,144727,297987
5_31_16,156693,149202,305895
5_31_17,156715,147848,304563
5_31_18,150400,146144,296544
5_31_19,91659,86915,178574
5_31_2,28486,32179,60665
5_31_20,44633,42337,86970
5_31_21,35398,34083,69481
5_31_22,24363,24530,48893
5_31_23,23798,24321,48119
5_31_3,24518,28835,53353
5_31_4,24144,28756,52900
5_31_5,23609,27982,51591
5_31_6,23058,27906,50964
5_31_7,23434,27505,50939
5_31_8,24695,29193,53888
5_31_9,75524,73368,148892
6_10_0,8688,7560,16248
6_10_1,8326,7245,15571
6_10_10,170239,391604,561843
6_10_11,156134,360374,516508
6_10_12,166627,476131,642758
6_10_13,168890,445737,614627
6_10_14,177419,454713,632132
6_10_15,174472,404003,578475
6_10_16,172000,401948,573948
6_10_17,179215,410459,589674
6_10_18,123972,271191,395163
6_10_19,86796,179119,265915
6_10_2,8688,7560,16248
6_10_20,57993,115116,173109
6_10_21,42947,77314,120261
6_10_22,40843,71051,111894
6_10_23,6832,10292,17124
6_10_3,8863,7717,16580
6_10_4,9062,7876,16938
6_10_5,8688,7560,16248
6_10_6,8688,7560,16248
6_10_7,8326,7402,15728
6_10_8,64143,254315,318458
6_10_9,141824,367801,509625
6_11_0,34186,52430,86616
6_11_1,34011,53384,87395
6_11_10,187991,539559,727550
6_11_11,183184,471751,654935
6_11_12,162076,368861,530937
6_11_13,172995,431797,604792
6_11_14,193353,484526,677879
6_11_15,191343,456838,648181
6_11_16,183103,444397,627500
6_11_17,183097,489666,672763
6_11_18,176728,511743,688471
6_11_19,137330,362468,499798
6_11_2,33999,52141,86140
6_11_20,97252,225411,322663
6_11_21,76826,187297,264123
6_11_22,40741,78357,119098
6_11_23,35926,63755,99681
6_11_3,30578,48356,78934
6_11_4,30216,47966,78182
6_11_5,29842,48446,78288
6_11_6,29492,49476,78968
6_11_7,29144,47142,76286
6_11_8,30564,50025,80589
6_11_9,105629,383715,489344
6_12_0,30216,48561,78777
6_12_1,29158,44164,73322
6_12_10,181314,496530,677844
6_12_11,186414,465067,651481
6_12_12,163661,385948,549609
6_12_13,176885,507958,684843
6_12_14,194052,516397,710449
6_12_15,191073,511667,702740
6_12_16,189802,452951,642753
6_12_17,187165,477412,664577
6_12_18,180591,452807,633398
6_12_19,126728,277305,404033
6_12_2,29854,47451,77305
6_12_20,85711,153385,239096
6_12_21,69827,134455,204282
6_12_22,56654,117626,174280
6_12_23,46296,92232,138528
6_12_3,26397,43988,70385
6_12_4,25510,44148,69658
6_12_5,24587,42399,66986
6_12_6,25136,42912,68048
6_12_7,25872,44426,70298
6_12_8,25697,42694,68391
6_12_9,84429,311775,396204
6_13_0,31757,60719,92476
6_13_1,32105,61055,93160
6_13_10,178226,503591,681817
6_13_11,183425,520029,703454
6_13_12,164970,380713,545683
6_13_13,166398,447697,614095
6_13_14,179867,508545,688412
6_13_15,186607,568120,754727
6_13_16,185867,576286,762153
6_13_17,186575,627609,814184
6_13_18,170456,520846,691302
6_13_19,117397,381168,498565
6_13_2,32292,61993,94285
6_13_20,97035,252781,349816
6_13_21,79109,213456,292565
6_13_22,72830,199089,271919
6_13_23,48170,98016,146186
6_13_3,28324,58099,86423
6_13_4,27761,58100,85861
6_13_5,27226,55280,82506
6_13_6,27586,57151,84737
6_13_7,27600,57832,85432
6_13_8,28847,59511,88358
6_13_9,77931,261980,339911
6_1_0,19106,19969,39075
6_1_1,16021,17558,33579
6_1_10,18221,19512,37733
6_1_11,19106,20347,39453
6_1_12,20369,21241,41610
6_1_13,22716,23214,45930
6_1_14,24890,24612,49502
6_1_15,26885,26657,53542
6_1_16,26887,26471,53358
6_1_17,26885,26668,53553
6_1_18,23466,23644,47110
6_1_19,21439,22492,43931
6_1_2,14589,15907,30496
6_1_20,18382,19361,37743
6_1_21,14935,16642,31577
6_1_22,14762,16355,31117
6_1_23,14416,15430,29846
6_1_3,14575,16208,30783
6_1_4,14414,15841,30255
6_1_5,14388,15772,30160
6_1_6,14416,15357,29773
6_1_7,14764,16052,30816
6_1_8,13879,14941,28820
6_1_9,16761,17715,34476
6_2_0,14416,15587,30003
6_2_1,14229,15341,29570
6_2_10,14402,16027,30429
6_2_11,15138,16793,31931
6_2_12,20743,21595,42338
6_2_13,22370,22224,44594
6_2_14,23102,23380,46482
6_2_15,22382,22453,44835
6_2_16,18398,19118,37516
6_2_17,18571,19567,38138
6_2_18,18933,20403,39336
6_2_19,18400,19005,37405
6_2_2,13881,14989,28870
6_2_20,18587,19059,37646
6_2_21,14243,15313,29556
6_2_22,14213,16021,30234
6_2_23,14416,15738,30154
6_2_3,14416,15625,30041
6_2_4,14243,15316,29559
6_2_5,14229,15597,29826
6_2_6,13869,14834,28703
6_2_7,14414,15960,30374
6_2_8,13881,14833,28714
6_2_9,14575,16623,31198
6_3_0,14762,16886,31648
6_3_1,14243,15072,29315
6_3_10,135910,145136,281046
6_3_11,115211,114308,229519
6_3_12,134368,139037,273405
6_3_13,138038,159721,297759
6_3_14,155187,238452,393639
6_3_15,155883,257610,413493
6_3_16,157476,263480,420956
6_3_17,161583,280921,442504
6_3_18,162997,286116,449113
6_3_19,111104,179779,290883
6_3_2,14589,16064,30653
6_3_20,75021,116187,191208
6_3_21,61148,80457,141605
6_3_22,41750,55126,96876
6_3_23,38341,45632,83973
6_3_3,14416,15418,29834
6_3_4,14575,16208,30783
6_3_5,14042,15061,29103
6_3_6,14935,16616,31551
6_3_7,14589,15779,30368
6_3_8,14778,16118,30896
6_3_9,63256,243339,306595
6_4_0,33492,40691,74183
6_4_1,34039,41892,75931
6_4_10,173660,395814,569474
6_4_11,179543,438673,618216
6_4_12,163429,410105,573534
6_4_13,171458,377107,548565
6_4_14,178165,416019,594184
6_4_15,181389,451017,632406
6_4_16,188342,474643,662985
6_4_17,185717,449889,635606
6_4_18,176706,429626,606332
6_4_19,117279,259165,376444
6_4_2,33854,41041,74895
6_4_20,68111,172167,240278
6_4_21,57176,88757,145933
6_4_22,45372,64416,109788
6_4_23,37297,44980,82277
6_4_3,30407,37863,68270
6_4_4,29870,37393,67263
6_4_5,29510,36626,66136
6_4_6,29349,36614,65963
6_4_7,29695,37279,66974
6_4_8,30419,37323,67742
6_4_9,95772,262343,358115
6_5_0,28866,29592,58458
6_5_1,27794,28152,55946
6_5_10,174964,572604,747568
6_5_11,183876,614558,798434
6_5_12,160485,410424,570909
6_5_13,165670,429294,594964
6_5_14,180050,531850,711900
6_5_15,192628,538127,730755
6_5_16,191856,535112,726968
6_5_17,189627,484491,674118
6_5_18,179392,431435,610827
6_5_19,115986,221501,337487
6_5_2,27794,28889,56683
6_5_20,100148,214008,314156
6_5_21,68268,112738,181006
6_5_22,42557,65658,108215
6_5_23,35568,53568,89136
6_5_3,24333,25682,50015
6_5_4,23623,25296,48919
6_5_5,23796,25331,49127
6_5_6,22913,24350,47263
6_5_7,23796,25941,49737
6_5_8,29681,55794,85475
6_5_9,85540,241701,327241
6_6_0,29870,39476,69346
6_6_1,29683,39385,69068
6_6_10,166211,507778,673989
6_6_11,168763,488006,656769
6_6_12,156354,392248,548602
6_6_13,153235,425332,578567
6_6_14,164103,477175,641278
6_6_15,168250,456267,624517
6_6_16,161480,424562,586042
6_6_17,154435,420310,574745
6_6_18,152689,371920,524609
6_6_19,92216,185862,278078
6_6_2,29683,39359,69042
6_6_20,35548,55035,90583
6_6_21,26771,35036,61807
6_6_22,22980,29345,52325
6_6_23,15876,18169,34045
6_6_3,26236,36885,63121
6_6_4,25528,35432,60960
6_6_5,24991,34937,59928
6_6_6,25699,36384,62083
6_6_7,25152,35663,60815
6_6_8,25339,35367,60706
6_6_9,86140,318853,404993
6_7_0,4706,4095,8801
6_7_1,4893,4253,9146
6_7_10,14094,12283,26377
6_7_11,13768,11971,25739
6_7_12,13780,11972,25752
6_7_13,14480,12600,27080
6_7_14,13756,11970,25726
6_7_15,13207,11497,24704
6_7_16,13406,11656,25062
6_7_17,8863,7717,16580
6_7_18,9062,7876,16938
6_7_19,8688,7560,16248
6_7_2,4344,3780,8124
6_7_20,7777,6772,14549
6_7_21,4893,4253,9146
6_7_22,4519,3937,8456
6_7_23,4531,3938,8469
6_7_3,4344,3780,8124
6_7_4,4344,3780,8124
6_7_5,4531,3938,8469
6_7_6,4531,3938,8469
6_7_7,8875,7718,16593
6_7_8,12495,10868,23363
6_7_9,14643,12756,27399
6_8_0,4706,4095,8801
6_8_1,4531,3938,8469
6_8_10,13768,11971,25739
6_8_11,13382,11654,25036
6_8_12,14456,12598,27054
6_8_13,13768,11971,25739
6_8_14,14118,12285,26403
6_8_15,10311,8977,19288
6_8_16,9050,7875,16925
6_8_17,8875,7718,16593
6_8_18,8875,7718,16593
6_8_19,8688,7560,16248
6_8_2,4344,3780,8124
6_8_20,9249,8034,17283
6_8_21,9575,8346,17921
6_8_22,7777,6772,14549
6_8_23,4519,3937,8456
6_8_3,4706,4095,8801
6_8_4,4531,3938,8469
6_8_5,5080,4411,9491
6_8_6,4344,3780,8124
6_8_7,4531,3938,8469
6_8_8,4531,3938,8469
6_8_9,11584,10080,21664
6_9_0,4344,3780,8124
6_9_1,4344,3780,8124
6_9_10,9798,8507,18305
6_9_11,8863,7717,16580
6_9_12,9038,7874,16912
6_9_13,11538,25846,37384
6_9_14,11031,12826,23857
6_9_15,8863,7717,16580
6_9_16,9400,8189,17589
6_9_17,9225,8032,17257
6_9_18,13382,11654,25036
6_9_19,13931,12127,26058
6_9_2,4718,4096,8814
6_9_20,13919,12126,26045
6_9_21,13394,11655,25049
6_9_22,13020,11339,24359
6_9_23,8688,7560,16248
6_9_3,4718,4096,8814
