day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,52247,622143,674390
5_31_11,20894,663593,684487
5_31_12,3181,12738,15919
5_31_13,8542,40196,48738
5_31_14,5832,23451,29283
5_31_15,16930,53468,70398
5_31_16,35544,2733620,2769164
5_31_17,8785,69123,77908
5_31_18,10564,182941,193505
5_31_19,4256,17347,21603
5_31_2,1453305,1803078,3256383
5_31_20,5459,113036,118495
5_31_21,777,3405,4182
5_31_22,0,511,511
5_31_23,0,84,84
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,390,1330,1720
5_31_9,47576,815805,863381
6_10_0,66,1225,1291
6_10_1,357912,440498,798410
6_10_10,22475,1001674,1024149
6_10_11,2611,17122,19733
6_10_12,6951,46459,53410
6_10_13,6356,23468,29824
6_10_14,6100,25669,31769
6_10_15,5207,22944,28151
6_10_16,3498,14934,18432
6_10_17,9391,53309,62700
6_10_18,6631,31367,37998
6_10_19,447,2362,2809
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,665,3933,4598
6_10_22,0,209,209
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,5729,77835,83564
6_10_7,5800,89551,95351
6_10_8,49988,315920,365908
6_10_9,31493,137788,169281
6_11_0,0,0,0
6_11_1,0,0,0
6_11_10,43474,192173,235647
6_11_11,18558,85019,103577
6_11_12,6187,27523,33710
6_11_13,4799,78824,83623
6_11_14,14686,99129,113815
6_11_15,7836,32751,40587
6_11_16,6135,28378,34513
6_11_17,4198,17823,22021
6_11_18,2392,10327,12719
6_11_19,10960,50203,61163
6_11_2,1150590,1431928,2582518
6_11_20,1165,4268,5433
6_11_21,388,1629,2017
6_11_22,6515,61145,67660
6_11_23,5025,70982,76007
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,389,1661,2050
6_11_8,4283,38282,42565
6_11_9,30902,127361,158263
6_12_0,0,0,0
6_12_1,0,0,0
6_12_10,28631,116554,145185
6_12_11,10385,119320,129705
6_12_12,3066,80845,83911
6_12_13,14257,246445,260702
6_12_14,12597,450316,462913
6_12_15,7805,79367,87172
6_12_16,7806,34653,42459
6_12_17,9586,271366,280952
6_12_18,8029,34252,42281
6_12_19,7454,411031,418485
6_12_2,1333795,1648879,2982674
6_12_20,778,2678,3456
6_12_21,4064,464274,468338
6_12_22,0,532,532
6_12_23,390,1739,2129
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,896,5016,5912
6_12_8,1166,4353,5519
6_12_9,24602,225229,249831
6_13_0,387,1329,1716
6_13_1,0,0,0
6_13_10,24039,120751,144790
6_13_11,21420,919310,940730
6_13_12,5395,24955,30350
6_13_13,12095,282811,294906
6_13_14,4881,20730,25611
6_13_15,4401,54820,59221
6_13_16,3786,27714,31500
6_13_17,3968,70208,74176
6_13_18,4060,19070,23130
6_13_19,3925,17455,21380
6_13_2,1489734,1562015,3051749
6_13_20,13708,401175,414883
6_13_21,839,3716,4555
6_13_22,0,596,596
6_13_23,0,83,83
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,780,3456,4236
6_13_8,1225,5453,6678
6_13_9,24989,134762,159751
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,7326,30377,37703
6_1_11,6724,534595,541319
6_1_12,9881,455061,464942
6_1_13,4828,24547,29375
6_1_14,3946,16216,20162
6_1_15,2362,11524,13886
6_1_16,1164,4389,5553
6_1_17,388,1569,1957
6_1_18,389,1674,2063
6_1_19,2225,15549,17774
6_1_2,1599458,1995076,3594534
6_1_20,1223,5124,6347
6_1_21,0,0,0
6_1_22,0,490,490
6_1_23,997,5239,6236
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,0,0,0
6_1_6,0,0,0
6_1_7,387,1376,1763
6_1_8,446,2218,2664
6_1_9,2652,9989,12641
6_2_0,0,447,447
6_2_1,66,1302,1368
6_2_10,3021,11451,14472
6_2_11,1153,5182,6335
6_2_12,2284,70017,72301
6_2_13,2334,8343,10677
6_2_14,835,3676,4511
6_2_15,2451,9570,12021
6_2_16,1167,4482,5649
6_2_17,2501,67918,70419
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,1310285,1021210,2331495
6_2_20,2124,9897,12021
6_2_21,1228,5370,6598
6_2_22,0,511,511
6_2_23,11,1050,1061
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,446,2514,2960
6_2_8,774,3080,3854
6_2_9,2189,9166,11355
6_3_0,0,447,447
6_3_1,44,941,985
6_3_10,68978,284662,353640
6_3_11,16372,72701,89073
6_3_12,2783,10972,13755
6_3_13,11467,88783,100250
6_3_14,12412,99803,112215
6_3_15,11086,364934,376020
6_3_16,3973,16236,20209
6_3_17,10874,48378,59252
6_3_18,6490,22427,28917
6_3_19,4998,278098,283096
6_3_2,1356053,1133139,2489192
6_3_20,1225,5106,6331
6_3_21,388,1578,1966
6_3_22,0,617,617
6_3_23,22,1216,1238
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,1662,7857,9519
6_3_9,58492,235929,294421
6_4_0,0,227,227
6_4_1,55,1148,1203
6_4_10,53916,320046,373962
6_4_11,13803,83573,97376
6_4_12,5056,108150,113206
6_4_13,8408,119787,128195
6_4_14,10434,41061,51495
6_4_15,13675,105460,119135
6_4_16,6953,72554,79507
6_4_17,2339,9593,11932
6_4_18,5904,28299,34203
6_4_19,3393,32923,36316
6_4_2,1121209,1426906,2548115
6_4_20,1944,7968,9912
6_4_21,782,3150,3932
6_4_22,0,511,511
6_4_23,22,1103,1125
6_4_3,0,0,0
6_4_4,0,0,0
6_4_5,0,0,0
6_4_6,0,0,0
6_4_7,389,1683,2072
6_4_8,2615,29675,32290
6_4_9,61553,637468,699021
6_5_0,0,363,363
6_5_1,55,1173,1228
6_5_10,50375,262203,312578
6_5_11,21976,251394,273370
6_5_12,5892,25056,30948
6_5_13,7080,149017,156097
6_5_14,9368,38583,47951
6_5_15,13351,120614,133965
6_5_16,10794,370633,381427
6_5_17,10053,111317,121370
6_5_18,9990,101007,110997
6_5_19,7324,169632,176956
6_5_2,1328656,1681698,3010354
6_5_20,2892,11778,14670
6_5_21,1167,4956,6123
6_5_22,0,491,491
6_5_23,387,1758,2145
6_5_3,780,3015,3795
6_5_4,0,0,0
6_5_5,0,0,0
6_5_6,0,0,0
6_5_7,390,1328,1718
6_5_8,2451,10017,12468
6_5_9,37752,243557,281309
6_6_0,0,0,0
6_6_1,0,0,0
6_6_10,31912,986259,1018171
6_6_11,15068,86706,101774
6_6_12,4102,96737,100839
6_6_13,6408,26758,33166
6_6_14,7958,33049,41007
6_6_15,10889,306016,316905
6_6_16,6463,199584,206047
6_6_17,6683,97747,104430
6_6_18,12088,132084,144172
6_6_19,4103,86824,90927
6_6_2,1413067,1766494,3179561
6_6_20,1553,6196,7749
6_6_21,780,3007,3787
6_6_22,0,508,508
6_6_23,0,62,62
6_6_3,0,0,0
6_6_4,0,0,0
6_6_5,0,0,0
6_6_6,0,0,0
6_6_7,390,1328,1718
6_6_8,1165,4324,5489
6_6_9,37531,524067,561598
6_7_0,0,0,0
6_7_1,1754234,2835068,4589302
6_7_10,388,1569,1957
6_7_11,1420,6257,7677
6_7_12,780,3512,4292
6_7_13,390,1381,1771
6_7_14,1551,5596,7147
6_7_15,0,0,0
6_7_16,774,3161,3935
6_7_17,1841,49943,51784
6_7_18,0,0,0
6_7_19,1830,39850,41680
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,0,640,640
6_7_22,22,1102,1124
6_7_23,0,447,447
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,0,0,0
6_7_7,392,1348,1740
6_7_8,775,2932,3707
6_7_9,1682,6128,7810
6_8_0,55,1229,1284
6_8_1,1391097,1672116,3063213
6_8_10,836,3399,4235
6_8_11,0,0,0
6_8_12,388,1328,1716
6_8_13,3074,480987,484061
6_8_14,776,3141,3917
6_8_15,390,1563,1953
6_8_16,1170,4697,5867
6_8_17,0,0,0
6_8_18,2397,10158,12555
6_8_19,780,3120,3900
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,0,511,511
6_8_22,0,210,210
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,1280,6019,7299
6_8_8,0,0,0
6_8_9,2001,189576,191577
6_9_0,0,0,0
6_9_1,1428673,1719096,3147769
6_9_10,1340,6521,7861
6_9_11,1725,8155,9880
6_9_12,2148,62040,64188
6_9_13,2002,7944,9946
6_9_14,1167,3987,5154
6_9_15,1551,6387,7938
6_9_16,0,0,0
6_9_17,830,3569,4399
6_9_18,388,1254,1642
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,2618,12751,15369
6_9_21,2846,12240,15086
6_9_22,22,1165,1187
6_9_23,0,504,504
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,390,1325,1715
6_9_8,1163,3973,5136
6_9_9,390,1563,1953
