day_time,send_flow,receive_flow,sum_flow
5_30_0,0,0,0
5_30_1,0,0,0
5_30_10,0,0,0
5_30_11,0,0,0
5_30_12,0,0,0
5_30_13,0,0,0
5_30_14,0,0,0
5_30_15,0,0,0
5_30_16,0,0,0
5_30_17,0,0,0
5_30_18,0,0,0
5_30_19,0,0,0
5_30_2,0,0,0
5_30_20,0,0,0
5_30_21,0,0,0
5_30_22,0,0,0
5_30_23,0,0,0
5_30_3,0,0,0
5_30_4,0,0,0
5_30_5,0,0,0
5_30_6,0,0,0
5_30_7,0,0,0
5_30_8,0,0,0
5_30_9,0,0,0
5_31_0,0,0,0
5_31_1,0,0,0
5_31_10,604906,3302030,3906936
5_31_11,336837,1023076,1359913
5_31_12,40648,153313,193961
5_31_13,235603,806066,1041669
5_31_14,653272,2931271,3584543
5_31_15,585472,1474164,2059636
5_31_16,304394,6056879,6361273
5_31_17,368436,5706001,6074437
5_31_18,337081,859854,1196935
5_31_19,149518,542802,692320
5_31_2,0,0,0
5_31_20,0,0,0
5_31_21,0,0,0
5_31_22,0,0,0
5_31_23,0,0,0
5_31_3,0,0,0
5_31_4,0,0,0
5_31_5,0,0,0
5_31_6,0,0,0
5_31_7,0,0,0
5_31_8,0,0,0
5_31_9,317145,1051470,1368615
6_10_0,0,0,0
6_10_1,0,0,0
6_10_10,770833,82093055,82863888
6_10_11,65971,9642067,9708038
6_10_12,108744,206690,315434
6_10_13,784236,56902413,57686649
6_10_14,969294,75018386,75987680
6_10_15,496440,75824366,76320806
6_10_16,608993,43572119,44181112
6_10_17,569632,51086406,51656038
6_10_18,1443977,23916413,25360390
6_10_19,194216,20756882,20951098
6_10_2,0,0,0
6_10_20,0,0,0
6_10_21,0,0,0
6_10_22,0,0,0
6_10_23,0,0,0
6_10_3,0,0,0
6_10_4,0,0,0
6_10_5,0,0,0
6_10_6,0,0,0
6_10_7,0,0,0
6_10_8,468399,5893285,6361684
6_10_9,1166496,65830360,66996856
6_11_0,0,0,0
6_11_1,0,0,0
6_11_10,924945,47333731,48258676
6_11_11,535878,17518876,18054754
6_11_12,381546,6068588,6450134
6_11_13,3326641,15023471,18350112
6_11_14,540218,13548294,14088512
6_11_15,592465,18240948,18833413
6_11_16,792964,26169751,26962715
6_11_17,953534,23749710,24703244
6_11_18,596182,14912814,15508996
6_11_19,419420,17229472,17648892
6_11_2,0,0,0
6_11_20,0,0,0
6_11_21,0,0,0
6_11_22,0,0,0
6_11_23,0,0,0
6_11_3,0,0,0
6_11_4,0,0,0
6_11_5,0,0,0
6_11_6,0,0,0
6_11_7,0,0,0
6_11_8,0,0,0
6_11_9,562158,4576235,5138393
6_12_0,0,0,0
6_12_1,0,0,0
6_12_10,1781418,57400843,59182261
6_12_11,931599,15315518,16247117
6_12_12,491484,8830742,9322226
6_12_13,246888,893052,1139940
6_12_14,507004,18049855,18556859
6_12_15,370785,24095853,24466638
6_12_16,496503,29463586,29960089
6_12_17,731719,14610386,15342105
6_12_18,719512,19238232,19957744
6_12_19,291474,1029048,1320522
6_12_2,0,0,0
6_12_20,0,0,0
6_12_21,0,0,0
6_12_22,0,0,0
6_12_23,0,0,0
6_12_3,0,0,0
6_12_4,0,0,0
6_12_5,0,0,0
6_12_6,0,0,0
6_12_7,0,0,0
6_12_8,0,0,0
6_12_9,453396,2572199,3025595
6_13_0,0,0,0
6_13_1,0,0,0
6_13_10,858641,38841037,39699678
6_13_11,179416,296726,476142
6_13_12,191996,5353214,5545210
6_13_13,414449,1160579,1575028
6_13_14,311028,632749,943777
6_13_15,470255,24743452,25213707
6_13_16,732193,7574265,8306458
6_13_17,388306,2377975,2766281
6_13_18,1065090,6149308,7214398
6_13_19,332749,14748629,15081378
6_13_2,0,0,0
6_13_20,53033,188688,241721
6_13_21,0,0,0
6_13_22,0,0,0
6_13_23,0,0,0
6_13_3,0,0,0
6_13_4,0,0,0
6_13_5,0,0,0
6_13_6,0,0,0
6_13_7,0,0,0
6_13_8,0,0,0
6_13_9,563789,3719666,4283455
6_1_0,0,0,0
6_1_1,0,0,0
6_1_10,0,0,0
6_1_11,0,0,0
6_1_12,0,0,0
6_1_13,0,0,0
6_1_14,0,0,0
6_1_15,0,0,0
6_1_16,0,0,0
6_1_17,0,0,0
6_1_18,0,0,0
6_1_19,0,0,0
6_1_2,0,0,0
6_1_20,0,0,0
6_1_21,0,0,0
6_1_22,0,0,0
6_1_23,0,0,0
6_1_3,0,0,0
6_1_4,0,0,0
6_1_5,0,0,0
6_1_6,0,0,0
6_1_7,0,0,0
6_1_8,0,0,0
6_1_9,0,0,0
6_2_0,0,0,0
6_2_1,0,0,0
6_2_10,0,0,0
6_2_11,0,0,0
6_2_12,0,0,0
6_2_13,0,0,0
6_2_14,0,0,0
6_2_15,0,0,0
6_2_16,0,0,0
6_2_17,0,0,0
6_2_18,0,0,0
6_2_19,0,0,0
6_2_2,0,0,0
6_2_20,0,0,0
6_2_21,0,0,0
6_2_22,0,0,0
6_2_23,0,0,0
6_2_3,0,0,0
6_2_4,0,0,0
6_2_5,0,0,0
6_2_6,0,0,0
6_2_7,0,0,0
6_2_8,0,0,0
6_2_9,0,0,0
6_3_0,0,0,0
6_3_1,0,0,0
6_3_10,1000119,3496315,4496434
6_3_11,391036,5134292,5525328
6_3_12,47175,288637,335812
6_3_13,0,0,0
6_3_14,579621,4362217,4941838
6_3_15,192511,3238296,3430807
6_3_16,621698,2938032,3559730
6_3_17,1126862,18490663,19617525
6_3_18,527013,8375538,8902551
6_3_19,249937,400898,650835
6_3_2,0,0,0
6_3_20,0,0,0
6_3_21,0,0,0
6_3_22,0,0,0
6_3_23,0,0,0
6_3_3,0,0,0
6_3_4,0,0,0
6_3_5,0,0,0
6_3_6,0,0,0
6_3_7,0,0,0
6_3_8,0,0,0
6_3_9,704176,9256644,9960820
6_4_0,0,0,0
6_4_1,0,0,0
6_4_10,655182,22998984,23654166
6_4_11,750274,9153931,9904205
6_4_12,114350,251039,365389
6_4_13,149623,281749,431372
6_4_14,713639,6799492,7513131
6_4_15,226946,8065223,8292169
6_4_16,621458,14873591,15495049
6_4_17,404021,966800,1370821
6_4_18,489427,5949310,6438737
6_4_19,275799,3282821,3558620
6_4_2,0,0,0
6_4_20,0,0,0
6_4_21,0,0,0
6_4_22,0,0,0
6_4_23,0,0,0
6_4_3,0,0,0
6_4_4,0,0,0
6_4_5,0,0,0
6_4_6,0,0,0
6_4_7,0,0,0
6_4_8,0,0,0
6_4_9,439918,7607459,8047377
6_5_0,0,0,0
6_5_1,0,0,0
6_5_10,608546,11625800,12234346
6_5_11,1205188,8568297,9773485
6_5_12,102734,358720,461454
6_5_13,178997,443017,622014
6_5_14,1034915,5394176,6429091
6_5_15,1687734,5224548,6912282
6_5_16,1954793,10458878,12413671
6_5_17,369657,1152559,1522216
6_5_18,213919,930114,1144033
6_5_19,430143,9328889,9759032
6_5_2,0,0,0
6_5_20,165031,307490,472521
6_5_21,118207,634052,752259
6_5_22,133216,158238,291454
6_5_23,96667,256544,353211
6_5_3,0,0,0
6_5_4,0,0,0
6_5_5,0,0,0
6_5_6,0,0,0
6_5_7,0,0,0
6_5_8,0,0,0
6_5_9,614718,6731016,7345734
6_6_0,107877,272263,380140
6_6_1,113441,393292,506733
6_6_10,219545,1330426,1549971
6_6_11,1038375,25554586,26592961
6_6_12,240103,863901,1104004
6_6_13,408397,5554901,5963298
6_6_14,597652,18376776,18974428
6_6_15,443278,20956463,21399741
6_6_16,629546,23055269,23684815
6_6_17,975882,52579091,53554973
6_6_18,404161,16038707,16442868
6_6_19,380426,1107061,1487487
6_6_2,221433,357988,579421
6_6_20,50230,28669,78899
6_6_21,0,0,0
6_6_22,0,0,0
6_6_23,0,0,0
6_6_3,172448,1448284,1620732
6_6_4,88636,213983,302619
6_6_5,124802,203065,327867
6_6_6,150814,412229,563043
6_6_7,96441,131865,228306
6_6_8,96653,181700,278353
6_6_9,808978,5102417,5911395
6_7_0,0,0,0
6_7_1,0,0,0
6_7_10,0,0,0
6_7_11,0,0,0
6_7_12,0,0,0
6_7_13,0,0,0
6_7_14,0,0,0
6_7_15,0,0,0
6_7_16,0,0,0
6_7_17,0,0,0
6_7_18,0,0,0
6_7_19,0,0,0
6_7_2,0,0,0
6_7_20,0,0,0
6_7_21,0,0,0
6_7_22,0,0,0
6_7_23,0,0,0
6_7_3,0,0,0
6_7_4,0,0,0
6_7_5,0,0,0
6_7_6,0,0,0
6_7_7,0,0,0
6_7_8,0,0,0
6_7_9,0,0,0
6_8_0,0,0,0
6_8_1,0,0,0
6_8_10,0,0,0
6_8_11,0,0,0
6_8_12,0,0,0
6_8_13,0,0,0
6_8_14,0,0,0
6_8_15,0,0,0
6_8_16,0,0,0
6_8_17,0,0,0
6_8_18,0,0,0
6_8_19,0,0,0
6_8_2,0,0,0
6_8_20,0,0,0
6_8_21,0,0,0
6_8_22,0,0,0
6_8_23,0,0,0
6_8_3,0,0,0
6_8_4,0,0,0
6_8_5,0,0,0
6_8_6,0,0,0
6_8_7,0,0,0
6_8_8,0,0,0
6_8_9,0,0,0
6_9_0,0,0,0
6_9_1,0,0,0
6_9_10,0,0,0
6_9_11,0,0,0
6_9_12,0,0,0
6_9_13,0,0,0
6_9_14,0,0,0
6_9_15,0,0,0
6_9_16,0,0,0
6_9_17,0,0,0
6_9_18,0,0,0
6_9_19,0,0,0
6_9_2,0,0,0
6_9_20,0,0,0
6_9_21,0,0,0
6_9_22,0,0,0
6_9_23,0,0,0
6_9_3,0,0,0
6_9_4,0,0,0
6_9_5,0,0,0
6_9_6,0,0,0
6_9_7,0,0,0
6_9_8,0,0,0
6_9_9,0,0,0
