,day_time,uplink_length,downlink_length,sum_flow
0,11_23,1238,345214,346452
1,12_0,156136,6852229,7008365
2,12_1,51603,3169639,3221242
3,12_10,82415,2376802,2459217
4,12_11,63345,3103855,3167200
5,12_12,65053,4025096,4090149
6,12_13,53429,3480539,3533968
7,12_14,64351,4702828,4767179
8,12_15,72183,4597408,4669591
9,12_16,54650,5158269,5212919
10,12_17,66773,4377329,4444102
11,12_18,144223,9543621,9687844
12,12_19,76160,6888276,6964436
13,12_2,67357,3675787,3743144
14,12_20,71236,10872375,10943611
15,12_21,70162,13876037,13946199
16,12_22,90973,10210065,10301038
17,12_23,61518,15098730,15160248
18,12_3,76503,6909141,6985644
19,12_4,48732,2612517,2661249
20,12_5,60117,4002964,4063081
21,12_6,68612,4013999,4082611
22,12_7,60059,4859622,4919681
23,12_8,64941,8973166,9038107
24,12_9,61458,6697481,6758939
25,13_0,154695,53934987,54089682
26,13_1,64921,10577205,10642126
27,13_10,62694,10234633,10297327
28,13_11,62285,4874794,4937079
29,13_12,64719,5781438,5846157
30,13_13,61187,11154861,11216048
31,13_14,82812,4260832,4343644
32,13_15,55149,4800856,4856005
33,13_16,59333,5334949,5394282
34,13_17,45318,5963932,6009250
35,13_18,57762,3032909,3090671
36,13_19,52888,3240872,3293760
37,13_2,66370,8259031,8325401
38,13_20,50995,2658317,2709312
39,13_21,64459,3564689,3629148
40,13_22,55607,2821368,2876975
41,13_23,47584,2636886,2684470
42,13_3,64072,23633015,23697087
43,13_4,88574,5339393,5427967
44,13_5,63817,39805485,39869302
45,13_6,60960,6893687,6954647
46,13_7,79678,51070295,51149973
47,13_8,53807,13902019,13955826
48,13_9,59074,8062940,8122014
49,14_0,64058,3694950,3759008
50,14_1,48431,3182573,3231004
51,14_10,73568,8287953,8361521
52,14_11,71847,18429867,18501714
53,14_12,70781,13276623,13347404
54,14_13,65214,10456631,10521845
55,14_14,81016,18035445,18116461
56,14_15,71927,9240838,9312765
57,14_16,54820,7444367,7499187
58,14_17,71606,14929204,15000810
59,14_18,71099,9976398,10047497
60,14_19,64038,7323756,7387794
61,14_2,44692,2145357,2190049
62,14_20,62086,21892243,21954329
63,14_21,89449,225457126,225546575
64,14_22,69045,114303786,114372831
65,14_23,78327,3571497,3649824
66,14_3,43314,3182475,3225789
67,14_4,81183,3974802,4055985
68,14_5,237605,2733213,2970818
69,14_6,56469,3029417,3085886
70,14_7,56881,2936502,2993383
71,14_8,47859,2391342,2439201
72,14_9,52414,2797806,2850220
73,15_0,59065,3012758,3071823
74,15_1,52679,4014463,4067142
75,15_10,53324,2808279,2861603
76,15_11,46898,2162325,2209223
77,15_12,57307,5876944,5934251
78,15_13,71615,6258795,6330410
79,15_14,65811,11997098,12062909
80,15_15,63171,8182049,8245220
81,15_16,68253,8775498,8843751
82,15_17,65758,10801830,10867588
83,15_18,131488,8115646,8247134
84,15_19,51567,2306405,2357972
85,15_2,79497,2789381,2868878
86,15_20,76083,3480352,3556435
87,15_21,65884,3198508,3264392
88,15_22,135614,3659410,3795024
89,15_23,63808,4387176,4450984
90,15_3,56968,2659742,2716710
91,15_4,47531,3032724,3080255
92,15_5,47933,2375649,2423582
93,15_6,67507,3744041,3811548
94,15_7,45778,2621075,2666853
95,15_8,49585,3067835,3117420
96,15_9,66186,3052613,3118799
97,16_0,64484,3786133,3850617
98,16_1,55908,2943347,2999255
99,16_10,64280,5477221,5541501
100,16_11,135168,6821814,6956982
101,16_12,57330,5128987,5186317
102,16_13,59474,11186404,11245878
103,16_14,71913,3834033,3905946
104,16_15,64539,3861773,3926312
105,16_16,68181,4366326,4434507
106,16_17,71451,2537123,2608574
107,16_18,60113,2222531,2282644
108,16_19,53244,3895238,3948482
109,16_2,50589,2746781,2797370
110,16_20,53385,2578837,2632222
111,16_21,65498,4077085,4142583
112,16_22,61029,13358256,13419285
113,16_23,60730,3752368,3813098
