,day_time,uplink_length,downlink_length,sum_flow
0,11_23,609258,3666198,4275456
1,12_0,1540350,5998937,7539287
2,12_1,2397638,3853402,6251040
3,12_10,753155,858432,1611587
4,12_11,2743734,8015475,10759209
5,12_12,731343,4746251,5477594
6,12_13,2319937,5436559,7756496
7,12_14,1413993,2843352,4257345
8,12_15,3074542,9968692,13043234
9,12_16,2279101,16206010,18485111
10,12_17,2529234,24786267,27315501
11,12_18,902721,16105396,17008117
12,12_19,3259070,24750958,28010028
13,12_2,697029,706521,1403550
14,12_20,1429723,2789010,4218733
15,12_21,4597369,12263886,16861255
16,12_22,1581863,10567866,12149729
17,12_23,2016601,11080616,13097217
18,12_3,1894409,5764511,7658920
19,12_4,868035,3630860,4498895
20,12_5,1449641,24188981,25638622
21,12_6,968087,27994369,28962456
22,12_7,2870563,6603130,9473693
23,12_8,1123173,1325310,2448483
24,12_9,2625136,9702883,12328019
25,13_0,656233,1977163,2633396
26,13_1,3352895,7195247,10548142
27,13_10,1567836,3540141,5107977
28,13_11,2433002,3544218,5977220
29,13_12,752619,1224564,1977183
30,13_13,4768453,20667010,25435463
31,13_14,1378566,6200054,7578620
32,13_15,3954376,35347869,39302245
33,13_16,1502284,27262978,28765262
34,13_17,3499137,42632182,46131319
35,13_18,1617016,9499403,11116419
36,13_19,1989113,17796478,19785591
37,13_2,1068719,2174140,3242859
38,13_20,2895344,5127540,8022884
39,13_21,2334536,12759167,15093703
40,13_22,1996786,18785241,20782027
41,13_23,3543171,14675053,18218224
42,13_3,3683874,4656303,8340177
43,13_4,1016133,2522055,3538188
44,13_5,1707048,26428949,28135997
45,13_6,574706,23585635,24160341
46,13_7,2396662,10715137,13111799
47,13_8,630692,1251197,1881889
48,13_9,2688945,7998859,10687804
49,14_0,1648744,22802557,24451301
50,14_1,4488169,20185686,24673855
51,14_10,323393,9583610,9907003
52,14_11,1176935,6303712,7480647
53,14_12,263112,762835,1025947
54,14_13,1967615,26735221,28702836
55,14_14,733880,506243,1240123
56,14_15,1749584,23943693,25693277
57,14_16,3468963,26846692,30315655
58,14_17,1516100,9284437,10800537
59,14_18,3010302,8298539,11308841
60,14_19,2855712,26804827,29660539
61,14_2,1879450,11785920,13665370
62,14_20,1912058,9162702,11074760
63,14_21,796908,28347459,29144367
64,14_22,1495813,9822003,11317816
65,14_23,1765607,26113351,27878958
66,14_3,2357496,3150436,5507932
67,14_4,1720862,1481420,3202282
68,14_5,36035,216611,252646
69,14_7,2790628,3195426,5986054
70,14_8,1047933,993996,2041929
71,14_9,2910939,38210702,41121641
72,15_0,1596229,14068671,15664900
73,15_1,2502015,18755196,21257211
74,15_10,4971828,17812346,22784174
75,15_11,7117691,19989201,27106892
76,15_12,2954172,12400474,15354646
77,15_13,3937769,45771193,49708962
78,15_14,5269082,7648737,12917819
79,15_15,10047466,11002296,21049762
80,15_16,5656519,7476660,13133179
81,15_17,2903347,8454424,11357771
82,15_18,3772825,15343958,19116783
83,15_19,6082447,15151307,21233754
84,15_2,1953058,43238265,45191323
85,15_20,4051705,19516716,23568421
86,15_21,5012877,35847572,40860449
87,15_22,1707966,24590862,26298828
88,15_23,4162647,25340106,29502753
89,15_3,3100008,8708001,11808009
90,15_4,1363690,10776011,12139701
91,15_5,3611195,8130893,11742088
92,15_6,1409430,6363843,7773273
93,15_7,4437238,10912629,15349867
94,15_8,1060632,5021510,6082142
95,15_9,10838029,25901317,36739346
96,16_0,2416800,32127817,34544617
97,16_1,1660939,4286551,5947490
98,16_11,3215138,18101612,21316750
99,16_12,538079,2075809,2613888
100,16_13,2654450,11640713,14295163
101,16_14,1018132,1200767,2218899
102,16_15,3060263,26222738,29283001
103,16_16,739543,924869,1664412
104,16_17,1662782,32290462,33953244
105,16_18,3691578,4401506,8093084
106,16_19,1712659,11867556,13580215
107,16_20,710191,2252180,2962371
108,16_21,1194371,16176366,17370737
109,16_22,2114307,6186017,8300324
110,16_23,2505487,9845346,12350833
111,16_3,3325144,22676247,26001391
112,16_4,771807,5411375,6183182
113,16_5,2152386,41012770,43165156
114,16_6,413775,283082,696857
115,16_7,1710275,8460964,10171239
116,16_8,10012,10826,20838
117,16_9,356,153,509
118,17_0,676106,1316565,1992671
119,17_1,3722588,35657098,39379686
120,17_10,2141814,16817934,18959748
121,17_11,1243694,15957814,17201508
122,17_12,1636332,1853775,3490107
123,17_13,2957210,27825294,30782504
124,17_14,3477157,40593568,44070725
125,17_15,3572594,8092839,11665433
126,17_16,3807126,20041991,23849117
127,17_17,3590061,12775084,16365145
128,17_18,1869666,15598229,17467895
129,17_19,1048730,1277884,2326614
130,17_2,1790346,13236565,15026911
131,17_20,3118475,2230508,5348983
132,17_21,3020347,41574990,44595337
133,17_22,2639053,20923640,23562693
134,17_23,1883204,6050739,7933943
135,17_3,3302492,42627573,45930065
136,17_4,1826952,5780302,7607254
137,17_5,1819656,21361194,23180850
138,17_6,1088843,16839711,17928554
139,17_7,2556365,21641666,24198031
140,17_8,1131212,1440557,2571769
141,17_9,2082217,33686712,35768929
142,18_0,1429591,17614962,19044553
143,18_1,3061089,22527024,25588113
144,18_10,23322,14265,37587
145,18_11,3264252,23279214,26543466
146,18_12,2974135,12373810,15347945
147,18_13,3291675,9175437,12467112
148,18_14,3446665,4782983,8229648
149,18_15,3555469,13039180,16594649
150,18_16,4150424,12834646,16985070
