,day_time,uplink_length,downlink_length,sum_flow
0,11_23,1640,2653,4293
1,12_0,14654,22925,37579
2,12_1,15754,24751,40505
3,12_10,13488,18019,31507
4,12_11,12157,17271,29428
5,12_12,15858,23889,39747
6,12_13,11184,15644,26828
7,12_14,11943,17564,29507
8,12_15,13883,20543,34426
9,12_16,14182,22087,36269
10,12_17,12343,18289,30632
11,12_18,13006,19187,32193
12,12_19,14484,21517,36001
13,12_2,15551,23468,39019
14,12_20,11959,17724,29683
15,12_21,14387,22306,36693
16,12_22,16327,25504,41831
17,12_23,15240,24080,39320
18,12_3,15622,24996,40618
19,12_4,16431,25415,41846
20,12_5,16175,25446,41621
21,12_6,12762,19830,32592
22,12_7,16491,25663,42154
23,12_8,15386,24914,40300
24,12_9,14732,22679,37411
25,13_0,14334,22130,36464
26,13_1,14565,22450,37015
27,13_10,17842,27807,45649
28,13_11,14950,23766,38716
29,13_12,15274,23649,38923
30,13_13,17512,26839,44351
31,13_14,12491,19457,31948
32,13_15,14494,22233,36727
33,13_16,15953,24597,40550
34,13_17,14458,22413,36871
35,13_18,13930,21469,35399
36,13_19,16542,23750,40292
37,13_2,16206,25268,41474
38,13_20,16415,26201,42616
39,13_21,16198,23938,40136
40,13_22,16136,25316,41452
41,13_23,15251,23058,38309
42,13_3,15655,23864,39519
43,13_4,15407,24616,40023
44,13_5,15352,23911,39263
45,13_6,15279,23508,38787
46,13_7,15354,24692,40046
47,13_8,12703,18575,31278
48,13_9,14792,23258,38050
49,14_0,16618,25987,42605
50,14_1,15160,23555,38715
51,14_10,16046,24732,40778
52,14_11,17912,28852,46764
53,14_12,14581,22229,36810
54,14_13,15045,23104,38149
55,14_14,15361,23333,38694
56,14_15,15480,23870,39350
57,14_16,13166,20477,33643
58,14_17,17274,26704,43978
59,14_18,16018,24181,40199
60,14_19,14413,22575,36988
61,14_2,15747,24171,39918
62,14_20,13917,20769,34686
63,14_21,16338,25623,41961
64,14_22,13428,20999,34427
65,14_23,18364,28821,47185
66,14_3,16015,25941,41956
67,14_4,16229,25327,41556
68,14_5,13601,20292,33893
69,14_6,14346,22172,36518
70,14_7,16453,26060,42513
71,14_8,15729,24781,40510
72,14_9,14188,22101,36289
73,15_0,15312,24356,39668
74,15_1,15733,24955,40688
75,15_10,12778,19263,32041
76,15_11,12358,18731,31089
77,15_12,12798,17483,30281
78,15_13,14758,21522,36280
79,15_14,12938,17763,30701
80,15_15,12285,15674,27959
81,15_16,16416,22713,39129
82,15_17,14636,21387,36023
83,15_18,12318,18073,30391
84,15_19,15457,23493,38950
85,15_2,16720,25762,42482
86,15_20,16210,24513,40723
87,15_21,14282,22618,36900
88,15_22,14640,23332,37972
89,15_23,16282,26183,42465
90,15_3,18358,28587,46945
91,15_4,15414,24712,40126
92,15_5,16200,24080,40280
93,15_6,13669,21130,34799
94,15_7,15294,24445,39739
95,15_8,14351,22967,37318
96,15_9,14780,23727,38507
97,16_0,17536,27332,44868
98,16_1,15235,24692,39927
99,16_10,16520,24040,40560
100,16_11,14304,22377,36681
101,16_12,14949,22543,37492
102,16_13,14947,23631,38578
103,16_14,15495,23339,38834
104,16_15,13069,18904,31973
105,16_16,15489,24200,39689
106,16_17,14905,23267,38172
107,16_18,15275,23995,39270
108,16_19,14462,22876,37338
109,16_2,13113,20897,34010
110,16_20,14337,21697,36034
111,16_21,14765,23625,38390
112,16_22,14246,22076,36322
113,16_23,13615,20851,34466
114,16_3,13475,20724,34199
115,16_4,14589,22236,36825
116,16_5,15250,22322,37572
117,16_6,16864,26005,42869
118,16_7,14429,22451,36880
119,16_8,14218,22084,36302
120,16_9,14268,21603,35871
121,17_0,16547,26179,42726
122,17_1,16445,25628,42073
123,17_10,13407,19159,32566
124,17_11,13544,20049,33593
125,17_12,16345,24977,41322
126,17_13,12867,19822,32689
127,17_14,14303,20950,35253
128,17_15,14779,22529,37308
129,17_16,17498,26406,43904
130,17_17,14452,21748,36200
131,17_18,14923,23164,38087
132,17_19,14711,22483,37194
133,17_2,16732,26367,43099
134,17_20,15014,23670,38684
135,17_21,13168,19525,32693
136,17_22,15005,23243,38248
137,17_23,14111,21808,35919
138,17_3,14442,22383,36825
139,17_4,14720,22124,36844
140,17_5,16235,25267,41502
141,17_6,16323,26079,42402
142,17_7,14850,22747,37597
143,17_8,13914,21458,35372
144,17_9,13842,21788,35630
145,18_0,16216,25888,42104
146,18_1,16337,26888,43225
147,18_10,15781,22648,38429
148,18_11,13712,21589,35301
149,18_12,13716,21292,35008
150,18_13,17493,27903,45396
151,18_14,14218,20556,34774
152,18_15,15436,22235,37671
153,18_16,13884,21136,35020
154,18_17,14637,22461,37098
155,18_18,13258,19271,32529
156,18_19,13580,19854,33434
157,18_2,15010,24437,39447
158,18_20,15577,23569,39146
159,18_21,17104,25375,42479
160,18_22,14645,22247,36892
161,18_23,11791,17918,29709
162,18_3,16119,25401,41520
163,18_4,15970,24907,40877
164,18_5,16468,25701,42169
165,18_6,14116,22058,36174
166,18_7,16320,25553,41873
167,18_8,16393,25086,41479
168,18_9,14928,22395,37323
169,11-0,0,0,0
170,11-1,0,0,0
171,11-2,0,0,0
172,11-3,0,0,0
173,11-4,0,0,0
174,11-5,0,0,0
175,11-6,0,0,0
176,11-7,0,0,0
177,11-8,0,0,0
178,11-9,0,0,0
179,11-10,0,0,0
180,11-11,0,0,0
181,11-12,0,0,0
182,11-13,0,0,0
183,11-14,0,0,0
184,11-15,0,0,0
185,11-16,0,0,0
186,11-17,0,0,0
187,11-18,0,0,0
188,11-19,0,0,0
189,11-20,0,0,0
190,11-21,0,0,0
191,11-22,0,0,0
192,11-23,0,0,0
193,12-0,0,0,0
194,12-1,0,0,0
195,12-2,0,0,0
196,12-3,0,0,0
197,12-4,0,0,0
198,12-5,0,0,0
199,12-6,0,0,0
200,12-7,0,0,0
201,12-8,0,0,0
202,12-9,0,0,0
203,12-10,0,0,0
204,12-11,0,0,0
205,12-12,0,0,0
206,12-13,0,0,0
207,12-14,0,0,0
208,12-15,0,0,0
209,12-16,0,0,0
210,12-17,0,0,0
211,12-18,0,0,0
212,12-19,0,0,0
213,12-20,0,0,0
214,12-21,0,0,0
215,12-22,0,0,0
216,12-23,0,0,0
217,13-0,0,0,0
218,13-1,0,0,0
219,13-2,0,0,0
220,13-3,0,0,0
221,13-4,0,0,0
222,13-5,0,0,0
223,13-6,0,0,0
224,13-7,0,0,0
225,13-8,0,0,0
226,13-9,0,0,0
227,13-10,0,0,0
228,13-11,0,0,0
229,13-12,0,0,0
230,13-13,0,0,0
231,13-14,0,0,0
232,13-15,0,0,0
233,13-16,0,0,0
234,13-17,0,0,0
235,13-18,0,0,0
236,13-19,0,0,0
237,13-20,0,0,0
238,13-21,0,0,0
239,13-22,0,0,0
240,13-23,0,0,0
241,14-0,0,0,0
242,14-1,0,0,0
243,14-2,0,0,0
244,14-3,0,0,0
245,14-4,0,0,0
246,14-5,0,0,0
247,14-6,0,0,0
248,14-7,0,0,0
249,14-8,0,0,0
250,14-9,0,0,0
251,14-10,0,0,0
252,14-11,0,0,0
253,14-12,0,0,0
254,14-13,0,0,0
255,14-14,0,0,0
256,14-15,0,0,0
257,14-16,0,0,0
258,14-17,0,0,0
259,14-18,0,0,0
260,14-19,0,0,0
261,14-20,0,0,0
262,14-21,0,0,0
263,14-22,0,0,0
264,14-23,0,0,0
265,15-0,0,0,0
266,15-1,0,0,0
267,15-2,0,0,0
268,15-3,0,0,0
269,15-4,0,0,0
270,15-5,0,0,0
271,15-6,0,0,0
272,15-7,0,0,0
273,15-8,0,0,0
274,15-9,0,0,0
275,15-10,0,0,0
276,15-11,0,0,0
277,15-12,0,0,0
278,15-13,0,0,0
279,15-14,0,0,0
280,15-15,0,0,0
281,15-16,0,0,0
282,15-17,0,0,0
283,15-18,0,0,0
284,15-19,0,0,0
285,15-20,0,0,0
286,15-21,0,0,0
287,15-22,0,0,0
288,15-23,0,0,0
289,16-0,0,0,0
290,16-1,0,0,0
291,16-2,0,0,0
292,16-3,0,0,0
293,16-4,0,0,0
294,16-5,0,0,0
295,16-6,0,0,0
296,16-7,0,0,0
297,16-8,0,0,0
298,16-9,0,0,0
299,16-10,0,0,0
300,16-11,0,0,0
301,16-12,0,0,0
302,16-13,0,0,0
303,16-14,0,0,0
304,16-15,0,0,0
305,16-16,0,0,0
306,16-17,0,0,0
307,16-18,0,0,0
308,16-19,0,0,0
309,16-20,0,0,0
310,16-21,0,0,0
311,16-22,0,0,0
312,16-23,0,0,0
313,17-0,0,0,0
314,17-1,0,0,0
315,17-2,0,0,0
316,17-3,0,0,0
317,17-4,0,0,0
318,17-5,0,0,0
319,17-6,0,0,0
320,17-7,0,0,0
321,17-8,0,0,0
322,17-9,0,0,0
323,17-10,0,0,0
324,17-11,0,0,0
325,17-12,0,0,0
326,17-13,0,0,0
327,17-14,0,0,0
328,17-15,0,0,0
329,17-16,0,0,0
330,17-17,0,0,0
331,17-18,0,0,0
332,17-19,0,0,0
333,17-20,0,0,0
334,17-21,0,0,0
335,17-22,0,0,0
336,17-23,0,0,0
337,18-0,0,0,0
338,18-1,0,0,0
339,18-2,0,0,0
340,18-3,0,0,0
341,18-4,0,0,0
342,18-5,0,0,0
343,18-6,0,0,0
344,18-7,0,0,0
345,18-8,0,0,0
346,18-9,0,0,0
347,18-10,0,0,0
348,18-11,0,0,0
349,18-12,0,0,0
350,18-13,0,0,0
351,18-14,0,0,0
352,18-15,0,0,0
353,18-16,0,0,0
354,18-17,0,0,0
355,18-18,0,0,0
356,18-19,0,0,0
357,18-20,0,0,0
358,18-21,0,0,0
359,18-22,0,0,0
360,18-23,0,0,0
