,day_time,uplink_length,downlink_length,sum_flow
0,11_23,1743,3187,4930
1,12_0,12278,22211,34489
2,12_1,10934,19779,30713
3,12_10,10315,19066,29381
4,12_11,12397,22430,34827
5,12_12,12373,22388,34761
6,12_13,12421,22705,35126
7,12_14,10095,17822,27917
8,12_15,10131,18535,28666
9,12_16,2044215,26027,2070242
10,12_17,12641,22677,35318
11,12_18,13486,24238,37724
12,12_19,10309,18204,28513
13,12_2,14128,25589,39717
14,12_20,11814,21582,33396
15,12_21,9167,16536,25703
16,12_22,10993,20077,31070
17,12_23,13135,24019,37154
18,12_3,14271,26083,40354
19,12_4,11582,21158,32740
20,12_5,12105,22085,34190
21,12_6,13111,23744,36855
22,12_7,11362,20762,32124
23,12_8,11950,21782,33732
24,12_9,11160,19998,31158
25,13_0,12379,22607,34986
26,13_1,10761,19024,29785
27,13_10,12576,23008,35584
28,13_11,10440,19080,29520
29,13_12,11100,20049,31149
30,13_13,11850,20585,32435
31,13_14,13503,22975,36478
32,13_15,11814,20953,32767
33,13_16,10922,19546,30468
34,13_17,11493,20804,32297
35,13_18,12695,23022,35717
36,13_19,9893,17468,27361
37,13_2,11749,21051,32800
38,13_20,12403,22663,35066
39,13_21,11124,20324,31448
40,13_22,10214,18670,28884
41,13_23,10589,18521,29110
42,13_3,10874,19858,30732
43,13_4,11403,20594,31997
44,13_5,11261,20147,31408
45,13_6,11505,20599,32104
46,13_7,11731,21037,32768
47,13_8,10904,19928,30832
48,13_9,11475,20762,32237
49,14_0,13355,23991,37346
50,14_1,11713,21200,32913
51,14_10,11653,20841,32494
52,14_11,13301,24084,37385
53,14_12,11707,21186,32893
54,14_13,11731,21242,32973
55,14_14,11612,20818,32430
56,14_15,11237,19709,30946
57,14_16,11350,20324,31674
58,14_17,13135,24019,37154
59,14_18,12855,23278,36133
60,14_19,9155,16727,25882
61,14_2,13778,25007,38785
62,14_20,13117,23553,36670
63,14_21,10535,19024,29559
64,14_22,12142,21382,33524
65,14_23,12046,21186,33232
66,14_3,12171,22020,34191
67,14_4,13052,23665,36717
68,14_5,12094,21899,33993
69,14_6,11957,21857,33814
70,14_7,13034,23842,36876
71,14_8,9292,16769,26061
72,14_9,11100,20063,31163
73,15_0,10416,19024,29440
74,15_1,12617,22826,35443
75,15_10,10303,18395,28698
76,15_11,9286,16974,26260
77,15_12,11231,20296,31527
78,15_13,10178,17971,28149
79,15_14,11124,19462,30586
80,15_15,11642,20874,32516
81,15_16,13932,25263,39195
82,15_17,12802,23418,36220
83,15_18,12581,22756,35337
84,15_19,12177,22034,34211
85,15_2,12736,22840,35576
86,15_20,12867,23306,36173
87,15_21,9934,17505,27439
88,15_22,10523,19215,29738
89,15_23,11112,20077,31189
90,15_3,12064,21843,33907
91,15_4,11743,21270,33013
92,15_5,13438,24345,37783
93,15_6,10446,19094,29540
94,15_7,11695,21363,33058
95,15_8,12457,22789,35246
96,15_9,11749,20641,32390
97,16_0,13105,23306,36411
98,16_1,12475,22612,35087
99,16_10,3945653,4308853,8254506
100,16_11,207048,877661,1084709
101,16_12,76957,308723,385680
102,16_13,10791,19723,30514
103,16_14,78294,285484,363778
104,16_15,12849,23250,36099
105,16_16,11880,21107,32987
106,16_17,293571,1252632,1546203
107,16_18,13105,23525,36630
108,16_19,10143,18344,28487
109,16_2,13212,23935,37147
110,16_20,11666,21135,32801
111,16_21,12706,22784,35490
112,16_22,11540,21060,32600
113,16_23,13093,23921,37014
114,16_3,10125,18302,28427
115,16_4,12385,22211,34596
116,16_5,12552,22323,34875
117,16_6,11160,20408,31568
118,16_7,11725,21228,32953
119,16_8,10809,19546,30355
120,16_9,11094,20049,31143
121,17_0,12427,22295,34722
122,17_1,10434,18642,29076
123,17_10,10589,19369,29958
124,17_11,13414,23837,37251
125,17_12,11838,20585,32423
126,17_13,9726,17547,27273
127,17_14,11654,20711,32365
128,17_15,10987,19653,30640
129,17_16,11576,20515,32091
130,17_17,11511,19984,31495
131,17_18,10749,19215,29964
132,17_19,11529,20231,31760
133,17_2,11630,21051,32681
134,17_20,9286,16359,25645
135,17_21,11927,21582,33509
136,17_22,10999,19886,30885
137,17_23,12962,23236,36198
