,day_time,uplink_length,downlink_length,sum_flow
0,11_23,59279,35617,94896
1,12_0,727310,1122037,1849347
2,12_1,666578,746912,1413490
3,12_10,757083,1175614,1932697
4,12_11,9560233,1036615,10596848
5,12_12,5607329,979950,6587279
6,12_13,734037,961357,1695394
7,12_14,678249,777243,1455492
8,12_15,2225320,1470285,3695605
9,12_16,1754759,1418466,3173225
10,12_17,866302,1584840,2451142
11,12_18,37598035,734501,38332536
12,12_19,1196878,1511379,2708257
13,12_2,665598,1117819,1783417
14,12_20,869050,1722047,2591097
15,12_21,863084,2058278,2921362
16,12_22,886399,2164475,3050874
17,12_23,792207,1982529,2774736
18,12_3,424462,739638,1164100
19,12_4,441976,1034158,1476134
20,12_5,375419,743784,1119203
21,12_6,1009119,2568677,3577796
22,12_7,751545,1793920,2545465
23,12_8,890751,2072608,2963359
24,12_9,792330,1286166,2078496
25,13_0,680837,1353805,2034642
26,13_1,917842,1852121,2769963
27,13_10,800394,1581993,2382387
28,13_11,1007691,3009705,4017396
29,13_12,751354,1654617,2405971
30,13_13,828605,1525828,2354433
31,13_14,693214,1225695,1918909
32,13_15,857211,1064909,1922120
33,13_16,690875,1546363,2237238
34,13_17,798217,1695437,2493654
35,13_18,1012686,2503297,3515983
36,13_19,934034,2322828,3256862
37,13_2,800610,2028805,2829415
38,13_20,963546,2185154,3148700
39,13_21,920845,1808197,2729042
40,13_22,708816,1358329,2067145
41,13_23,819645,1913661,2733306
42,13_3,438701,630043,1068744
43,13_4,502036,896749,1398785
44,13_5,645104,1066525,1711629
45,13_6,864976,2408152,3273128
46,13_7,761852,1692223,2454075
47,13_8,629211,1070491,1699702
48,13_9,716699,1169727,1886426
49,14_0,861179,2071900,2933079
50,14_1,758537,1048099,1806636
51,14_10,812290,1358599,2170889
52,14_11,687381,1653362,2340743
53,14_12,925536,1900290,2825826
54,14_13,787643,1046394,1834037
55,14_14,940109,2112058,3052167
56,14_15,670200,926884,1597084
57,14_16,1007942,2149655,3157597
58,14_17,973951,2789107,3763058
59,14_18,919479,2450064,3369543
60,14_19,910129,2123816,3033945
61,14_2,825360,1954470,2779830
62,14_20,914673,2904733,3819406
63,14_21,863392,2361120,3224512
64,14_22,648876,1802543,2451419
65,14_23,822332,2020706,2843038
66,14_3,440192,638889,1079081
67,14_4,467178,1262839,1730017
68,14_5,508497,986583,1495080
69,14_6,729415,1762534,2491949
70,14_7,692727,1901961,2594688
71,14_8,773627,1536264,2309891
72,14_9,966012,2040889,3006901
73,15_0,733203,1941118,2674321
74,15_1,838823,1677776,2516599
75,15_10,1104004,806836,1910840
76,15_11,480771,503942,984713
77,15_12,594769,1150204,1744973
78,15_13,2502666,3158560,5661226
79,15_14,3518215,4067613,7585828
80,15_15,6407107,2144967,8552074
81,15_16,3244183,908310,4152493
82,15_17,2118822,878139,2996961
83,15_18,4579608,1153800,5733408
84,15_19,1894456,1163293,3057749
85,15_2,712455,1581839,2294294
86,15_20,1850248,1504652,3354900
87,15_21,1952278,1372851,3325129
88,15_22,1775043,1599038,3374081
89,15_23,1764979,3127248,4892227
90,15_3,509107,1172243,1681350
91,15_4,477795,1156840,1634635
92,15_5,772281,2399512,3171793
93,15_6,687523,1467027,2154550
94,15_7,749776,1970129,2719905
95,15_8,1150257,2830874,3981131
96,15_9,942571,1841320,2783891
97,16_0,1645305,1118656,2763961
98,16_1,1792894,2577109,4370003
99,16_10,813853,830658,1644511
