,day_time,uplink_length,downlink_length,sum_flow
0,15_10,73000,2367501,2440501
1,15_11,9049,52704,61753
2,15_12,65636,1383567,1449203
3,15_13,37374,1374646,1412020
4,15_14,27957,534459,562416
5,15_15,29675,616958,646633
6,15_16,37140,193852,230992
7,16_10,26594,265798,292392
8,16_11,31041,418737,449778
9,16_12,66745,1143729,1210474
10,16_13,163571,2318352,2481923
11,16_14,19984,45063,65047
12,16_15,11002,24889,35891
13,16_16,14033,116328,130361
14,16_9,86874,808452,895326
15,17_10,674545,172903,847448
16,17_11,48972,440513,489485
17,17_12,263013,1347539,1610552
18,17_13,301112,308990173,309291285
19,17_14,142893,133529858,133672751
20,17_15,91697,198150,289847
21,17_16,58965,976841,1035806
22,17_9,74413,433825,508238
23,18_10,89550,601831,691381
24,18_11,129388,80356986,80486374
25,18_12,1614596,386633022,388247618
26,18_13,306175,239296810,239602985
27,18_14,29593,436015,465608
28,18_9,41457,484466,525923
29,11-0,0,0,0
30,11-1,0,0,0
31,11-2,0,0,0
32,11-3,0,0,0
33,11-4,0,0,0
34,11-5,0,0,0
35,11-6,0,0,0
36,11-7,0,0,0
37,11-8,0,0,0
38,11-9,0,0,0
39,11-10,0,0,0
40,11-11,0,0,0
41,11-12,0,0,0
42,11-13,0,0,0
43,11-14,0,0,0
44,11-15,0,0,0
45,11-16,0,0,0
46,11-17,0,0,0
47,11-18,0,0,0
48,11-19,0,0,0
49,11-20,0,0,0
50,11-21,0,0,0
51,11-22,0,0,0
52,11-23,0,0,0
53,12-0,0,0,0
54,12-1,0,0,0
55,12-2,0,0,0
56,12-3,0,0,0
57,12-4,0,0,0
58,12-5,0,0,0
59,12-6,0,0,0
60,12-7,0,0,0
61,12-8,0,0,0
62,12-9,0,0,0
63,12-10,0,0,0
64,12-11,0,0,0
65,12-12,0,0,0
66,12-13,0,0,0
67,12-14,0,0,0
68,12-15,0,0,0
69,12-16,0,0,0
70,12-17,0,0,0
71,12-18,0,0,0
72,12-19,0,0,0
73,12-20,0,0,0
74,12-21,0,0,0
75,12-22,0,0,0
76,12-23,0,0,0
77,13-0,0,0,0
78,13-1,0,0,0
79,13-2,0,0,0
80,13-3,0,0,0
81,13-4,0,0,0
82,13-5,0,0,0
83,13-6,0,0,0
84,13-7,0,0,0
85,13-8,0,0,0
86,13-9,0,0,0
87,13-10,0,0,0
88,13-11,0,0,0
89,13-12,0,0,0
90,13-13,0,0,0
91,13-14,0,0,0
92,13-15,0,0,0
93,13-16,0,0,0
94,13-17,0,0,0
95,13-18,0,0,0
96,13-19,0,0,0
97,13-20,0,0,0
98,13-21,0,0,0
99,13-22,0,0,0
100,13-23,0,0,0
101,14-0,0,0,0
102,14-1,0,0,0
103,14-2,0,0,0
104,14-3,0,0,0
105,14-4,0,0,0
106,14-5,0,0,0
107,14-6,0,0,0
108,14-7,0,0,0
109,14-8,0,0,0
110,14-9,0,0,0
111,14-10,0,0,0
112,14-11,0,0,0
113,14-12,0,0,0
114,14-13,0,0,0
115,14-14,0,0,0
116,14-15,0,0,0
117,14-16,0,0,0
118,14-17,0,0,0
119,14-18,0,0,0
120,14-19,0,0,0
121,14-20,0,0,0
122,14-21,0,0,0
123,14-22,0,0,0
124,14-23,0,0,0
125,15-0,0,0,0
126,15-1,0,0,0
127,15-2,0,0,0
128,15-3,0,0,0
129,15-4,0,0,0
130,15-5,0,0,0
131,15-6,0,0,0
132,15-7,0,0,0
133,15-8,0,0,0
134,15-9,0,0,0
135,15-10,0,0,0
136,15-11,0,0,0
137,15-12,0,0,0
138,15-13,0,0,0
139,15-14,0,0,0
140,15-15,0,0,0
141,15-16,0,0,0
142,15-17,0,0,0
143,15-18,0,0,0
144,15-19,0,0,0
145,15-20,0,0,0
146,15-21,0,0,0
147,15-22,0,0,0
148,15-23,0,0,0
149,16-0,0,0,0
150,16-1,0,0,0
151,16-2,0,0,0
152,16-3,0,0,0
153,16-4,0,0,0
154,16-5,0,0,0
155,16-6,0,0,0
156,16-7,0,0,0
157,16-8,0,0,0
158,16-9,0,0,0
159,16-10,0,0,0
160,16-11,0,0,0
161,16-12,0,0,0
162,16-13,0,0,0
163,16-14,0,0,0
164,16-15,0,0,0
165,16-16,0,0,0
166,16-17,0,0,0
167,16-18,0,0,0
168,16-19,0,0,0
169,16-20,0,0,0
170,16-21,0,0,0
171,16-22,0,0,0
172,16-23,0,0,0
173,17-0,0,0,0
174,17-1,0,0,0
175,17-2,0,0,0
176,17-3,0,0,0
177,17-4,0,0,0
178,17-5,0,0,0
179,17-6,0,0,0
180,17-7,0,0,0
181,17-8,0,0,0
182,17-9,0,0,0
183,17-10,0,0,0
184,17-11,0,0,0
185,17-12,0,0,0
186,17-13,0,0,0
187,17-14,0,0,0
188,17-15,0,0,0
189,17-16,0,0,0
190,17-17,0,0,0
191,17-18,0,0,0
192,17-19,0,0,0
193,17-20,0,0,0
194,17-21,0,0,0
195,17-22,0,0,0
196,17-23,0,0,0
197,18-0,0,0,0
198,18-1,0,0,0
199,18-2,0,0,0
200,18-3,0,0,0
201,18-4,0,0,0
202,18-5,0,0,0
203,18-6,0,0,0
204,18-7,0,0,0
205,18-8,0,0,0
206,18-9,0,0,0
207,18-10,0,0,0
208,18-11,0,0,0
209,18-12,0,0,0
210,18-13,0,0,0
211,18-14,0,0,0
212,18-15,0,0,0
213,18-16,0,0,0
214,18-17,0,0,0
215,18-18,0,0,0
216,18-19,0,0,0
217,18-20,0,0,0
218,18-21,0,0,0
219,18-22,0,0,0
220,18-23,0,0,0
