,day_time,uplink_length,downlink_length,sum_flow
0,12_10,55476,115638,171114
1,12_11,115296,284477,399773
2,12_12,8315,8623,16938
3,12_13,28011,65572,93583
4,12_14,135021,886636,1021657
5,12_15,218590,513195,731785
6,12_16,17481,95130,112611
7,12_17,128449,139315,267764
8,12_18,1173982,77351,1251333
9,12_9,19521,127323,146844
10,13_10,32424,402565,434989
11,13_11,49630,248821,298451
12,13_12,406079,771810,1177889
13,13_13,12072,28000,40072
14,13_14,19065,173476,192541
15,13_15,75076,338789,413865
16,13_16,159162887,717764,159880651
17,13_17,378799626,51627,378851253
18,13_18,620980972,236065,621217037
19,13_19,534827408,770311,535597719
20,13_20,872461728,276079,872737807
21,13_21,67147694,29111,67176805
22,13_22,2191,1694,3885
23,14_12,313212,5639872,5953084
24,14_13,201256,6060225,6261481
25,14_14,95886,119375,215261
26,14_15,26986,478425,505411
27,14_16,53939,830860,884799
28,14_17,43214,244223,287437
29,14_18,57924,677574,735498
30,14_19,26856,17689,44545
31,14_20,109333,207538,316871
32,14_21,62016,564435,626451
33,15_10,75020,408280,483300
34,15_11,19591,115424,135015
35,15_12,11044,21736,32780
36,15_13,20683,40924,61607
37,15_14,155854,646169,802023
38,15_15,45479,99136,144615
39,15_16,122893,556384,679277
40,15_17,142001,113430,255431
41,15_18,78449,156910,235359
42,15_19,21925,397170,419095
43,15_20,164021,1736399,1900420
44,15_21,110498,993383,1103881
45,15_9,30760,115477,146237
46,16_10,119921,775427,895348
47,16_11,93037,194314,287351
48,16_12,5984,9263,15247
49,16_13,191057,2003146,2194203
50,16_14,36056,294388,330444
51,16_15,25541,615354,640895
52,16_16,43693,167071,210764
53,16_17,106207,486496,592703
54,16_18,20737,19211,39948
55,16_19,22270,125167,147437
56,16_20,223,278,501
57,16_9,87410,744829,832239
58,17_10,230668,1800023,2030691
59,17_11,168547,952617,1121164
60,17_12,162160,658208,820368
61,17_13,294223,1429813,1724036
62,17_14,145482,402015,547497
63,17_15,129547,401819,531366
64,17_16,193855,339141,532996
65,17_17,238185,1935248,2173433
66,17_18,194422,1183283,1377705
67,17_19,90681,451479,542160
68,17_20,10255,25333,35588
69,17_9,191562,3029049,3220611
70,18_10,35507,94060,129567
71,18_11,31632,414936,446568
72,18_12,8445,62697,71142
73,18_13,280721,1138691,1419412
74,18_14,12650,880450,893100
75,18_15,74511,534721,609232
76,18_16,87157,593588,680745
77,18_17,285365,1353074,1638439
78,18_18,11901,29957,41858
79,18_19,59310,539653,598963
80,18_9,16213,10215,26428
81,11-0,0,0,0
82,11-1,0,0,0
83,11-2,0,0,0
84,11-3,0,0,0
85,11-4,0,0,0
86,11-5,0,0,0
87,11-6,0,0,0
88,11-7,0,0,0
89,11-8,0,0,0
90,11-9,0,0,0
91,11-10,0,0,0
92,11-11,0,0,0
