,day_time,uplink_length,downlink_length,sum_flow
0,11_23,16844,222510,239354
1,12_0,172687,2420483,2593170
2,12_1,180899,2823494,3004393
3,12_10,134805,1382823,1517628
4,12_11,166988,2965863,3132851
5,12_12,155909,1813260,1969169
6,12_13,161489,2773190,2934679
7,12_14,174356,2893531,3067887
8,12_15,153539,1436715,1590254
9,12_16,194457,4537102,4731559
10,12_17,162332,2011547,2173879
11,12_18,180962,3377919,3558881
12,12_19,172319,2422143,2594462
13,12_2,177027,2800778,2977805
14,12_20,183576,3390155,3573731
15,12_21,186696,3390513,3577209
16,12_22,172552,2612541,2785093
17,12_23,183316,3198468,3381784
18,12_3,187004,3020135,3207139
19,12_4,175977,2427307,2603284
20,12_5,207019,4570182,4777201
21,12_6,176051,2807145,2983196
22,12_7,176333,2427650,2603983
23,12_8,161146,1645331,1806477
24,12_9,171084,2411585,2582669
25,13_0,180360,2815083,2995443
26,13_1,185588,3211482,3397070
27,13_10,177928,2618634,2796562
28,13_11,170117,2605805,2775922
29,13_12,186489,3205293,3391782
30,13_13,181068,2973026,3154094
31,13_14,173384,2368367,2541751
32,13_15,184548,3362568,3547116
33,13_16,168651,2223682,2392333
34,13_17,168656,2224444,2393100
35,13_18,181551,3001969,3183520
36,13_19,171908,2419833,2591741
37,13_2,197142,3986162,4183304
38,13_20,187412,3586346,3773758
39,13_21,190989,3595486,3786475
40,13_22,170020,2791626,2961646
41,13_23,177682,2429108,2606790
42,13_3,185103,3389417,3574520
43,13_4,170409,2792878,2963287
44,13_5,197831,3795802,3993633
45,13_6,176852,2617784,2794636
46,13_7,184008,2825427,3009435
47,13_8,171440,1850298,2021738
48,13_9,177213,2430153,2607366
49,14_0,177307,2241015,2418322
50,14_1,173403,2615166,2788569
51,14_10,183534,3391674,3575208
52,14_11,166537,2406361,2572898
53,14_12,182147,2819693,3001840
54,14_13,198499,3982833,4181332
55,14_14,190163,3590306,3780469
56,14_15,184620,2632174,2816794
57,14_16,183927,3388584,3572511
58,14_17,171954,2419084,2591038
59,14_18,177931,2617179,2795110
60,14_19,178114,2621501,2799615
61,14_2,181138,2813537,2994675
62,14_20,171677,2041022,2212699
63,14_21,163795,2213769,2377564
64,14_22,178211,2999108,3177319
65,14_23,173515,2233400,2406915
66,14_3,163699,1454707,1618406
67,14_4,179306,2811346,2990652
68,14_5,174382,2236815,2411197
69,14_6,200870,4179048,4379918
70,14_7,171098,2041548,2212646
71,14_8,167519,1844863,2012382
72,14_9,167883,1845987,2013870
73,15_0,186536,3405784,3592320
74,15_1,194948,3604653,3799601
75,15_10,171470,3354187,3525657
76,15_11,161749,3716859,3878608
77,15_12,170044,2596365,2766409
78,15_13,163903,2591752,2755655
79,15_14,158823,1988022,2146845
80,15_15,160856,2819609,2980465
81,15_16,142812,1596050,1738862
82,15_17,168523,3349611,3518134
