,day_time,uplink_length,downlink_length,sum_flow
0,11_23,477239,3683627,4160866
1,12_0,1146839,16770731,17917570
2,12_1,3157425,83294559,86451984
3,12_10,847642,4506278,5353920
4,12_11,2144711,6389970,8534681
5,12_12,1087377,8217685,9305062
6,12_13,3239070,8509393,11748463
7,12_14,1094410,5710474,6804884
8,12_15,2507893,64778177,67286070
9,12_16,983754,1345871,2329625
10,12_17,2956434,11216680,14173114
11,12_18,1326110,1512284,2838394
12,12_19,2903615,18552856,21456471
13,12_2,1030917,7384816,8415733
14,12_20,849996,3745162,4595158
15,12_21,2720871,109394493,112115364
16,12_22,1822633,3968269,5790902
17,12_23,1409062,10102872,11511934
18,12_3,3044054,31237837,34281891
19,12_4,926366,7791557,8717923
20,12_5,1166294,8787382,9953676
21,12_6,355122,582347,937469
22,12_7,1702887,18018294,19721181
23,12_8,979784,2654970,3634754
24,12_9,2925616,57583391,60509007
25,13_0,241008,128376,369384
26,13_1,2634865,18260903,20895768
27,13_10,865299,6291905,7157204
28,13_11,2842980,11001162,13844142
29,13_12,441210,687092,1128302
30,13_13,2088385,66756197,68844582
31,13_14,1135811,6703158,7838969
32,13_15,3416850,23124420,26541270
33,13_16,1711728,6158354,7870082
34,13_17,2209871,12301073,14510944
35,13_18,1354194,1523752,2877946
36,13_19,2160436,14629867,16790303
37,13_2,371555,2436408,2807963
38,13_20,1451599,10603276,12054875
39,13_21,2676473,48600193,51276666
40,13_22,599043,4140635,4739678
41,13_23,2150112,62386765,64536877
42,13_3,1678646,61668759,63347405
43,13_4,969705,7378000,8347705
44,13_5,1500850,2530691,4031541
45,13_6,938900,2328175,3267075
46,13_7,2401482,21857696,24259178
47,13_8,396821,775029,1171850
48,13_9,2701406,18371024,21072430
49,14_0,951328,1376231,2327559
50,14_1,1960421,124058143,126018564
51,14_10,193232,338625,531857
52,14_11,2685595,17808110,20493705
53,14_12,459480,431271,890751
54,14_13,2433104,13364319,15797423
55,14_14,202901,2954724,3157625
56,14_15,1018503,2884494,3902997
57,14_16,2400681,9071801,11472482
58,14_17,2271350,4508185,6779535
59,14_18,1797302,8280647,10077949
60,14_19,2067939,13872019,15939958
61,14_2,756447,2031095,2787542
62,14_20,1680802,9168347,10849149
63,14_21,1848087,13776083,15624170
64,14_22,3083401,24356136,27439537
65,14_23,2695003,15688983,18383986
66,14_3,2284400,18314294,20598694
67,14_4,1637080,5644277,7281357
68,14_5,13824,20326,34150
69,14_7,2433092,17901793,20334885
70,14_8,234684,5904932,6139616
71,14_9,2042434,22952829,24995263
72,15_0,1769826,14682376,16452202
73,15_1,1833897,6350990,8184887
74,15_10,3029221,3900740,6929961
75,15_11,5290239,6519649,11809888
76,15_12,801542,1328831,2130373
77,15_13,2954555,8886285,11840840
78,15_14,4502016,9636165,14138181
79,15_15,8193241,63161313,71354554
80,15_16,6416990,13728164,20145154
81,15_17,1797021,39759805,41556826
82,15_18,987766,1211604,2199370
83,15_19,2867384,9900925,12768309
84,15_2,899976,749898,1649874
85,15_20,2837184,24479690,27316874
86,15_21,2403499,6156786,8560285
87,15_22,3415021,10257091,13672112
88,15_23,4275402,9882173,14157575
89,15_3,1873780,4039143,5912923
90,15_4,1811072,12405471,14216543
91,15_5,1515937,6051888,7567825
92,15_6,1619809,3409667,5029476
93,15_7,2666550,6227972,8894522
94,15_8,1031803,12386378,13418181
95,15_9,5779216,127326298,133105514
96,16_0,2094039,5448235,7542274
97,16_1,1079035,2239044,3318079
98,16_11,1412036,3840007,5252043
99,16_12,357376,445119,802495
100,16_13,2379831,5943020,8322851
101,16_14,356000,2422984,2778984
102,16_15,2772717,8939346,11712063
103,16_16,501032,1893274,2394306
104,16_17,2612062,12002732,14614794
105,16_18,1032152,2340683,3372835
106,16_19,3062143,29521945,32584088
107,16_2,973,423,1396
108,16_20,856993,3520650,4377643
109,16_21,1772331,9241545,11013876
110,16_22,1031834,12541037,13572871
111,16_23,1582082,9796457,11378539
112,16_3,1436113,7846959,9283072
113,16_4,333136,4858000,5191136
114,16_5,2086019,3838329,5924348
115,16_6,207432,240892,448324
116,16_7,2373387,18159299,20532686
117,16_8,192770,1291930,1484700
118,17_0,103678,163347,267025
119,17_1,1283151,2287762,3570913
120,17_10,534300,628153,1162453
121,17_11,1344223,10224755,11568978
122,17_12,460386,2888283,3348669
123,17_13,1691832,8524030,10215862
124,17_14,1197982,2310362,3508344
125,17_15,826644,14472228,15298872
126,17_16,968267,4022016,4990283
127,17_17,1407036,5404071,6811107
128,17_18,736566,1786069,2522635
129,17_19,1917042,43329755,45246797
130,17_2,1181559,1102053,2283612
131,17_20,1729137,17097538,18826675
132,17_21,1689526,1542690,3232216
133,17_22,639573,1052813,1692386
134,17_23,2678558,91996738,94675296
135,17_3,1786607,28309839,30096446
136,17_4,285390,1005983,1291373
137,17_5,1380397,12925913,14306310
138,17_6,230903,1966619,2197522
139,17_7,1032245,14241176,15273421
140,17_8,617672,74902263,75519935
141,17_9,707514,2466078,3173592
142,18_0,759517,3483291,4242808
143,18_1,1437955,13481160,14919115
144,18_11,2010779,3014791,5025570
145,18_12,894997,960424,1855421
146,18_13,1451209,88059843,89511052
147,18_14,1051266,2002592,3053858
148,18_15,1265125,1501944,2767069
149,18_16,896372,2307150,3203522
150,18_17,1893853,4795251,6689104
151,18_18,435697,483781,919478
152,18_19,1219365,6247761,7467126
153,18_2,237469,9568973,9806442
154,18_20,1093199,9805944,10899143
155,18_21,1237947,4883826,6121773
156,18_22,1030136,1500533,2530669
157,18_23,1256934,3723982,4980916
158,18_3,718235,2805187,3523422
159,18_4,480384,9331605,9811989
160,18_5,1576096,18964545,20540641
161,18_6,445827,376224,822051
162,18_7,1327145,3842363,5169508
163,18_8,511204,271437,782641
164,11-0,0,0,0
165,11-1,0,0,0
166,11-2,0,0,0
167,11-3,0,0,0
168,11-4,0,0,0
169,11-5,0,0,0
170,11-6,0,0,0
171,11-7,0,0,0
172,11-8,0,0,0
173,11-9,0,0,0
174,11-10,0,0,0
175,11-11,0,0,0
176,11-12,0,0,0
177,11-13,0,0,0
178,11-14,0,0,0
179,11-15,0,0,0
180,11-16,0,0,0
181,11-17,0,0,0
182,11-18,0,0,0
183,11-19,0,0,0
184,11-20,0,0,0
185,11-21,0,0,0
186,11-22,0,0,0
187,11-23,0,0,0
188,12-0,0,0,0
189,12-1,0,0,0
190,12-2,0,0,0
191,12-3,0,0,0
192,12-4,0,0,0
193,12-5,0,0,0
194,12-6,0,0,0
195,12-7,0,0,0
196,12-8,0,0,0
197,12-9,0,0,0
198,12-10,0,0,0
199,12-11,0,0,0
200,12-12,0,0,0
201,12-13,0,0,0
202,12-14,0,0,0
203,12-15,0,0,0
204,12-16,0,0,0
205,12-17,0,0,0
206,12-18,0,0,0
207,12-19,0,0,0
208,12-20,0,0,0
209,12-21,0,0,0
210,12-22,0,0,0
211,12-23,0,0,0
212,13-0,0,0,0
213,13-1,0,0,0
214,13-2,0,0,0
215,13-3,0,0,0
216,13-4,0,0,0
217,13-5,0,0,0
218,13-6,0,0,0
