,day_time,uplink_length,downlink_length,sum_flow
0,12_10,792,246,1038
1,12_12,1208,14009,15217
2,12_14,2188,28028,30216
3,12_16,287,45193,45480
4,12_17,340,408,748
5,12_18,1866,11375,13241
6,12_19,3187,5509,8696
7,12_9,4089,14242,18331
8,15_10,204284,432283,636567
9,15_11,26635,125565,152200
10,15_12,26184,3824754,3850938
11,15_13,9532,2109953,2119485
12,15_14,32835,58765,91600
13,15_15,54244,220130,274374
14,15_17,1430,944,2374
15,15_18,1589,1560,3149
16,15_19,345,77,422
17,16_10,71419,735387,806806
18,16_11,377613,6457873,6835486
19,16_12,2621,1147,3768
20,16_14,59398,1609506,1668904
21,16_15,7390,35518,42908
22,16_16,22218,32569,54787
23,16_17,18438,118086,136524
24,16_19,9278,19088,28366
25,16_9,21558,166517,188075
26,17_14,471,6439,6910
27,17_18,275,4593,4868
28,17_19,7151,5523,12674
29,18_10,183,317,500
30,18_11,122689,2211401,2334090
31,18_12,144448,2896943,3041391
32,18_13,21200,216681,237881
33,18_14,70772,2248206,2318978
34,18_15,100139,1476923,1577062
35,18_16,46072,376660,422732
36,18_17,61733,3865374,3927107
37,18_18,73781,791296,865077
38,18_19,257,2072,2329
39,11-0,0,0,0
40,11-1,0,0,0
41,11-2,0,0,0
42,11-3,0,0,0
43,11-4,0,0,0
44,11-5,0,0,0
45,11-6,0,0,0
46,11-7,0,0,0
47,11-8,0,0,0
48,11-9,0,0,0
49,11-10,0,0,0
50,11-11,0,0,0
51,11-12,0,0,0
52,11-13,0,0,0
53,11-14,0,0,0
54,11-15,0,0,0
55,11-16,0,0,0
56,11-17,0,0,0
57,11-18,0,0,0
58,11-19,0,0,0
59,11-20,0,0,0
60,11-21,0,0,0
61,11-22,0,0,0
62,11-23,0,0,0
63,12-0,0,0,0
64,12-1,0,0,0
65,12-2,0,0,0
66,12-3,0,0,0
67,12-4,0,0,0
68,12-5,0,0,0
69,12-6,0,0,0
70,12-7,0,0,0
71,12-8,0,0,0
72,12-9,0,0,0
73,12-10,0,0,0
74,12-11,0,0,0
75,12-12,0,0,0
76,12-13,0,0,0
77,12-14,0,0,0
78,12-15,0,0,0
79,12-16,0,0,0
80,12-17,0,0,0
81,12-18,0,0,0
82,12-19,0,0,0
83,12-20,0,0,0
84,12-21,0,0,0
85,12-22,0,0,0
86,12-23,0,0,0
87,13-0,0,0,0
88,13-1,0,0,0
89,13-2,0,0,0
90,13-3,0,0,0
91,13-4,0,0,0
92,13-5,0,0,0
93,13-6,0,0,0
94,13-7,0,0,0
