,day_time,uplink_length,downlink_length,sum_flow
0,11_23,2510,580938,583448
1,12_0,14568,2083809,2098377
2,12_1,13329,1050303,1063632
3,12_10,243349,11781288,12024637
4,12_11,369403,21596920,21966323
5,12_12,369684,30167729,30537413
6,12_13,322646,19783478,20106124
7,12_14,332206,21288807,21621013
8,12_15,310447,23182969,23493416
9,12_16,270536,18540326,18810862
10,12_17,230332,16312329,16542661
11,12_18,189229,12410945,12600174
12,12_19,176597,16813543,16990140
13,12_2,18375,5306618,5324993
14,12_20,180458,10316453,10496911
15,12_21,165175,14771517,14936692
16,12_22,150856,11486243,11637099
17,12_23,130571,10956456,11087027
18,12_3,15069,2458456,2473525
19,12_4,17213,2559463,2576676
20,12_5,15219,1315363,1330582
21,12_6,16685,3085188,3101873
22,12_7,15504,1724324,1739828
23,12_8,18208,2111864,2130072
24,12_9,13399,1291381,1304780
25,13_0,103509,10484457,10587966
26,13_1,108509,6573533,6682042
27,13_10,64988,3339778,3404766
28,13_11,63218,3848449,3911667
29,13_12,49377,4696865,4746242
30,13_13,46416,5232190,5278606
31,13_14,50435,3631454,3681889
32,13_15,55165,6858735,6913900
33,13_16,49580,2560721,2610301
34,13_17,46469,2915274,2961743
35,13_18,45908,3326982,3372890
36,13_19,41544,3139699,3181243
37,13_2,110310,10106947,10217257
38,13_20,38835,2750640,2789475
39,13_21,38889,2147802,2186691
40,13_22,40239,3322829,3363068
41,13_23,37660,3257206,3294866
42,13_3,101899,7909184,8011083
43,13_4,102704,10600434,10703138
44,13_5,103767,8787766,8891533
45,13_6,77981,7275030,7353011
46,13_7,87477,6985183,7072660
47,13_8,79844,7016067,7095911
48,13_9,83464,8029459,8112923
49,14_0,42626,4172925,4215551
50,14_1,38792,2591191,2629983
51,14_10,42753,4833851,4876604
52,14_11,36366,4057838,4094204
53,14_12,32460,3886688,3919148
54,14_13,36061,4392917,4428978
55,14_14,34160,2684566,2718726
56,14_15,31150,2146996,2178146
57,14_16,29449,1384311,1413760
58,14_17,34712,4781578,4816290
59,14_18,27142,2660000,2687142
60,14_19,36053,4914810,4950863
61,14_2,34219,1644100,1678319
62,14_20,27748,2690822,2718570
63,14_21,30614,2904198,2934812
64,14_22,27304,1689922,1717226
65,14_23,29894,2176483,2206377
66,14_3,38175,3433374,3471549
67,14_4,35550,2681082,2716632
68,14_5,41111,4614768,4655879
69,14_6,43560,5472476,5516036
70,14_7,37845,4545630,4583475
71,14_8,37654,2708500,2746154
72,14_9,38426,4430412,4468838
73,15_0,24155,2136231,2160386
74,15_1,29004,3182974,3211978
75,15_10,43684,2238572,2282256
76,15_11,59566,3578539,3638105
77,15_12,72024,6755605,6827629
78,15_13,72434,6809357,6881791
79,15_14,67558,4931440,4998998
80,15_15,66216,5069487,5135703
81,15_16,66768,5556113,5622881
82,15_17,51828,3211866,3263694
83,15_18,53900,4196313,4250213
84,15_19,50843,5434003,5484846
85,15_2,27556,3562079,3589635
86,15_20,52495,5037627,5090122
87,15_21,42859,7411477,7454336
88,15_22,43569,5453983,5497552
89,15_23,36539,8102948,8139487
90,15_3,27726,1897868,1925594
91,15_4,22175,3117150,3139325
92,15_5,25845,3562788,3588633
93,15_6,30539,5502684,5533223
94,15_7,29061,3767344,3796405
95,15_8,37185,3875509,3912694
96,15_9,43367,4438644,4482011
97,16_0,37785,6011677,6049462
98,16_1,29824,7017386,7047210
99,16_10,33711,2846806,2880517
100,16_11,31577,2940199,2971776
101,16_12,25227,4027008,4052235
102,16_13,29470,2880304,2909774
103,16_14,26044,2299973,2326017
104,16_15,20753,2361999,2382752
105,16_16,21828,2544945,2566773
106,16_17,21143,1668616,1689759
107,16_18,22109,1640848,1662957
108,16_19,19404,1074310,1093714
109,16_2,33878,6398743,6432621
110,16_20,20655,1830708,1851363
111,16_21,19431,3665163,3684594
112,16_22,20584,3604488,3625072
113,16_23,19987,3067022,3087009
114,16_3,28562,5955882,5984444
115,16_4,30278,4293608,4323886
116,16_5,32019,3947673,3979692
117,16_6,31065,4460292,4491357
118,16_7,27334,3879586,3906920
119,16_8,34104,4686376,4720480
120,16_9,36956,6193672,6230628
121,17_0,20723,2609340,2630063
122,17_1,17615,1711460,1729075
123,17_10,16871,941745,958616
124,17_11,12343,699250,711593
125,17_12,19766,2953570,2973336
126,17_13,16645,1749075,1765720
127,17_14,16018,2679107,2695125
128,17_15,14908,2077712,2092620
