,day_time,uplink_length,downlink_length,sum_flow
0,11_23,16750,194862,211612
1,12_0,197257,2307083,2504340
2,12_1,196784,2345477,2542261
3,12_10,143796,1681390,1825186
4,12_11,214457,2538158,2752615
5,12_12,257165,3012596,3269761
6,12_13,190390,2259263,2449653
7,12_14,189754,2232763,2422517
8,12_15,206923,2462117,2669040
9,12_16,212267,2499286,2711553
10,12_17,364705,4323736,4688441
11,12_18,368903,4352768,4721671
12,12_19,319821,3703919,4023740
13,12_2,205832,2404037,2609869
14,12_20,321656,3758905,4080561
15,12_21,346443,4048914,4395357
16,12_22,335306,3932092,4267398
17,12_23,356929,4224262,4581191
18,12_3,189566,2222400,2411966
19,12_4,194016,2300098,2494114
20,12_5,200272,2326602,2526874
21,12_6,203712,2378223,2581935
22,12_7,204103,2378228,2582331
23,12_8,194916,2274821,2469737
24,12_9,184055,2202724,2386779
25,13_0,323025,3775553,4098578
26,13_1,314416,3691776,4006192
27,13_10,275032,3255623,3530655
28,13_11,310783,3656660,3967443
29,13_12,287957,3370345,3658302
30,13_13,294482,3507394,3801876
31,13_14,291900,3533152,3825052
32,13_15,277303,3357917,3635220
33,13_16,269263,3188886,3458149
34,13_17,293108,3442493,3735601
35,13_18,308110,3598790,3906900
36,13_19,301712,3532251,3833963
37,13_2,335793,3903064,4238857
38,13_20,299258,3480944,3780202
39,13_21,316806,3708072,4024878
40,13_22,290589,3395462,3686051
41,13_23,318237,3704057,4022294
42,13_3,353457,4102838,4456295
43,13_4,370142,4372994,4743136
44,13_5,331197,3840985,4172182
45,13_6,331687,3861301,4192988
46,13_7,345169,4028810,4373979
47,13_8,364063,4254237,4618300
48,13_9,355473,4197648,4553121
49,14_0,283754,3299145,3582899
50,14_1,304510,3544927,3849437
51,14_10,263760,3074195,3337955
52,14_11,229318,2699659,2928977
53,14_12,237594,2776503,3014097
54,14_13,249602,2959157,3208759
55,14_14,244123,2910235,3154358
56,14_15,236320,2823535,3059855
57,14_16,241692,2900919,3142611
58,14_17,190068,2228431,2418499
59,14_18,207516,2462965,2670481
60,14_19,169480,1980104,2149584
61,14_2,292784,3379688,3672472
62,14_20,169671,1997341,2167012
63,14_21,173524,2035899,2209423
64,14_22,158667,1878795,2037462
65,14_23,158958,1880233,2039191
66,14_3,312035,3616257,3928292
67,14_4,271295,3191091,3462386
