,day_time,uplink_length,downlink_length,sum_flow
0,11_23,605037,755596,1360633
1,12_0,1884247,1923447,3807694
2,12_1,6680955,7829131,14510086
3,12_10,7220705,54744424,61965129
4,12_11,15960623,27213893,43174516
5,12_12,15136973,51998438,67135411
6,12_13,5386921,34203994,39590915
7,12_14,623018,4083251,4706269
8,12_15,750453,321000,1071453
9,12_16,470042,4766671,5236713
10,12_18,1824,3046,4870
11,12_2,9113810,14273655,23387465
12,12_20,658014,6747485,7405499
13,12_3,6322373,9716221,16038594
14,12_4,6860315,9976418,16836733
15,12_5,15832345,13192682,29025027
16,12_6,5031673,14048672,19080345
17,12_7,3522508,3344103,6866611
18,12_8,2169276,7694288,9863564
19,12_9,7766956,7386357,15153313
20,13_10,16083118,604553798,620636916
21,13_11,9374610,39590922,48965532
22,13_12,2814012,1462202,4276214
23,13_13,6784872,8918571,15703443
24,13_14,20631745,212514555,233146300
25,13_15,6176953,84606850,90783803
26,13_16,11731380,18055375,29786755
27,13_17,6003714,32209211,38212925
28,13_18,10022574,188593569,198616143
29,13_19,871237,685090,1556327
30,13_20,924978,4548211,5473189
31,13_21,618855,569683,1188538
32,13_22,493779,324051,817830
33,13_23,1535956,12708044,14244000
34,13_5,12758887,30001952,42760839
35,13_6,27647625,162895826,190543451
36,13_7,22588217,78334542,100922759
37,13_8,11544206,25059464,36603670
38,13_9,16729263,126479160,143208423
39,14_0,1601968,16807198,18409166
40,14_1,420801,501004,921805
41,14_10,3904619,4986531,8891150
42,14_11,9679778,19708450,29388228
43,14_12,4883705,7443719,12327424
44,14_13,2425518,7115558,9541076
45,14_14,10194500,10174082,20368582
46,14_15,3719065,38755501,42474566
47,14_16,5042284,87434926,92477210
48,14_17,1701797,16721814,18423611
49,14_18,3276400,3733078,7009478
50,14_19,3346798,3818713,7165511
51,14_2,933530,2428661,3362191
52,14_20,2830345,3272027,6102372
53,14_21,1548400,2635281,4183681
54,14_22,1848263,3689524,5537787
55,14_23,875498,314533,1190031
56,14_3,832323,2867908,3700231
57,14_4,543011,498852,1041863
58,14_5,2688670,2703885,5392555
59,14_6,2630528,3199004,5829532
60,14_7,6253416,9738604,15992020
61,14_8,5218731,5056484,10275215
62,14_9,5036767,5791267,10828034
63,15_0,1841045,27468190,29309235
64,15_1,892276,1089189,1981465
65,15_10,10468540,139116125,149584665
66,15_11,8461382,9088617,17549999
