,day_time,uplink_length,downlink_length,sum_flow
0,11_23,8977,16094,25071
1,12_0,78758,146329,225087
2,12_1,86789,160485,247274
3,12_10,75663,130783,206446
4,12_11,83591,149691,233282
5,12_12,83504,150639,234143
6,12_13,79692,145235,224927
7,12_14,79298,142519,221817
8,12_15,84148,153351,237499
9,12_16,81927,148151,230078
10,12_17,87463,155849,243312
11,12_18,84661,151746,236407
12,12_19,88677,162455,251132
13,12_2,86480,158846,245326
14,12_20,87401,158894,246295
15,12_21,87023,161743,248766
16,12_22,86217,157483,243700
17,12_23,83261,151124,234385
18,12_3,88973,163122,252095
19,12_4,80713,148928,229641
20,12_5,84999,156005,241004
21,12_6,79186,146649,225835
22,12_7,89977,168115,258092
23,12_8,170078,227352,397430
24,12_9,85916,154385,240301
25,13_0,87195,161847,249042
26,13_1,89118,164227,253345
27,13_10,91395,170226,261621
28,13_11,91143,168266,259409
29,13_12,87412,162177,249589
30,13_13,81504,148878,230382
31,13_14,81173,147031,228204
32,13_15,92478,168104,260582
33,13_16,82875,152936,235811
34,13_17,86194,158669,244863
35,13_18,88260,163231,251491
36,13_19,89648,163482,253130
37,13_2,86933,159291,246224
38,13_20,88209,163694,251903
39,13_21,85091,156796,241887
40,13_22,88994,163777,252771
41,13_23,84307,155798,240105
42,13_3,82892,152332,235224
43,13_4,85215,156503,241718
44,13_5,84825,156690,241515
45,13_6,83949,154731,238680
46,13_7,84262,155887,240149
47,13_8,156701,205910,362611
48,13_9,87779,160042,247821
49,14_0,83433,154894,238327
50,14_1,88072,162559,250631
51,14_10,90507,167211,257718
52,14_11,85969,160557,246526
53,14_12,88292,163948,252240
54,14_13,83700,153191,236891
55,14_14,82971,150273,233244
56,14_15,80772,147641,228413
57,14_16,80833,151044,231877
58,14_17,87896,162420,250316
59,14_18,86587,161160,247747
60,14_19,87109,160540,247649
61,14_2,83113,153348,236461
62,14_20,82980,152310,235290
63,14_21,90600,165845,256445
64,14_22,89521,164545,254066
65,14_23,83931,154971,238902
66,14_3,88405,162904,251309
67,14_4,89391,165441,254832
68,14_5,83251,154325,237576
69,14_6,88744,165528,254272
70,14_7,90075,166090,256165
71,14_8,169369,225427,394796
72,14_9,82708,152465,235173
73,15_0,88339,163399,251738
74,15_1,82798,153876,236674
75,15_10,85597,152394,237991
76,15_11,71057,127902,198959
77,15_12,87682,157869,245551
78,15_13,84748,150546,235294
79,15_14,75550,130410,205960
80,15_15,77222,134230,211452
81,15_16,76595,133392,209987
82,15_17,86877,157567,244444
83,15_18,83954,149989,233943
84,15_19,83327,151971,235298
85,15_2,80453,150234,230687
86,15_20,84739,155015,239754
87,15_21,86264,158518,244782
88,15_22,87931,162678,250609
89,15_23,81455,151176,232631
90,15_3,83171,152134,235305
91,15_4,88691,163262,251953
92,15_5,82182,152599,234781
93,15_6,89772,166571,256343
94,15_7,84444,155772,240216
95,15_8,174830,226048,400878
96,15_9,88244,160934,249178
97,16_0,83339,155400,238739
98,16_1,83062,154685,237747
