,day_time,uplink_length,downlink_length,sum_flow
0,12_10,0,0,0
1,12_11,361,2345,2706
2,12_12,4182,2948,7130
3,12_13,0,0,0
4,12_14,361,2345,2706
5,12_15,363,2347,2710
6,12_16,363,2347,2710
7,12_17,363,2347,2710
8,12_18,0,0,0
9,12_19,0,0,0
10,12_20,0,0,0
11,12_22,0,0,0
12,12_23,0,0,0
13,12_6,0,0,0
14,12_9,361,2345,2706
15,13_0,0,0,0
16,13_14,363,2347,2710
17,13_19,0,0,0
18,13_20,0,0,0
19,13_4,363,2347,2710
20,13_9,0,0,0
21,14_10,0,0,0
22,14_20,0,0,0
23,14_23,0,0,0
24,15_0,0,0,0
25,15_10,0,0,0
26,15_11,0,0,0
27,15_12,0,0,0
28,15_13,0,0,0
29,15_14,0,0,0
30,15_17,0,0,0
31,15_18,0,0,0
32,15_19,0,0,0
33,15_20,361,2345,2706
34,15_21,0,0,0
35,15_22,0,0,0
36,15_4,361,2345,2706
37,15_8,0,0,0
38,15_9,633,2669,3302
39,16_10,0,0,0
40,16_12,363,2347,2710
41,16_13,0,0,0
42,16_14,363,2347,2710
43,16_15,0,0,0
44,16_16,996,4869,5865
45,16_17,1087,7039,8126
46,16_18,0,0,0
47,16_19,0,0,0
48,16_2,0,0,0
49,16_20,0,0,0
50,16_21,0,0,0
51,16_3,0,0,0
52,17_0,0,0,0
53,17_10,0,0,0
54,17_11,361,2345,2706
55,17_12,1506,2940,4446
56,17_13,0,0,0
57,17_14,2163,5232,7395
58,17_15,0,0,0
59,17_16,0,0,0
60,17_17,0,0,0
61,17_18,0,0,0
62,17_19,0,0,0
63,17_22,0,0,0
64,17_5,363,2347,2710
65,17_8,1506,2940,4446
66,17_9,731,268,999
67,18_1,363,2347,2710
68,18_11,0,0,0
69,18_12,0,0,0
70,18_13,0,0,0
71,18_14,4198,5116,9314
72,18_15,0,0,0
73,18_16,8767,4931,13698
74,18_17,0,0,0
75,18_18,4687,3906,8593
76,18_19,0,0,0
77,18_20,0,0,0
78,18_8,727,268,995
79,18_9,5459,3682,9141
80,11-0,0,0,0
81,11-1,0,0,0
82,11-2,0,0,0
83,11-3,0,0,0
84,11-4,0,0,0
85,11-5,0,0,0
86,11-6,0,0,0
87,11-7,0,0,0
88,11-8,0,0,0
89,11-9,0,0,0
90,11-10,0,0,0
91,11-11,0,0,0
92,11-12,0,0,0
93,11-13,0,0,0
94,11-14,0,0,0
95,11-15,0,0,0
96,11-16,0,0,0
97,11-17,0,0,0
98,11-18,0,0,0
99,11-19,0,0,0
100,11-20,0,0,0
101,11-21,0,0,0
102,11-22,0,0,0
103,11-23,0,0,0
104,12-0,0,0,0
105,12-1,0,0,0
106,12-2,0,0,0
107,12-3,0,0,0
108,12-4,0,0,0
109,12-5,0,0,0
110,12-6,0,0,0
111,12-7,0,0,0
112,12-8,0,0,0
113,12-9,0,0,0
114,12-10,0,0,0
115,12-11,0,0,0
116,12-12,0,0,0
117,12-13,0,0,0
118,12-14,0,0,0
119,12-15,0,0,0
120,12-16,0,0,0
121,12-17,0,0,0
122,12-18,0,0,0
123,12-19,0,0,0
124,12-20,0,0,0
125,12-21,0,0,0
126,12-22,0,0,0
127,12-23,0,0,0
128,13-0,0,0,0
129,13-1,0,0,0
130,13-2,0,0,0
131,13-3,0,0,0
132,13-4,0,0,0
133,13-5,0,0,0
134,13-6,0,0,0
135,13-7,0,0,0
136,13-8,0,0,0
137,13-9,0,0,0
138,13-10,0,0,0
139,13-11,0,0,0
140,13-12,0,0,0
141,13-13,0,0,0
142,13-14,0,0,0
143,13-15,0,0,0
144,13-16,0,0,0
145,13-17,0,0,0
146,13-18,0,0,0
147,13-19,0,0,0
148,13-20,0,0,0
149,13-21,0,0,0
150,13-22,0,0,0
151,13-23,0,0,0
152,14-0,0,0,0
153,14-1,0,0,0
154,14-2,0,0,0
155,14-3,0,0,0
156,14-4,0,0,0
157,14-5,0,0,0
158,14-6,0,0,0
159,14-7,0,0,0
160,14-8,0,0,0
161,14-9,0,0,0
162,14-10,0,0,0
163,14-11,0,0,0
164,14-12,0,0,0
165,14-13,0,0,0
166,14-14,0,0,0
167,14-15,0,0,0
168,14-16,0,0,0
169,14-17,0,0,0
170,14-18,0,0,0
171,14-19,0,0,0
172,14-20,0,0,0
173,14-21,0,0,0
174,14-22,0,0,0
175,14-23,0,0,0
176,15-0,0,0,0
177,15-1,0,0,0
178,15-2,0,0,0
179,15-3,0,0,0
180,15-4,0,0,0
181,15-5,0,0,0
182,15-6,0,0,0
183,15-7,0,0,0
184,15-8,0,0,0
185,15-9,0,0,0
186,15-10,0,0,0
187,15-11,0,0,0
188,15-12,0,0,0
189,15-13,0,0,0
190,15-14,0,0,0
191,15-15,0,0,0
192,15-16,0,0,0
193,15-17,0,0,0
194,15-18,0,0,0
195,15-19,0,0,0
196,15-20,0,0,0
197,15-21,0,0,0
198,15-22,0,0,0
199,15-23,0,0,0
200,16-0,0,0,0
201,16-1,0,0,0
202,16-2,0,0,0
203,16-3,0,0,0
204,16-4,0,0,0
205,16-5,0,0,0
206,16-6,0,0,0
207,16-7,0,0,0
208,16-8,0,0,0
209,16-9,0,0,0
210,16-10,0,0,0
211,16-11,0,0,0
212,16-12,0,0,0
213,16-13,0,0,0
214,16-14,0,0,0
215,16-15,0,0,0
216,16-16,0,0,0
217,16-17,0,0,0
218,16-18,0,0,0
219,16-19,0,0,0
220,16-20,0,0,0
221,16-21,0,0,0
222,16-22,0,0,0
223,16-23,0,0,0
224,17-0,0,0,0
225,17-1,0,0,0
226,17-2,0,0,0
227,17-3,0,0,0
228,17-4,0,0,0
229,17-5,0,0,0
230,17-6,0,0,0
231,17-7,0,0,0
232,17-8,0,0,0
233,17-9,0,0,0
234,17-10,0,0,0
235,17-11,0,0,0
236,17-12,0,0,0
237,17-13,0,0,0
238,17-14,0,0,0
239,17-15,0,0,0
240,17-16,0,0,0
241,17-17,0,0,0
242,17-18,0,0,0
243,17-19,0,0,0
244,17-20,0,0,0
245,17-21,0,0,0
246,17-22,0,0,0
247,17-23,0,0,0
248,18-0,0,0,0
249,18-1,0,0,0
250,18-2,0,0,0
251,18-3,0,0,0
252,18-4,0,0,0
253,18-5,0,0,0
254,18-6,0,0,0
