,day_time,uplink_length,downlink_length,sum_flow
0,12_10,563,2427,2990
1,12_11,0,0,0
2,12_12,1366,5325,6691
3,12_13,363,2319,2682
4,12_14,0,0,0
5,12_15,5333,7883,13216
6,12_16,724,4636,5360
7,12_17,4768,3499,8267
8,12_18,3717,2627,6344
9,12_19,1121,2617,3738
10,12_2,0,0,0
11,12_20,363,2319,2682
12,12_22,0,0,0
13,12_23,0,0,0
14,12_4,0,0,0
15,12_5,0,0,0
16,12_7,0,0,0
17,12_8,0,0,0
18,12_9,0,0,0
19,13_0,0,0,0
20,13_11,0,0,0
21,13_12,0,0,0
22,13_16,0,0,0
23,13_18,0,0,0
24,13_2,0,0,0
25,13_21,0,0,0
26,13_5,0,0,0
27,14_11,0,0,0
28,14_17,0,0,0
29,14_18,0,0,0
30,14_19,0,0,0
31,14_2,0,0,0
32,14_4,0,0,0
33,14_9,0,0,0
34,15_10,0,0,0
35,15_11,0,0,0
36,15_12,0,0,0
37,15_13,4691,3494,8185
38,15_14,4789,3504,8293
39,15_15,739,296,1035
40,15_16,496,285,781
41,15_17,363,2319,2682
42,15_18,292,174,466
43,15_19,202,110,312
44,15_22,0,0,0
45,15_23,0,0,0
46,15_8,1522,2975,4497
47,15_9,0,0,0
48,16_10,4525,5229,9754
49,16_11,6598,21602,28200
50,16_12,0,0,0
51,16_13,363,2319,2682
52,16_14,363,2319,2682
53,16_15,0,0,0
54,16_16,4986,3670,8656
55,16_17,4233,5088,9321
56,16_18,0,0,0
57,16_19,361,2317,2678
58,16_20,0,0,0
59,16_22,0,0,0
60,16_23,0,0,0
61,16_6,0,0,0
62,16_7,0,0,0
63,16_9,2829,3466,6295
64,17_1,0,0,0
65,17_10,361,0,361
66,17_11,5322,5741,11063
67,17_12,0,0,0
68,17_13,204,111,315
69,17_14,967,407,1374
70,17_15,0,0,0
71,17_16,294,175,469
72,17_17,204,111,315
73,17_18,204,111,315
74,17_19,361,2317,2678
75,17_20,0,0,0
76,17_3,0,0,0
77,17_5,1505,2799,4304
78,17_6,0,0,0
79,17_8,0,0,0
80,17_9,0,0,0
81,18_10,0,0,0
82,18_11,361,2317,2678
83,18_12,1480,7175,8655
84,18_13,1450,9274,10724
85,18_14,724,4636,5360
86,18_15,363,2319,2682
87,18_16,2597,7549,10146
88,18_17,1769,5106,6875
89,18_18,0,0,0
90,18_19,363,2319,2682
91,18_20,0,0,0
92,18_23,0,0,0
93,18_9,361,2317,2678
94,11-0,0,0,0
95,11-1,0,0,0
96,11-2,0,0,0
97,11-3,0,0,0
98,11-4,0,0,0
99,11-5,0,0,0
100,11-6,0,0,0
101,11-7,0,0,0
102,11-8,0,0,0
103,11-9,0,0,0
104,11-10,0,0,0
105,11-11,0,0,0
106,11-12,0,0,0
107,11-13,0,0,0
108,11-14,0,0,0
109,11-15,0,0,0
110,11-16,0,0,0
111,11-17,0,0,0
112,11-18,0,0,0
113,11-19,0,0,0
114,11-20,0,0,0
115,11-21,0,0,0
116,11-22,0,0,0
117,11-23,0,0,0
118,12-0,0,0,0
119,12-1,0,0,0
120,12-2,0,0,0
121,12-3,0,0,0
122,12-4,0,0,0
123,12-5,0,0,0
124,12-6,0,0,0
125,12-7,0,0,0
126,12-8,0,0,0
127,12-9,0,0,0
128,12-10,0,0,0
129,12-11,0,0,0
130,12-12,0,0,0
131,12-13,0,0,0
132,12-14,0,0,0
133,12-15,0,0,0
134,12-16,0,0,0
135,12-17,0,0,0
136,12-18,0,0,0
137,12-19,0,0,0
138,12-20,0,0,0
139,12-21,0,0,0
140,12-22,0,0,0
141,12-23,0,0,0
142,13-0,0,0,0
143,13-1,0,0,0
144,13-2,0,0,0
145,13-3,0,0,0
146,13-4,0,0,0
147,13-5,0,0,0
148,13-6,0,0,0
149,13-7,0,0,0
150,13-8,0,0,0
151,13-9,0,0,0
152,13-10,0,0,0
153,13-11,0,0,0
154,13-12,0,0,0
155,13-13,0,0,0
156,13-14,0,0,0
157,13-15,0,0,0
158,13-16,0,0,0
159,13-17,0,0,0
160,13-18,0,0,0
161,13-19,0,0,0
162,13-20,0,0,0
163,13-21,0,0,0
164,13-22,0,0,0
